,cloudCover,dewPoint,humidity,ozone,pressure,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-05-10 11:00:00,0.44,49.98,0.63,,1013.42,62.59,,6.22,221,,10.29
2018-05-10 11:05:00,0.44,49.72,0.62,,1013.38,62.74,,6.22,221,,10.49
2018-05-10 11:10:00,0.44,49.45,0.61,,1013.35,62.89,,6.22,222,,10.68
2018-05-10 11:15:00,0.44,49.18,0.61,,1013.32,63.05,,6.22,223,,10.88
2018-05-10 11:20:00,0.44,48.9,0.6,,1013.28,63.2,,6.22,224,,11.08
2018-05-10 11:25:00,0.44,48.61,0.59,,1013.25,63.35,,6.22,225,,11.29
2018-05-10 11:30:00,0.44,48.32,0.58,,1013.21,63.5,,6.22,225,,11.49
2018-05-10 11:35:00,0.44,48.02,0.57,,1013.18,63.65,,6.22,226,,11.7
2018-05-10 11:40:00,0.44,47.71,0.56,,1013.15,63.8,,6.22,227,,11.91
2018-05-10 11:45:00,0.44,47.39,0.55,,1013.11,63.95,,6.22,228,,12.12
2018-05-10 11:50:00,0.44,47.07,0.54,,1013.08,64.1,,6.22,228,,12.33
2018-05-10 11:55:00,0.44,46.74,0.53,,1013.04,64.25,,6.22,229,,12.54
2018-05-10 12:00:00,0.44,46.4,0.52,,1013.01,64.4,,6.22,230,,12.76
2018-05-10 12:05:00,0.46,46.67,0.53,,1012.97,63.99,,6.22,232,,13.03
2018-05-10 12:10:00,0.49,46.93,0.55,,1012.93,63.59,,6.22,234,,13.32
2018-05-10 12:15:00,0.52,47.17,0.56,,1012.88,63.19,,6.22,236,,13.63
2018-05-10 12:20:00,0.54,47.4,0.57,,1012.84,62.78,,6.22,238,,13.96
2018-05-10 12:25:00,0.57,47.61,0.58,,1012.8,62.38,,6.22,240,,14.3
2018-05-10 12:30:00,0.59,47.81,0.6,,1012.76,61.98,,6.22,242,,14.66
2018-05-10 12:35:00,0.62,48.0,0.61,,1012.71,61.57,,6.22,243,,15.03
2018-05-10 12:40:00,0.65,48.17,0.62,,1012.67,61.17,,6.22,245,,15.41
2018-05-10 12:45:00,0.67,48.34,0.64,,1012.63,60.77,,6.22,246,,15.8
2018-05-10 12:50:00,0.7,48.49,0.65,,1012.59,60.36,,6.22,248,,16.21
2018-05-10 12:55:00,0.72,48.63,0.66,,1012.54,59.96,,6.22,249,,16.62
2018-05-10 13:00:00,0.75,48.76,0.67,,1012.5,59.56,,6.22,251,,17.04
2018-05-10 13:05:00,0.75,48.56,0.67,,1012.46,59.36,,6.22,252,,16.3
2018-05-10 13:10:00,0.75,48.37,0.67,,1012.41,59.16,,6.22,254,,15.57
2018-05-10 13:15:00,0.75,48.17,0.67,,1012.37,58.97,,6.22,257,,14.87
2018-05-10 13:20:00,0.75,47.97,0.67,,1012.33,58.77,,6.22,259,,14.19
2018-05-10 13:25:00,0.75,47.78,0.67,,1012.28,58.57,,6.22,262,,13.55
2018-05-10 13:30:00,0.75,47.58,0.67,,1012.24,58.38,,6.22,265,,12.93
2018-05-10 13:35:00,0.75,47.39,0.67,,1012.2,58.18,,6.22,268,,12.36
2018-05-10 13:40:00,0.75,47.19,0.67,,1012.16,57.98,,6.22,272,,11.83
2018-05-10 13:45:00,0.75,46.99,0.67,,1012.11,57.79,,6.22,276,,11.35
2018-05-10 13:50:00,0.75,46.8,0.67,,1012.07,57.59,,6.22,280,,10.93
2018-05-10 13:55:00,0.75,46.6,0.67,,1012.03,57.39,,6.22,285,,10.58
2018-05-10 14:00:00,0.75,46.41,0.67,,1011.98,57.2,,6.22,290,,10.29
2018-05-10 14:05:00,0.75,46.41,0.67,,1011.95,57.35,,6.22,288,,10.33
2018-05-10 14:10:00,0.75,46.42,0.66,,1011.91,57.5,,6.22,286,,10.39
2018-05-10 14:15:00,0.75,46.42,0.66,,1011.88,57.65,,6.22,284,,10.45
2018-05-10 14:20:00,0.75,46.42,0.66,,1011.84,57.8,,6.22,283,,10.52
2018-05-10 14:25:00,0.75,46.42,0.65,,1011.81,57.95,,6.22,281,,10.6
2018-05-10 14:30:00,0.75,46.42,0.65,,1011.77,58.1,,6.22,279,,10.69
2018-05-10 14:35:00,0.75,46.42,0.65,,1011.73,58.25,,6.22,278,,10.78
2018-05-10 14:40:00,0.75,46.42,0.64,,1011.7,58.4,,6.22,276,,10.89
2018-05-10 14:45:00,0.75,46.42,0.64,,1011.66,58.55,,6.22,274,,11.01
2018-05-10 14:50:00,0.75,46.41,0.64,,1011.63,58.7,,6.22,273,,11.13
2018-05-10 14:55:00,0.75,46.41,0.63,,1011.59,58.85,,6.22,271,,11.26
2018-05-10 15:00:00,0.75,46.41,0.63,,1011.56,59.0,,6.22,270,,11.39
2018-05-10 15:05:00,0.72,46.42,0.62,,1011.53,59.3,,6.22,271,,11.08
2018-05-10 15:10:00,0.7,46.44,0.62,,1011.51,59.6,,6.22,272,,10.77
2018-05-10 15:15:00,0.67,46.45,0.61,,1011.49,59.9,,6.22,274,,10.46
2018-05-10 15:20:00,0.65,46.46,0.6,,1011.47,60.2,,6.22,275,,10.16
2018-05-10 15:25:00,0.62,46.46,0.6,,1011.45,60.5,,6.22,277,,9.87
2018-05-10 15:30:00,0.59,46.46,0.59,,1011.43,60.8,,6.22,278,,9.58
2018-05-10 15:35:00,0.57,46.46,0.59,,1011.41,61.1,,6.22,280,,9.3
2018-05-10 15:40:00,0.54,46.46,0.58,,1011.38,61.4,,6.22,281,,9.03
2018-05-10 15:45:00,0.52,46.45,0.57,,1011.36,61.7,,6.22,283,,8.77
2018-05-10 15:50:00,0.49,46.44,0.57,,1011.34,61.99,,6.22,285,,8.52
2018-05-10 15:55:00,0.46,46.42,0.56,,1011.32,62.29,,6.22,287,,8.28
2018-05-10 16:00:00,0.44,46.4,0.55,,1011.3,62.59,,6.22,290,,8.05
2018-05-10 16:05:00,0.44,46.42,0.55,,1011.29,62.9,,6.22,289,,8.22
2018-05-10 16:10:00,0.44,46.43,0.54,,1011.29,63.2,,6.22,288,,8.4
2018-05-10 16:15:00,0.44,46.45,0.54,,1011.28,63.5,,6.22,287,,8.58
2018-05-10 16:20:00,0.44,46.45,0.53,,1011.28,63.8,,6.22,286,,8.77
2018-05-10 16:25:00,0.44,46.46,0.53,,1011.28,64.1,,6.22,285,,8.95
2018-05-10 16:30:00,0.44,46.46,0.52,,1011.27,64.4,,6.22,284,,9.14
2018-05-10 16:35:00,0.44,46.46,0.52,,1011.27,64.7,,6.22,284,,9.33
2018-05-10 16:40:00,0.44,46.45,0.51,,1011.26,65.0,,6.22,283,,9.52
2018-05-10 16:45:00,0.44,46.45,0.51,,1011.26,65.3,,6.22,282,,9.71
2018-05-10 16:50:00,0.44,46.43,0.5,,1011.25,65.6,,6.22,282,,9.9
2018-05-10 16:55:00,0.44,46.42,0.49,,1011.25,65.91,,6.22,281,,10.1
2018-05-10 17:00:00,0.44,46.4,0.49,,1011.24,66.21,,6.22,281,,10.29
2018-05-10 17:05:00,0.44,46.4,0.49,,1011.26,66.06,,6.22,283,,10.1
2018-05-10 17:10:00,0.44,46.41,0.49,,1011.27,65.9,,6.22,285,,9.93
2018-05-10 17:15:00,0.44,46.41,0.5,,1011.28,65.75,,6.22,287,,9.78
2018-05-10 17:20:00,0.44,46.41,0.5,,1011.29,65.6,,6.22,290,,9.64
2018-05-10 17:25:00,0.44,46.41,0.5,,1011.31,65.45,,6.22,292,,9.51
2018-05-10 17:30:00,0.44,46.41,0.5,,1011.32,65.3,,6.22,295,,9.41
2018-05-10 17:35:00,0.44,46.41,0.51,,1011.33,65.15,,6.22,297,,9.32
2018-05-10 17:40:00,0.44,46.41,0.51,,1011.34,65.0,,6.22,300,,9.25
2018-05-10 17:45:00,0.44,46.41,0.51,,1011.35,64.85,,6.22,302,,9.21
2018-05-10 17:50:00,0.44,46.41,0.52,,1011.37,64.7,,6.22,305,,9.18
2018-05-10 17:55:00,0.44,46.41,0.52,,1011.38,64.55,,6.22,308,,9.17
2018-05-10 18:00:00,0.44,46.4,0.52,,1011.39,64.4,,6.22,311,,9.18
2018-05-10 18:05:00,0.44,46.41,0.52,,1011.41,64.25,,6.22,311,,9.36
2018-05-10 18:10:00,0.44,46.41,0.53,,1011.44,64.1,,6.22,312,,9.53
2018-05-10 18:15:00,0.44,46.41,0.53,,1011.46,63.95,,6.22,313,,9.71
2018-05-10 18:20:00,0.44,46.41,0.53,,1011.49,63.8,,6.22,314,,9.89
2018-05-10 18:25:00,0.44,46.42,0.53,,1011.51,63.65,,6.22,315,,10.07
2018-05-10 18:30:00,0.44,46.42,0.54,,1011.54,63.5,,6.22,315,,10.26
2018-05-10 18:35:00,0.44,46.42,0.54,,1011.56,63.35,,6.22,316,,10.44
2018-05-10 18:40:00,0.44,46.42,0.54,,1011.59,63.2,,6.22,317,,10.63
2018-05-10 18:45:00,0.44,46.41,0.55,,1011.61,63.05,,6.22,318,,10.82
2018-05-10 18:50:00,0.44,46.41,0.55,,1011.63,62.89,,6.22,318,,11.01
2018-05-10 18:55:00,0.44,46.41,0.55,,1011.66,62.74,,6.22,319,,11.2
2018-05-10 19:00:00,0.44,46.4,0.55,,1011.68,62.59,,6.22,320,,11.39
2018-05-10 19:05:00,0.46,46.88,0.58,,1011.71,62.0,,6.22,317,,10.45
2018-05-10 19:10:00,0.49,47.32,0.6,,1011.74,61.4,,6.22,315,,9.53
2018-05-10 19:15:00,0.52,47.72,0.62,,1011.77,60.8,,6.22,312,,8.63
2018-05-10 19:20:00,0.54,48.09,0.64,,1011.8,60.2,,6.22,308,,7.76
2018-05-10 19:25:00,0.57,48.42,0.66,,1011.83,59.6,,6.22,303,,6.93
2018-05-10 19:30:00,0.59,48.72,0.69,,1011.86,59.0,,6.22,297,,6.16
2018-05-10 19:35:00,0.62,49.0,0.71,,1011.89,58.4,,6.22,290,,5.48
2018-05-10 19:40:00,0.65,49.25,0.73,,1011.92,57.8,,6.22,280,,4.92
2018-05-10 19:45:00,0.67,49.47,0.75,,1011.95,57.2,,6.22,269,,4.52
2018-05-10 19:50:00,0.7,49.66,0.78,,1011.98,56.6,,6.22,255,,4.34
2018-05-10 19:55:00,0.72,49.84,0.8,,1012.01,56.0,,6.22,242,,4.4
2018-05-10 20:00:00,0.75,49.99,0.82,,1012.04,55.4,,6.22,230,,4.69
2018-05-10 20:05:00,0.75,50.08,0.82,,1012.07,55.65,,6.22,230,,4.25
2018-05-10 20:10:00,0.75,50.16,0.81,,1012.1,55.9,,6.22,231,,3.81
2018-05-10 20:15:00,0.75,50.25,0.81,,1012.13,56.14,,6.22,232,,3.37
2018-05-10 20:20:00,0.75,50.33,0.8,,1012.16,56.39,,6.22,233,,2.94
2018-05-10 20:25:00,0.75,50.42,0.8,,1012.18,56.63,,6.22,234,,2.5
2018-05-10 20:30:00,0.75,50.5,0.79,,1012.21,56.88,,6.22,236,,2.07
2018-05-10 20:35:00,0.75,50.58,0.79,,1012.24,57.12,,6.22,239,,1.64
2018-05-10 20:40:00,0.75,50.66,0.78,,1012.27,57.37,,6.22,245,,1.22
2018-05-10 20:45:00,0.75,50.74,0.78,,1012.3,57.61,,6.22,255,,0.82
2018-05-10 20:50:00,0.75,50.82,0.77,,1012.32,57.86,,6.22,283,,0.5
2018-05-10 20:55:00,0.75,50.9,0.77,,1012.35,58.1,,6.22,337,,0.46
2018-05-10 21:00:00,0.75,50.97,0.76,,1012.38,58.35,,6.22,10,,0.75
2018-05-10 21:05:00,0.74,50.95,0.77,,1012.4,58.26,,6.22,16,,0.38
2018-05-10 21:10:00,0.73,50.92,0.77,,1012.42,58.18,,6.22,91,,0.08
2018-05-10 21:15:00,0.73,50.9,0.77,,1012.44,58.09,,6.22,171,,0.38
2018-05-10 21:20:00,0.72,50.87,0.77,,1012.46,58.0,,6.22,177,,0.74
2018-05-10 21:25:00,0.71,50.85,0.77,,1012.48,57.92,,6.22,179,,1.11
2018-05-10 21:30:00,0.7,50.82,0.77,,1012.5,57.83,,6.22,180,,1.48
2018-05-10 21:35:00,0.69,50.8,0.78,,1012.53,57.74,,6.22,181,,1.86
2018-05-10 21:40:00,0.68,50.77,0.78,,1012.55,57.66,,6.22,182,,2.23
2018-05-10 21:45:00,0.68,50.75,0.78,,1012.57,57.57,,6.22,182,,2.6
2018-05-10 21:50:00,0.67,50.72,0.78,,1012.59,57.48,,6.22,182,,2.97
2018-05-10 21:55:00,0.66,50.7,0.78,,1012.61,57.4,,6.22,182,,3.34
2018-05-10 22:00:00,0.65,50.67,0.78,,1012.63,57.31,,6.22,182,,3.71
2018-05-10 22:05:00,0.63,50.48,0.79,,1012.64,56.85,,6.22,181,,3.58
2018-05-10 22:10:00,0.62,50.29,0.8,,1012.65,56.39,,6.22,180,,3.44
2018-05-10 22:15:00,0.6,50.09,0.81,,1012.66,55.93,,6.22,179,,3.31
2018-05-10 22:20:00,0.58,49.9,0.81,,1012.67,55.47,,6.22,177,,3.18
2018-05-10 22:25:00,0.56,49.69,0.82,,1012.68,55.01,,6.22,176,,3.05
2018-05-10 22:30:00,0.54,49.49,0.83,,1012.69,54.55,,6.22,174,,2.93
2018-05-10 22:35:00,0.53,49.28,0.84,,1012.7,54.09,,6.22,172,,2.8
2018-05-10 22:40:00,0.51,49.07,0.85,,1012.71,53.63,,6.22,170,,2.68
2018-05-10 22:45:00,0.49,48.86,0.85,,1012.72,53.17,,6.22,168,,2.57
2018-05-10 22:50:00,0.47,48.64,0.86,,1012.73,52.71,,6.22,166,,2.45
2018-05-10 22:55:00,0.46,48.43,0.87,,1012.74,52.25,,6.22,163,,2.35
2018-05-10 23:00:00,0.44,48.21,0.88,,1012.75,51.79,,6.22,161,,2.24
2018-05-10 23:05:00,0.44,48.21,0.88,,1012.75,51.64,,6.22,161,,1.67
2018-05-10 23:10:00,0.44,48.21,0.89,,1012.74,51.49,,6.22,161,,1.09
2018-05-10 23:15:00,0.44,48.22,0.89,,1012.74,51.34,,6.22,161,,0.51
2018-05-10 23:20:00,0.44,48.22,0.9,,1012.74,51.19,,6.22,340,,0.07
2018-05-10 23:25:00,0.44,48.22,0.9,,1012.74,51.04,,6.22,341,,0.64
2018-05-10 23:30:00,0.44,48.22,0.91,,1012.74,50.89,,6.22,341,,1.22
2018-05-10 23:35:00,0.44,48.22,0.91,,1012.74,50.74,,6.22,341,,1.8
2018-05-10 23:40:00,0.44,48.22,0.92,,1012.74,50.59,,6.22,341,,2.38
2018-05-10 23:45:00,0.44,48.22,0.92,,1012.74,50.44,,6.22,341,,2.95
2018-05-10 23:50:00,0.44,48.21,0.93,,1012.74,50.29,,6.22,341,,3.53
2018-05-10 23:55:00,0.44,48.21,0.93,,1012.74,50.14,,6.22,341,,4.11
2018-05-11 00:00:00,0.44,48.2,0.94,,1012.74,48.4,,6.22,341,,4.69
2018-05-11 00:05:00,0.44,48.2,0.94,,1012.73,48.65,,6.22,341,,4.3
2018-05-11 00:10:00,0.44,48.2,0.94,,1012.72,48.93,,6.22,341,,3.9
2018-05-11 00:15:00,0.44,48.2,0.94,,1012.71,49.23,,6.22,341,,3.51
2018-05-11 00:20:00,0.44,48.2,0.94,,1012.71,49.56,,6.22,341,,3.12
2018-05-11 00:25:00,0.44,48.2,0.94,,1012.7,49.99,,6.22,341,,2.73
2018-05-11 00:30:00,0.44,48.2,0.94,,1012.69,49.99,,6.22,341,,2.34
2018-05-11 00:35:00,0.44,48.2,0.94,,1012.68,49.99,,6.22,341,,1.95
2018-05-11 00:40:00,0.44,48.2,0.94,,1012.68,49.99,,6.22,341,,1.56
2018-05-11 00:45:00,0.44,48.2,0.94,,1012.67,49.99,,6.22,341,,1.17
2018-05-11 00:50:00,0.44,48.2,0.94,,1012.66,49.99,,6.22,341,,0.78
2018-05-11 00:55:00,0.44,48.2,0.94,,1012.65,49.99,,6.22,341,,0.39
2018-05-11 01:00:00,0.44,48.2,0.94,,1012.64,49.99,,6.22,,,0.0
2018-05-11 01:05:00,0.44,48.06,0.94,,1012.64,49.84,,6.22,30,,0.39
2018-05-11 01:10:00,0.44,47.91,0.94,,1012.63,49.69,,6.22,30,,0.78
2018-05-11 01:15:00,0.44,47.76,0.94,,1012.62,49.54,,6.22,30,,1.17
2018-05-11 01:20:00,0.44,47.61,0.94,,1012.61,49.39,,6.22,30,,1.56
2018-05-11 01:25:00,0.44,47.46,0.94,,1012.6,49.25,,6.22,30,,1.95
2018-05-11 01:30:00,0.44,47.31,0.94,,1012.59,49.1,,6.22,30,,2.34
2018-05-11 01:35:00,0.44,47.16,0.94,,1012.58,48.95,,6.22,30,,2.73
2018-05-11 01:40:00,0.44,47.01,0.93,,1012.57,48.2,,6.22,30,,3.12
2018-05-11 01:45:00,0.44,46.86,0.93,,1012.56,47.69,,6.22,30,,3.51
2018-05-11 01:50:00,0.44,46.71,0.93,,1012.55,47.21,,6.22,30,,3.9
2018-05-11 01:55:00,0.44,46.56,0.93,,1012.54,46.75,,6.22,30,,4.3
2018-05-11 02:00:00,0.44,46.41,0.93,,1012.53,46.31,,6.22,30,,4.69
2018-05-11 02:05:00,0.44,46.41,0.94,,1012.53,46.28,,6.22,30,,4.48
2018-05-11 02:10:00,0.44,46.42,0.95,,1012.52,46.25,,6.22,29,,4.27
2018-05-11 02:15:00,0.44,46.42,0.95,,1012.52,46.23,,6.22,29,,4.07
2018-05-11 02:20:00,0.44,46.42,0.96,,1012.51,46.21,,6.22,28,,3.86
2018-05-11 02:25:00,0.44,46.42,0.96,,1012.51,46.21,,6.22,27,,3.66
2018-05-11 02:30:00,0.44,46.42,0.97,,1012.5,46.21,,6.22,27,,3.45
2018-05-11 02:35:00,0.44,46.42,0.97,,1012.5,46.22,,6.22,26,,3.25
2018-05-11 02:40:00,0.44,46.42,0.98,,1012.49,46.25,,6.22,25,,3.04
2018-05-11 02:45:00,0.44,46.42,0.98,,1012.49,46.86,,6.22,24,,2.84
2018-05-11 02:50:00,0.44,46.42,0.99,,1012.48,46.71,,6.22,23,,2.64
2018-05-11 02:55:00,0.44,46.41,0.99,,1012.48,46.56,,6.22,21,,2.44
2018-05-11 03:00:00,0.44,46.41,1.0,,1012.47,46.41,,6.22,20,,2.24
2018-05-11 03:05:00,0.44,46.26,0.99,,1012.48,46.41,,6.22,13,,2.17
2018-05-11 03:10:00,0.44,46.11,0.99,,1012.48,46.41,,6.22,5,,2.13
2018-05-11 03:15:00,0.44,45.96,0.98,,1012.48,46.41,,6.22,358,,2.13
2018-05-11 03:20:00,0.44,45.81,0.98,,1012.49,46.41,,6.22,351,,2.17
2018-05-11 03:25:00,0.44,45.66,0.97,,1012.49,46.41,,6.22,344,,2.23
2018-05-11 03:30:00,0.44,45.51,0.97,,1012.5,46.41,,6.22,337,,2.33
2018-05-11 03:35:00,0.44,45.36,0.96,,1012.5,46.41,,6.22,331,,2.45
2018-05-11 03:40:00,0.44,45.21,0.96,,1012.5,46.41,,6.22,326,,2.6
2018-05-11 03:45:00,0.44,45.06,0.95,,1012.51,46.41,,6.22,321,,2.77
2018-05-11 03:50:00,0.44,44.9,0.94,,1012.51,46.41,,6.22,317,,2.95
2018-05-11 03:55:00,0.44,44.75,0.94,,1012.51,45.46,,6.22,314,,3.15
2018-05-11 04:00:00,0.44,44.59,0.93,,1012.52,45.27,,6.22,311,,3.36
2018-05-11 04:05:00,0.44,44.59,0.93,,1012.53,45.47,,6.22,316,,3.14
2018-05-11 04:10:00,0.44,44.59,0.93,,1012.55,46.41,,6.22,321,,2.95
2018-05-11 04:15:00,0.44,44.59,0.93,,1012.56,46.41,,6.22,328,,2.8
2018-05-11 04:20:00,0.44,44.59,0.93,,1012.57,46.41,,6.22,335,,2.68
2018-05-11 04:25:00,0.44,44.59,0.93,,1012.59,46.41,,6.22,342,,2.61
2018-05-11 04:30:00,0.44,44.59,0.93,,1012.6,46.41,,6.22,350,,2.58
2018-05-11 04:35:00,0.44,44.59,0.93,,1012.61,46.41,,6.22,358,,2.61
2018-05-11 04:40:00,0.44,44.59,0.93,,1012.63,46.41,,6.22,6,,2.68
2018-05-11 04:45:00,0.44,44.59,0.93,,1012.64,46.41,,6.22,13,,2.8
2018-05-11 04:50:00,0.44,44.59,0.93,,1012.66,46.41,,6.22,19,,2.95
2018-05-11 04:55:00,0.44,44.59,0.93,,1012.67,45.47,,6.22,25,,3.14
2018-05-11 05:00:00,0.44,44.59,0.93,,1012.68,45.27,,6.22,30,,3.36
2018-05-11 05:05:00,0.44,44.44,0.93,,1012.71,45.36,,6.22,30,,3.08
2018-05-11 05:10:00,0.44,44.29,0.93,,1012.73,46.1,,6.22,30,,2.8
2018-05-11 05:15:00,0.44,44.14,0.93,,1012.75,45.95,,6.22,30,,2.52
2018-05-11 05:20:00,0.44,43.99,0.93,,1012.77,45.8,,6.22,30,,2.24
2018-05-11 05:25:00,0.44,43.84,0.93,,1012.79,45.65,,6.22,30,,1.96
2018-05-11 05:30:00,0.44,43.7,0.93,,1012.82,45.5,,6.22,30,,1.68
2018-05-11 05:35:00,0.44,43.55,0.93,,1012.84,45.35,,6.22,30,,1.4
2018-05-11 05:40:00,0.44,43.4,0.93,,1012.86,45.2,,6.22,30,,1.12
2018-05-11 05:45:00,0.44,43.25,0.93,,1012.88,45.04,,6.22,30,,0.84
2018-05-11 05:50:00,0.44,43.1,0.93,,1012.9,44.89,,6.22,30,,0.56
2018-05-11 05:55:00,0.44,42.95,0.93,,1012.93,44.74,,6.22,30,,0.28
2018-05-11 06:00:00,0.44,42.8,0.93,,1012.95,44.59,,6.22,,,0.0
2018-05-11 06:05:00,0.44,42.95,0.93,,1012.97,44.74,,6.22,18,,0.02
2018-05-11 06:10:00,0.44,43.1,0.93,,1013.0,44.89,,6.22,18,,0.04
2018-05-11 06:15:00,0.44,43.25,0.93,,1013.02,45.04,,6.22,18,,0.06
2018-05-11 06:20:00,0.44,43.4,0.93,,1013.05,45.2,,6.22,18,,0.07
2018-05-11 06:25:00,0.44,43.55,0.93,,1013.08,45.35,,6.22,18,,0.09
2018-05-11 06:30:00,0.44,43.7,0.93,,1013.1,45.5,,6.22,18,,0.11
2018-05-11 06:35:00,0.44,43.84,0.93,,1013.13,45.65,,6.22,18,,0.13
2018-05-11 06:40:00,0.44,43.99,0.93,,1013.15,45.8,,6.22,18,,0.15
2018-05-11 06:45:00,0.44,44.14,0.93,,1013.18,45.95,,6.22,18,,0.17
2018-05-11 06:50:00,0.44,44.29,0.93,,1013.2,46.1,,6.22,18,,0.19
2018-05-11 06:55:00,0.44,44.44,0.93,,1013.23,46.26,,6.22,18,,0.21
2018-05-11 07:00:00,0.44,44.59,0.93,,1013.25,46.41,,6.22,18,,0.22
2018-05-11 07:05:00,0.42,44.74,0.93,,1013.28,46.56,,6.22,317,,0.45
2018-05-11 07:10:00,0.4,44.89,0.93,,1013.3,46.71,,6.22,303,,0.81
2018-05-11 07:15:00,0.38,45.05,0.93,,1013.32,46.86,,6.22,298,,1.19
2018-05-11 07:20:00,0.35,45.2,0.93,,1013.34,47.01,,6.22,295,,1.57
2018-05-11 07:25:00,0.33,45.35,0.93,,1013.36,47.16,,6.22,293,,1.96
2018-05-11 07:30:00,0.31,45.5,0.93,,1013.38,47.31,,6.22,292,,2.35
2018-05-11 07:35:00,0.29,45.65,0.93,,1013.41,47.46,,6.22,291,,2.74
2018-05-11 07:40:00,0.27,45.8,0.93,,1013.43,46.85,,6.22,291,,3.13
2018-05-11 07:45:00,0.25,45.95,0.93,,1013.45,46.67,,6.22,290,,3.52
2018-05-11 07:50:00,0.23,46.1,0.93,,1013.47,46.52,,6.22,290,,3.91
2018-05-11 07:55:00,0.21,46.26,0.93,,1013.49,46.41,,6.22,290,,4.3
2018-05-11 08:00:00,0.19,46.41,0.93,,1013.52,46.31,,6.22,290,,4.69
2018-05-11 08:05:00,0.21,46.73,0.93,,1013.53,47.28,,6.22,290,,4.29
2018-05-11 08:10:00,0.23,47.05,0.92,,1013.54,48.26,,6.22,290,,3.89
2018-05-11 08:15:00,0.25,47.36,0.91,,1013.55,50.0,,6.22,290,,3.49
2018-05-11 08:20:00,0.27,47.67,0.9,,1013.56,50.6,,6.22,291,,3.09
2018-05-11 08:25:00,0.29,47.98,0.89,,1013.57,51.2,,6.22,291,,2.7
2018-05-11 08:30:00,0.31,48.28,0.88,,1013.59,51.8,,6.22,292,,2.3
2018-05-11 08:35:00,0.33,48.57,0.87,,1013.6,52.4,,6.22,292,,1.9
2018-05-11 08:40:00,0.35,48.87,0.86,,1013.61,53.0,,6.22,294,,1.5
2018-05-11 08:45:00,0.38,49.15,0.85,,1013.62,53.6,,6.22,296,,1.11
2018-05-11 08:50:00,0.4,49.44,0.84,,1013.63,54.2,,6.22,300,,0.72
2018-05-11 08:55:00,0.42,49.72,0.83,,1013.65,54.8,,6.22,315,,0.34
2018-05-11 09:00:00,0.44,49.99,0.82,,1013.66,55.4,,6.22,49,,0.19
2018-05-11 09:05:00,0.44,50.01,0.81,,1013.65,55.7,,6.22,180,,0.26
2018-05-11 09:10:00,0.44,50.02,0.8,,1013.65,56.0,,6.22,193,,0.65
2018-05-11 09:15:00,0.44,50.04,0.79,,1013.65,56.3,,6.22,196,,1.05
