,cloudCover,dewPoint,humidity,icon,pressure,temp,visibility,windBearing,windSpeed
1521061200,0.38,37.61,0.79,partly-cloudy-night,1010.95,42.42,6.22,238,3.03
1521061200,0.38,37.61,0.79,partly-cloudy-night,1010.95,42.42,6.22,238,3.03
1521061500,0.38,37.57,0.79,partly-cloudy-night,1010.93,43.59,6.22,237,2.99
1521061800,0.39,37.53,0.79,partly-cloudy-night,1010.92,43.56,6.22,236,2.95
1521062100,0.39,37.49,0.79,partly-cloudy-night,1010.91,43.53,6.22,234,2.91
1521062400,0.4,37.45,0.79,partly-cloudy-night,1010.9,43.51,6.22,233,2.87
1521062700,0.4,37.41,0.79,partly-cloudy-night,1010.88,43.48,6.22,232,2.84
1521063000,0.41,37.37,0.79,partly-cloudy-night,1010.87,43.46,6.22,231,2.8
1521063300,0.41,37.33,0.79,partly-cloudy-night,1010.86,43.43,6.22,229,2.77
1521063600,0.42,37.29,0.79,partly-cloudy-night,1010.85,43.4,6.22,228,2.74
1521063900,0.42,37.25,0.79,partly-cloudy-night,1010.84,43.38,6.22,226,2.71
1521064200,0.43,37.22,0.79,partly-cloudy-night,1010.82,43.35,6.22,225,2.68
1521064500,0.43,37.18,0.79,partly-cloudy-night,1010.81,43.33,6.22,224,2.65
1521064800,0.44,37.14,0.79,partly-cloudy-night,1010.8,43.3,6.22,222,2.62
1521065100,0.44,37.13,0.79,partly-cloudy-night,1010.83,43.26,6.22,222,2.6
1521065400,0.44,37.12,0.79,partly-cloudy-night,1010.87,43.22,6.22,222,2.58
1521065700,0.44,37.11,0.79,partly-cloudy-night,1010.9,43.18,6.22,222,2.56
1521066000,0.44,37.1,0.79,partly-cloudy-night,1010.94,43.14,6.22,222,2.54
1521066300,0.44,37.09,0.79,partly-cloudy-night,1010.97,43.1,6.22,222,2.52
1521066600,0.44,37.08,0.79,partly-cloudy-night,1011.0,43.06,6.22,222,2.5
1521066900,0.44,37.06,0.79,partly-cloudy-night,1011.04,43.02,6.22,222,2.48
1521067200,0.44,37.05,0.79,partly-cloudy-night,1011.07,42.98,6.22,221,2.46
1521067500,0.44,37.04,0.8,partly-cloudy-night,1011.11,42.93,6.22,221,2.44
1521067800,0.44,37.03,0.8,partly-cloudy-night,1011.14,42.89,6.22,221,2.42
1521068100,0.44,37.02,0.8,partly-cloudy-night,1011.18,42.85,6.22,221,2.4
1521068400,0.44,37.01,0.8,partly-cloudy-night,1011.21,42.81,6.22,221,2.38
1521068700,0.44,36.95,0.8,partly-cloudy-night,1011.19,42.69,6.22,220,2.23
1521069000,0.45,36.9,0.8,partly-cloudy-night,1011.16,42.57,6.22,219,2.08
1521069300,0.45,36.84,0.8,partly-cloudy-night,1011.14,42.45,6.22,218,1.93
1521069600,0.45,36.78,0.81,partly-cloudy-night,1011.12,42.32,6.22,216,1.78
1521069900,0.46,36.72,0.81,partly-cloudy-night,1011.09,42.2,6.22,214,1.64
1521070200,0.46,36.66,0.81,partly-cloudy-night,1011.07,42.08,6.22,212,1.49
1521070500,0.46,36.6,0.81,partly-cloudy-night,1011.05,41.96,6.22,209,1.35
1521070800,0.47,36.54,0.81,partly-cloudy-night,1011.02,41.84,6.22,206,1.21
1521071100,0.47,36.48,0.82,partly-cloudy-night,1011.0,41.72,6.22,201,1.08
1521071400,0.48,36.42,0.82,partly-cloudy-night,1010.98,41.59,6.22,196,0.96
1521071700,0.48,36.36,0.82,partly-cloudy-night,1010.95,41.47,6.22,189,0.84
1521072000,0.48,36.3,0.82,partly-cloudy-night,1010.93,41.35,6.22,180,0.75
1521072300,0.49,36.28,0.82,partly-cloudy-night,1010.87,41.3,6.22,187,0.77
1521072600,0.5,36.25,0.82,partly-cloudy-night,1010.81,41.26,6.22,193,0.81
1521072900,0.5,36.22,0.82,partly-cloudy-night,1010.75,41.21,6.22,198,0.85
1521073200,0.51,36.19,0.82,partly-cloudy-night,1010.69,41.17,6.22,203,0.9
1521073500,0.52,36.17,0.82,partly-cloudy-night,1010.63,41.12,6.22,207,0.96
1521073800,0.53,36.14,0.82,partly-cloudy-night,1010.57,41.07,6.22,211,1.02
1521074100,0.53,36.11,0.82,partly-cloudy-night,1010.5,41.03,6.22,214,1.08
1521074400,0.54,36.09,0.83,partly-cloudy-night,1010.44,40.98,6.22,217,1.15
1521074700,0.55,36.06,0.83,partly-cloudy-night,1010.38,40.94,6.22,220,1.22
1521075000,0.56,36.03,0.83,partly-cloudy-night,1010.32,40.89,6.22,223,1.3
1521075300,0.56,36.01,0.83,partly-cloudy-night,1010.26,40.84,6.22,225,1.37
1521075600,0.57,35.98,0.83,partly-cloudy-night,1010.2,40.8,6.22,227,1.45
1521075900,0.57,36.0,0.83,partly-cloudy-night,1010.21,40.67,6.22,227,1.37
1521076200,0.57,36.02,0.84,partly-cloudy-night,1010.22,40.54,6.22,227,1.3
1521076500,0.57,36.05,0.84,partly-cloudy-night,1010.23,40.41,6.22,228,1.22
1521076800,0.57,36.06,0.85,partly-cloudy-night,1010.23,40.28,6.22,229,1.15
1521077100,0.57,36.08,0.85,partly-cloudy-night,1010.24,40.15,6.22,229,1.07
1521077400,0.57,36.1,0.86,partly-cloudy-night,1010.25,40.02,6.22,230,1.0
1521077700,0.57,36.12,0.86,partly-cloudy-night,1010.26,39.89,6.22,231,0.92
1521078000,0.57,36.14,0.87,partly-cloudy-night,1010.27,39.77,6.22,232,0.85
1521078300,0.57,36.15,0.87,partly-cloudy-night,1010.28,39.64,6.22,234,0.77
1521078600,0.57,36.17,0.88,partly-cloudy-night,1010.28,39.51,6.22,235,0.7
1521078900,0.57,36.18,0.88,partly-cloudy-night,1010.29,39.38,6.22,237,0.63
1521079200,0.57,36.19,0.89,partly-cloudy-night,1010.3,39.25,6.22,240,0.55
1521079500,0.57,36.18,0.88,partly-cloudy-night,1010.36,39.37,6.22,225,0.61
1521079800,0.57,36.16,0.88,partly-cloudy-night,1010.42,39.49,6.22,213,0.7
1521080100,0.57,36.14,0.87,partly-cloudy-night,1010.47,39.6,6.22,205,0.81
1521080400,0.57,36.12,0.87,partly-cloudy-night,1010.53,39.72,6.22,198,0.93
1521080700,0.57,36.1,0.86,partly-cloudy-night,1010.59,39.84,6.22,193,1.06
1521081000,0.57,36.08,0.86,partly-cloudy-night,1010.65,39.96,6.22,189,1.21
1521081300,0.56,36.06,0.85,partly-cloudy-night,1010.7,40.08,6.22,186,1.35
1521081600,0.56,36.04,0.85,partly-cloudy-night,1010.76,40.19,6.22,184,1.5
1521081900,0.56,36.02,0.85,partly-cloudy-night,1010.82,40.31,6.22,182,1.65
1521082200,0.56,36.0,0.84,partly-cloudy-night,1010.88,40.43,6.22,180,1.8
1521082500,0.56,35.97,0.84,partly-cloudy-night,1010.93,40.55,6.22,178,1.95
1521082800,0.56,35.95,0.83,partly-cloudy-night,1010.99,40.67,6.22,177,2.11
1521083100,0.58,36.07,0.83,partly-cloudy-night,1010.98,40.74,6.22,178,1.95
1521083400,0.59,36.19,0.83,partly-cloudy-night,1010.96,40.82,6.22,179,1.79
1521083700,0.61,36.31,0.84,partly-cloudy-night,1010.94,40.89,6.22,180,1.63
1521084000,0.62,36.43,0.84,partly-cloudy-night,1010.93,40.97,6.22,181,1.47
1521084300,0.64,36.55,0.84,partly-cloudy-night,1010.91,41.04,6.22,182,1.31
1521084600,0.66,36.68,0.84,partly-cloudy-night,1010.9,41.12,6.22,184,1.15
1521084900,0.67,36.8,0.84,partly-cloudy-night,1010.88,41.19,6.22,187,1.0
1521085200,0.69,36.92,0.84,partly-cloudy-night,1010.86,41.27,6.22,190,0.84
1521085500,0.7,37.04,0.85,partly-cloudy-night,1010.85,41.35,6.22,195,0.69
1521085800,0.72,37.16,0.85,partly-cloudy-night,1010.83,41.42,6.22,202,0.55
1521086100,0.73,37.28,0.85,partly-cloudy-night,1010.81,41.5,6.22,214,0.42
1521086400,0.75,37.4,0.85,partly-cloudy-night,1010.8,41.57,6.22,234,0.33
1521086700,0.74,37.4,0.85,partly-cloudy-night,1010.83,41.56,6.22,228,0.3
1521087000,0.73,37.4,0.85,partly-cloudy-day,1010.87,41.55,6.22,220,0.29
1521087300,0.73,37.4,0.85,partly-cloudy-day,1010.9,41.54,6.22,211,0.27
1521087600,0.72,37.4,0.85,partly-cloudy-day,1010.94,41.53,6.22,202,0.26
1521087900,0.71,37.4,0.85,partly-cloudy-day,1010.97,41.51,6.22,193,0.26
1521088200,0.7,37.4,0.85,partly-cloudy-day,1011.0,41.5,6.22,183,0.27
1521088500,0.7,37.4,0.85,partly-cloudy-day,1011.04,41.49,6.22,175,0.28
1521088800,0.69,37.4,0.85,partly-cloudy-day,1011.07,41.48,6.22,167,0.3
1521089100,0.68,37.4,0.85,partly-cloudy-day,1011.11,41.47,6.22,160,0.33
1521089400,0.67,37.4,0.85,partly-cloudy-day,1011.14,41.46,6.22,155,0.36
1521089700,0.67,37.4,0.85,partly-cloudy-day,1011.18,41.44,6.22,150,0.39
1521090000,0.66,37.4,0.85,partly-cloudy-day,1011.21,41.43,6.22,146,0.42
1521090300,0.67,37.48,0.85,partly-cloudy-day,1011.28,41.63,6.22,162,0.4
1521090600,0.68,37.55,0.85,partly-cloudy-day,1011.34,41.82,6.22,177,0.42
1521090900,0.7,37.63,0.84,partly-cloudy-day,1011.41,42.02,6.22,191,0.46
1521091200,0.71,37.7,0.84,partly-cloudy-day,1011.48,42.22,6.22,202,0.52
1521091500,0.72,37.78,0.84,partly-cloudy-day,1011.54,42.41,6.22,211,0.6
1521091800,0.74,37.85,0.83,partly-cloudy-day,1011.61,42.61,6.22,217,0.69
1521092100,0.75,37.92,0.83,partly-cloudy-day,1011.68,42.8,6.22,222,0.78
1521092400,0.76,37.99,0.82,partly-cloudy-day,1011.74,43.0,6.22,226,0.88
1521092700,0.78,38.06,0.82,partly-cloudy-day,1011.81,43.19,6.22,229,0.98
1521093000,0.79,38.13,0.82,partly-cloudy-day,1011.88,43.39,6.22,231,1.09
1521093300,0.8,38.2,0.81,partly-cloudy-day,1011.95,43.59,6.22,233,1.19
1521093600,0.81,38.27,0.81,partly-cloudy-day,1012.01,43.78,6.22,235,1.3
1521093900,0.8,38.32,0.8,partly-cloudy-day,1011.99,43.99,6.22,232,1.47
1521094200,0.79,38.36,0.8,partly-cloudy-day,1011.96,44.2,6.22,229,1.65
1521094500,0.78,38.41,0.79,partly-cloudy-day,1011.94,44.4,6.22,227,1.84
1521094800,0.76,38.45,0.79,partly-cloudy-day,1011.91,44.61,6.22,225,2.02
1521095100,0.75,38.49,0.78,partly-cloudy-day,1011.89,44.82,6.22,223,2.21
1521095400,0.74,38.53,0.78,partly-cloudy-day,1011.86,45.03,6.22,222,2.4
1521095700,0.72,38.57,0.77,partly-cloudy-day,1011.84,45.23,6.22,221,2.58
1521096000,0.71,38.61,0.77,partly-cloudy-day,1011.81,45.44,6.22,220,2.77
1521096300,0.7,38.65,0.76,partly-cloudy-day,1011.79,45.65,6.22,219,2.96
1521096600,0.68,38.68,0.76,partly-cloudy-day,1011.76,44.83,6.22,219,3.15
1521096900,0.67,38.72,0.75,partly-cloudy-day,1011.74,44.88,6.22,218,3.35
1521097200,0.66,38.75,0.75,partly-cloudy-day,1011.71,44.95,6.22,217,3.54
1521097500,0.65,38.64,0.74,partly-cloudy-day,1011.68,45.14,6.22,217,3.61
1521097800,0.64,38.52,0.73,partly-cloudy-day,1011.64,45.32,6.22,217,3.68
1521098100,0.64,38.39,0.72,partly-cloudy-day,1011.61,45.52,6.22,217,3.76
1521098400,0.63,38.26,0.71,partly-cloudy-day,1011.57,45.71,6.22,217,3.83
1521098700,0.62,38.13,0.7,partly-cloudy-day,1011.54,45.9,6.22,217,3.91
1521099000,0.61,37.99,0.69,partly-cloudy-day,1011.5,46.1,6.22,217,3.98
1521099300,0.61,37.85,0.68,partly-cloudy-day,1011.47,46.3,6.22,217,4.05
1521099600,0.6,37.7,0.67,partly-cloudy-day,1011.43,46.5,6.22,217,4.13
1521099900,0.59,37.55,0.66,partly-cloudy-day,1011.39,46.7,6.22,217,4.2
1521100200,0.58,37.39,0.65,partly-cloudy-day,1011.36,46.9,6.22,217,4.28
1521100500,0.58,37.22,0.64,partly-cloudy-day,1011.32,47.1,6.22,217,4.35
1521100800,0.57,37.05,0.63,partly-cloudy-day,1011.29,47.31,6.22,217,4.42
1521101100,0.58,37.03,0.63,partly-cloudy-day,1011.31,47.24,6.22,218,4.54
1521101400,0.59,37.01,0.63,partly-cloudy-day,1011.33,47.18,6.22,220,4.67
1521101700,0.6,36.99,0.63,partly-cloudy-day,1011.35,47.11,6.22,221,4.8
1521102000,0.61,36.97,0.63,partly-cloudy-day,1011.37,47.04,6.22,223,4.93
1521102300,0.62,36.95,0.63,partly-cloudy-day,1011.39,46.97,6.22,224,5.06
1521102600,0.63,36.93,0.63,partly-cloudy-day,1011.42,46.9,6.22,225,5.2
1521102900,0.64,36.91,0.63,partly-cloudy-day,1011.44,46.84,6.22,227,5.33
1521103200,0.65,36.89,0.63,partly-cloudy-day,1011.46,46.77,6.22,228,5.47
1521103500,0.66,36.87,0.63,partly-cloudy-day,1011.48,46.7,6.22,229,5.62
1521103800,0.67,36.85,0.63,partly-cloudy-day,1011.5,46.64,6.22,230,5.76
1521104100,0.68,36.83,0.63,partly-cloudy-day,1011.52,46.57,6.22,231,5.91
1521104400,0.69,36.81,0.63,partly-cloudy-day,1011.54,46.51,6.22,232,6.06
1521104700,0.68,36.68,0.62,partly-cloudy-day,1011.53,46.58,6.22,231,6.1
1521105000,0.67,36.54,0.61,partly-cloudy-day,1011.52,46.65,6.22,229,6.14
1521105300,0.66,36.39,0.61,partly-cloudy-day,1011.51,46.71,6.22,228,6.19
1521105600,0.65,36.25,0.6,partly-cloudy-day,1011.49,46.78,6.22,227,6.23
1521105900,0.64,36.1,0.6,partly-cloudy-day,1011.48,46.84,6.22,226,6.29
1521106200,0.63,35.96,0.59,partly-cloudy-day,1011.47,46.91,6.22,225,6.34
1521106500,0.62,35.81,0.59,partly-cloudy-day,1011.46,46.97,6.22,223,6.4
1521106800,0.61,35.66,0.58,partly-cloudy-day,1011.44,47.03,6.22,222,6.46
1521107100,0.6,35.5,0.58,partly-cloudy-day,1011.43,47.09,6.22,221,6.52
1521107400,0.59,35.35,0.57,partly-cloudy-day,1011.42,47.15,6.22,220,6.58
1521107700,0.58,35.19,0.57,partly-cloudy-day,1011.41,47.21,6.22,219,6.65
1521108000,0.57,35.03,0.56,partly-cloudy-day,1011.39,47.27,6.22,218,6.72
1521108300,0.57,35.03,0.56,partly-cloudy-day,1011.3,50.17,6.22,219,6.62
1521108600,0.57,35.03,0.55,partly-cloudy-day,1011.21,50.38,6.22,220,6.52
1521108900,0.57,35.02,0.55,partly-cloudy-day,1011.12,50.6,6.22,221,6.42
1521109200,0.57,35.01,0.55,partly-cloudy-day,1011.03,50.81,6.22,222,6.33
1521109500,0.57,35.0,0.54,partly-cloudy-day,1010.94,51.02,6.22,223,6.24
1521109800,0.57,34.99,0.54,partly-cloudy-day,1010.85,51.24,6.22,224,6.14
1521110100,0.57,34.98,0.53,partly-cloudy-day,1010.76,51.45,6.22,225,6.06
1521110400,0.57,34.96,0.53,partly-cloudy-day,1010.66,51.66,6.22,226,5.97
1521110700,0.57,34.94,0.52,partly-cloudy-day,1010.57,51.87,6.22,227,5.89
1521111000,0.57,34.92,0.52,partly-cloudy-day,1010.48,52.09,6.22,228,5.8
1521111300,0.57,34.9,0.51,partly-cloudy-day,1010.39,52.3,6.22,229,5.73
1521111600,0.57,34.88,0.51,partly-cloudy-day,1010.3,52.51,6.22,231,5.65
1521111900,0.57,34.81,0.51,partly-cloudy-day,1010.26,52.53,6.22,233,5.51
1521112200,0.58,34.74,0.51,partly-cloudy-day,1010.22,52.54,6.22,235,5.37
1521112500,0.58,34.67,0.5,partly-cloudy-day,1010.19,52.56,6.22,237,5.24
1521112800,0.59,34.6,0.5,partly-cloudy-day,1010.15,52.57,6.22,240,5.13
1521113100,0.59,34.53,0.5,partly-cloudy-day,1010.11,52.59,6.22,242,5.02
1521113400,0.6,34.46,0.5,partly-cloudy-day,1010.08,52.6,6.22,245,4.92
1521113700,0.6,34.39,0.5,partly-cloudy-day,1010.04,52.62,6.22,248,4.84
1521114000,0.61,34.32,0.5,partly-cloudy-day,1010.0,52.63,6.22,251,4.76
1521114300,0.61,34.25,0.49,partly-cloudy-day,1009.96,52.65,6.22,254,4.7
1521114600,0.62,34.18,0.49,partly-cloudy-day,1009.93,52.66,6.22,257,4.65
1521114900,0.62,34.1,0.49,partly-cloudy-day,1009.89,52.68,6.22,260,4.62
1521115200,0.63,34.03,0.49,partly-cloudy-day,1009.85,52.69,6.22,263,4.6
1521115500,0.62,34.15,0.49,partly-cloudy-day,1009.8,52.56,6.22,270,4.65
1521115800,0.62,34.27,0.5,partly-cloudy-day,1009.74,52.42,6.22,276,4.76
1521116100,0.61,34.38,0.5,partly-cloudy-day,1009.69,52.29,6.22,282,4.94
1521116400,0.61,34.49,0.51,partly-cloudy-day,1009.63,52.15,6.22,288,5.16
1521116700,0.6,34.6,0.51,partly-cloudy-day,1009.58,52.02,6.22,293,5.43
1521117000,0.6,34.71,0.52,partly-cloudy-day,1009.52,51.88,6.22,297,5.74
1521117300,0.59,34.81,0.52,partly-cloudy-day,1009.47,51.75,6.22,302,6.08
1521117600,0.59,34.92,0.53,partly-cloudy-day,1009.41,51.61,6.22,305,6.44
1521117900,0.58,35.02,0.53,partly-cloudy-day,1009.36,51.48,6.22,308,6.84
1521118200,0.58,35.12,0.54,partly-cloudy-day,1009.3,51.34,6.22,311,7.25
1521118500,0.57,35.21,0.54,partly-cloudy-day,1009.25,51.2,6.22,314,7.67
1521118800,0.57,35.31,0.55,partly-cloudy-day,1009.19,51.07,6.22,316,8.11
1521119100,0.56,35.27,0.55,partly-cloudy-day,1009.21,51.07,6.22,316,7.8
1521119400,0.56,35.23,0.54,partly-cloudy-day,1009.23,51.07,6.22,316,7.49
1521119700,0.55,35.19,0.54,partly-cloudy-day,1009.24,51.07,6.22,315,7.17
1521120000,0.54,35.16,0.54,partly-cloudy-day,1009.26,51.07,6.22,315,6.86
1521120300,0.53,35.12,0.54,partly-cloudy-day,1009.28,51.07,6.22,315,6.54
1521120600,0.53,35.08,0.54,partly-cloudy-day,1009.29,51.07,6.22,314,6.23
1521120900,0.52,35.04,0.54,partly-cloudy-day,1009.31,51.07,6.22,314,5.92
1521121200,0.51,35.01,0.54,partly-cloudy-day,1009.33,51.07,6.22,314,5.6
1521121500,0.5,34.97,0.54,partly-cloudy-day,1009.35,51.07,6.22,313,5.29
1521121800,0.5,34.93,0.54,partly-cloudy-day,1009.36,51.07,6.22,313,4.98
1521122100,0.49,34.89,0.54,partly-cloudy-day,1009.38,51.07,6.22,312,4.67
1521122400,0.48,34.86,0.54,partly-cloudy-day,1009.4,51.07,6.22,311,4.36
1521122700,0.5,34.81,0.54,partly-cloudy-day,1009.48,50.99,6.22,312,4.27
1521123000,0.53,34.77,0.54,partly-cloudy-day,1009.56,50.9,6.22,312,4.18
1521123300,0.55,34.72,0.54,partly-cloudy-day,1009.63,50.82,6.22,313,4.09
1521123600,0.57,34.68,0.54,partly-cloudy-day,1009.71,50.73,6.22,314,4.0
1521123900,0.59,34.63,0.54,partly-cloudy-day,1009.79,50.65,6.22,314,3.91
1521124200,0.62,34.59,0.54,partly-cloudy-day,1009.87,50.56,6.22,315,3.82
1521124500,0.64,34.54,0.54,partly-cloudy-day,1009.95,50.48,6.22,316,3.74
1521124800,0.66,34.5,0.54,partly-cloudy-day,1010.03,50.39,6.22,316,3.65
1521125100,0.68,34.45,0.54,partly-cloudy-day,1010.11,50.31,6.22,317,3.57
1521125400,0.71,34.41,0.54,partly-cloudy-day,1010.19,50.22,6.22,318,3.48
1521125700,0.73,34.36,0.54,partly-cloudy-day,1010.27,50.14,6.22,319,3.4
1521126000,0.75,34.32,0.55,partly-cloudy-day,1010.35,50.06,6.22,320,3.31
1521126300,0.75,34.49,0.55,partly-cloudy-day,1010.32,49.16,6.22,311,3.35
1521126600,0.75,34.66,0.56,partly-cloudy-day,1010.29,48.79,6.22,303,3.46
1521126900,0.75,34.82,0.57,partly-cloudy-day,1010.26,48.37,6.22,296,3.63
1521127200,0.75,34.98,0.58,partly-cloudy-day,1010.23,47.91,6.22,289,3.86
1521127500,0.75,35.13,0.59,partly-cloudy-day,1010.21,47.42,6.22,283,4.13
1521127800,0.75,35.28,0.6,partly-cloudy-day,1010.18,46.92,6.22,278,4.44
1521128100,0.75,35.42,0.61,partly-cloudy-day,1010.15,46.41,6.22,274,4.78
1521128400,0.75,35.55,0.62,partly-cloudy-day,1010.12,45.89,6.22,270,5.15
1521128700,0.75,35.68,0.63,partly-cloudy-day,1010.09,45.38,6.22,267,5.53
1521129000,0.75,35.8,0.63,partly-cloudy-day,1010.06,44.86,6.22,264,5.93
1521129300,0.75,35.92,0.64,partly-cloudy-night,1010.04,44.35,6.22,262,6.34
1521129600,0.75,36.03,0.65,partly-cloudy-night,1010.01,43.84,6.22,259,6.77
1521129900,0.74,36.24,0.66,partly-cloudy-night,1010.06,43.85,6.22,259,6.38
1521130200,0.73,36.45,0.67,partly-cloudy-night,1010.11,43.89,6.22,259,6.0
1521130500,0.72,36.65,0.68,partly-cloudy-night,1010.16,43.93,6.22,258,5.61
1521130800,0.72,36.84,0.69,partly-cloudy-night,1010.2,43.99,6.22,257,5.23
1521131100,0.71,37.03,0.7,partly-cloudy-night,1010.25,44.06,6.22,257,4.84
1521131400,0.7,37.22,0.71,partly-cloudy-night,1010.3,44.15,6.22,256,4.46
1521131700,0.7,37.4,0.72,partly-cloudy-night,1010.35,44.27,6.22,255,4.08
1521132000,0.69,37.58,0.72,partly-cloudy-night,1010.4,44.41,6.22,254,3.7
1521132300,0.68,37.76,0.73,partly-cloudy-night,1010.45,44.58,6.22,252,3.32
1521132600,0.67,37.93,0.74,partly-cloudy-night,1010.5,45.62,6.22,250,2.95
1521132900,0.67,38.09,0.75,partly-cloudy-night,1010.55,45.47,6.22,248,2.58
1521133200,0.66,38.26,0.76,partly-cloudy-night,1010.6,45.32,6.22,245,2.21
1521133500,0.66,38.28,0.76,partly-cloudy-night,1010.69,45.29,6.22,245,2.41
1521133800,0.65,38.31,0.76,partly-cloudy-night,1010.79,45.26,6.22,246,2.62
1521134100,0.65,38.33,0.77,partly-cloudy-night,1010.89,45.22,6.22,246,2.82
1521134400,0.65,38.35,0.77,partly-cloudy-night,1010.99,44.21,6.22,247,3.02
1521134700,0.65,38.38,0.77,partly-cloudy-night,1011.09,43.97,6.22,247,3.23
1521135000,0.64,38.4,0.77,partly-cloudy-night,1011.18,43.73,6.22,248,3.43
1521135300,0.64,38.43,0.77,partly-cloudy-night,1011.28,43.51,6.22,248,3.64
1521135600,0.64,38.45,0.77,partly-cloudy-night,1011.38,43.29,6.22,248,3.84
1521135900,0.64,38.47,0.78,partly-cloudy-night,1011.48,43.09,6.22,248,4.04
1521136200,0.63,38.5,0.78,partly-cloudy-night,1011.58,42.88,6.22,249,4.25
1521136500,0.63,38.52,0.78,partly-cloudy-night,1011.67,42.69,6.22,249,4.45
1521136800,0.63,38.54,0.78,partly-cloudy-night,1011.77,42.5,6.22,249,4.66
1521137100,0.63,38.53,0.78,partly-cloudy-night,1011.77,42.53,6.22,250,4.61
1521137400,0.63,38.53,0.78,partly-cloudy-night,1011.76,42.57,6.22,250,4.57
1521137700,0.64,38.52,0.78,partly-cloudy-night,1011.76,42.6,6.22,251,4.52
1521138000,0.64,38.51,0.78,partly-cloudy-night,1011.75,42.63,6.22,252,4.48
1521138300,0.64,38.5,0.78,partly-cloudy-night,1011.75,42.67,6.22,253,4.43
1521138600,0.64,38.5,0.78,partly-cloudy-night,1011.74,42.7,6.22,253,4.39
1521138900,0.65,38.49,0.78,partly-cloudy-night,1011.74,42.73,6.22,254,4.35
1521139200,0.65,38.48,0.78,partly-cloudy-night,1011.73,42.77,6.22,255,4.31
1521139500,0.65,38.47,0.78,partly-cloudy-night,1011.73,42.8,6.22,256,4.27
1521139800,0.65,38.47,0.78,partly-cloudy-night,1011.72,42.83,6.22,257,4.23
1521140100,0.66,38.46,0.78,partly-cloudy-night,1011.72,42.86,6.22,257,4.19
1521140400,0.66,38.45,0.78,partly-cloudy-night,1011.71,42.89,6.22,258,4.15
1521140700,0.66,38.49,0.78,partly-cloudy-night,1011.7,42.85,6.22,258,4.06
1521141000,0.66,38.53,0.79,partly-cloudy-night,1011.7,42.82,6.22,258,3.97
1521141300,0.66,38.57,0.79,partly-cloudy-night,1011.69,42.78,6.22,257,3.88
1521141600,0.66,38.61,0.8,partly-cloudy-night,1011.68,42.75,6.22,257,3.79
1521141900,0.66,38.65,0.8,partly-cloudy-night,1011.67,42.72,6.22,256,3.71
1521142200,0.66,38.69,0.8,partly-cloudy-night,1011.66,42.69,6.22,256,3.62
1521142500,0.66,38.72,0.81,partly-cloudy-night,1011.65,42.67,6.22,255,3.53
1521142800,0.66,38.76,0.81,partly-cloudy-night,1011.64,42.64,6.22,255,3.44
1521143100,0.66,38.8,0.82,partly-cloudy-night,1011.63,42.62,6.22,255,3.35
1521143400,0.66,38.83,0.82,partly-cloudy-night,1011.62,42.6,6.22,254,3.27
1521143700,0.66,38.86,0.82,partly-cloudy-night,1011.61,42.58,6.22,253,3.18
1521144000,0.66,38.9,0.83,partly-cloudy-night,1011.61,42.56,6.22,253,3.09
1521144300,0.67,38.9,0.83,partly-cloudy-night,1011.64,42.47,6.21,255,3.14
1521144600,0.68,38.89,0.83,partly-cloudy-night,1011.68,42.37,6.21,257,3.18
1521144900,0.7,38.89,0.83,partly-cloudy-night,1011.72,42.28,6.21,258,3.23
1521145200,0.71,38.88,0.83,partly-cloudy-night,1011.76,42.18,6.21,260,3.29
1521145500,0.72,38.88,0.83,partly-cloudy-night,1011.79,42.07,6.21,262,3.34
1521145800,0.74,38.88,0.83,partly-cloudy-night,1011.83,41.97,6.21,263,3.4
1521146100,0.75,38.87,0.84,partly-cloudy-night,1011.87,41.86,6.21,265,3.46
1521146400,0.76,38.87,0.84,partly-cloudy-night,1011.91,41.75,6.21,266,3.52
1521146700,0.77,38.87,0.84,partly-cloudy-night,1011.94,41.64,6.21,268,3.59
1521147000,0.79,38.86,0.84,partly-cloudy-night,1011.98,41.53,6.21,269,3.66
1521147300,0.8,38.86,0.84,partly-cloudy-night,1012.02,41.42,6.21,270,3.73
1521147600,0.81,38.85,0.84,partly-cloudy-night,1012.05,41.31,6.21,272,3.8
1521147900,0.81,38.87,0.85,partly-cloudy-night,1012.06,41.21,6.21,270,3.8
1521148200,0.8,38.88,0.85,partly-cloudy-night,1012.06,41.1,6.21,268,3.81
1521148500,0.8,38.9,0.85,partly-cloudy-night,1012.06,40.99,6.21,266,3.83
1521148800,0.79,38.91,0.85,partly-cloudy-night,1012.07,40.87,6.21,264,3.85
1521149100,0.79,38.93,0.86,partly-cloudy-night,1012.07,40.75,6.21,262,3.87
1521149400,0.78,38.94,0.86,partly-cloudy-night,1012.07,40.63,6.21,261,3.89
1521149700,0.77,38.95,0.86,partly-cloudy-night,1012.08,40.5,6.21,259,3.92
1521150000,0.77,38.96,0.87,partly-cloudy-night,1012.08,40.38,6.21,257,3.96
1521150300,0.76,38.97,0.87,partly-cloudy-night,1012.08,40.24,6.21,255,3.99
1521150600,0.76,38.99,0.87,partly-cloudy-night,1012.09,40.11,6.21,254,4.04
1521150900,0.75,39.0,0.88,partly-cloudy-night,1012.09,39.97,6.21,252,4.08
1521151200,0.75,39.01,0.88,partly-cloudy-night,1012.09,39.83,6.22,250,4.13
1521151500,0.75,39.0,0.88,partly-cloudy-night,1012.1,39.77,6.22,250,4.14
