,cloudCover,dewPoint,humidity,ozone,pressure,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-07-01 03:50:00,0.35,48.51,0.67,,1009.6,59.3,0,6.22,50,,2.8
2018-07-01 03:55:00,0.35,48.36,0.67,,1009.61,59.3,0,6.22,50,,3.08
2018-07-01 04:00:00,0.35,48.2,0.67,,1009.61,59.3,0,6.22,50,,3.36
2018-07-01 04:05:00,0.35,48.25,0.68,,1009.62,58.85,0,6.22,43,,3.17
2018-07-01 04:10:00,0.36,48.29,0.69,,1009.63,58.4,0,6.22,35,,3.04
2018-07-01 04:15:00,0.36,48.31,0.7,,1009.64,57.95,0,6.22,27,,2.97
2018-07-01 04:20:00,0.36,48.33,0.71,,1009.66,57.5,0,6.22,18,,2.95
2018-07-01 04:25:00,0.36,48.34,0.73,,1009.67,57.05,0,6.22,10,,3.01
2018-07-01 04:30:00,0.36,48.35,0.74,,1009.68,56.6,0,6.22,2,,3.12
2018-07-01 04:35:00,0.36,48.34,0.75,,1009.69,56.15,0,6.22,355,,3.29
2018-07-01 04:40:00,0.36,48.33,0.76,,1009.71,55.7,0,6.22,348,,3.51
2018-07-01 04:45:00,0.36,48.31,0.77,,1009.72,55.25,0,6.22,343,,3.76
2018-07-01 04:50:00,0.36,48.28,0.79,,1009.73,54.8,0,6.22,338,,4.04
2018-07-01 04:55:00,0.36,48.25,0.8,,1009.74,54.35,0,6.22,334,,4.35
2018-07-01 05:00:00,0.36,48.2,0.81,,1009.75,53.9,0,6.22,330,,4.69
2018-07-01 05:05:00,0.36,48.21,0.81,,1009.77,54.05,0,6.22,334,,4.56
2018-07-01 05:10:00,0.36,48.21,0.8,,1009.79,54.2,0,6.22,338,,4.45
2018-07-01 05:15:00,0.36,48.22,0.8,,1009.82,54.35,0,6.22,342,,4.37
2018-07-01 05:20:00,0.36,48.22,0.79,,1009.84,54.5,0,6.22,346,,4.31
2018-07-01 05:25:00,0.36,48.22,0.79,,1009.86,54.66,0,6.22,350,,4.27
2018-07-01 05:30:00,0.36,48.22,0.78,,1009.88,54.81,0,6.22,355,,4.26
2018-07-01 05:35:00,0.36,48.22,0.78,,1009.9,54.96,0,6.22,359,,4.27
2018-07-01 05:40:00,0.36,48.22,0.78,,1009.92,55.11,0,6.22,3,,4.31
2018-07-01 05:45:00,0.36,48.22,0.77,,1009.94,55.26,0,6.22,8,,4.37
2018-07-01 05:50:00,0.36,48.21,0.77,,1009.96,55.41,0,6.22,12,,4.45
2018-07-01 05:55:00,0.36,48.21,0.76,,1009.98,55.56,0,6.22,16,,4.56
2018-07-01 06:00:00,0.36,48.2,0.76,,1010.0,55.71,0,6.22,20,,4.69
2018-07-01 06:05:00,0.36,48.36,0.75,,1010.03,56.01,0,6.22,20,,4.39
2018-07-01 06:10:00,0.36,48.51,0.75,,1010.05,56.31,0,6.22,20,,4.09
2018-07-01 06:15:00,0.36,48.66,0.75,,1010.08,56.61,0,6.22,20,,3.79
2018-07-01 06:20:00,0.36,48.81,0.74,,1010.1,56.91,0,6.22,20,,3.5
2018-07-01 06:25:00,0.36,48.97,0.74,,1010.13,57.21,0,6.22,20,,3.2
2018-07-01 06:30:00,0.36,49.11,0.74,,1010.15,57.51,0,6.22,20,,2.9
2018-07-01 06:35:00,0.36,49.26,0.73,,1010.18,57.81,0,6.22,20,,2.6
2018-07-01 06:40:00,0.36,49.41,0.73,,1010.2,58.11,0,6.22,20,,2.31
2018-07-01 06:45:00,0.36,49.56,0.72,,1010.23,58.41,0,6.22,20,,2.01
2018-07-01 06:50:00,0.36,49.7,0.72,,1010.25,58.71,0,6.22,20,,1.71
2018-07-01 06:55:00,0.36,49.84,0.72,,1010.28,59.0,0,6.22,20,,1.41
2018-07-01 07:00:00,0.36,49.99,0.71,,1010.3,59.3,1,6.22,20,,1.11
2018-07-01 07:05:00,0.36,50.29,0.71,,1010.32,59.6,1,6.22,20,,1.02
2018-07-01 07:10:00,0.36,50.59,0.71,,1010.34,59.9,1,6.22,20,,0.93
2018-07-01 07:15:00,0.36,50.89,0.71,,1010.37,60.2,1,6.22,20,,0.84
2018-07-01 07:20:00,0.36,51.19,0.71,,1010.39,60.5,1,6.22,20,,0.74
2018-07-01 07:25:00,0.36,51.49,0.71,,1010.41,60.8,1,6.22,20,,0.65
2018-07-01 07:30:00,0.36,51.79,0.71,,1010.43,61.1,1,6.22,20,,0.56
2018-07-01 07:35:00,0.36,52.09,0.71,,1010.46,61.4,1,6.22,20,,0.46
2018-07-01 07:40:00,0.36,52.39,0.71,,1010.48,61.7,1,6.22,20,,0.37
2018-07-01 07:45:00,0.36,52.69,0.72,,1010.5,62.0,1,6.22,20,,0.28
2018-07-01 07:50:00,0.36,52.99,0.72,,1010.52,62.3,1,6.22,20,,0.19
2018-07-01 07:55:00,0.37,53.29,0.72,,1010.55,62.6,2,6.22,20,,0.09
2018-07-01 08:00:00,0.37,53.59,0.72,,1010.57,62.9,2,6.22,,,0.0
2018-07-01 08:05:00,0.37,53.54,0.7,,1010.58,63.5,2,6.22,110,,0.09
2018-07-01 08:10:00,0.37,53.48,0.68,,1010.6,64.1,2,6.22,110,,0.19
2018-07-01 08:15:00,0.37,53.4,0.67,,1010.61,64.7,2,6.22,110,,0.28
2018-07-01 08:20:00,0.37,53.3,0.65,,1010.62,65.31,2,6.22,110,,0.37
2018-07-01 08:25:00,0.37,53.18,0.64,,1010.63,65.91,2,6.22,110,,0.46
2018-07-01 08:30:00,0.37,53.05,0.62,,1010.65,66.51,3,6.22,110,,0.56
2018-07-01 08:35:00,0.37,52.89,0.6,,1010.66,67.11,3,6.22,110,,0.65
2018-07-01 08:40:00,0.37,52.71,0.59,,1010.67,67.71,3,6.22,110,,0.74
2018-07-01 08:45:00,0.37,52.52,0.57,,1010.69,68.31,3,6.22,110,,0.84
2018-07-01 08:50:00,0.37,52.29,0.55,,1010.7,68.91,3,6.22,110,,0.93
2018-07-01 08:55:00,0.37,52.05,0.54,,1010.71,69.51,3,6.22,110,,1.02
2018-07-01 09:00:00,0.37,51.78,0.52,,1010.73,70.11,3,6.22,110,,1.11
2018-07-01 09:05:00,0.36,51.64,0.52,,1010.73,70.27,4,6.22,98,,0.86
2018-07-01 09:10:00,0.34,51.51,0.51,,1010.72,70.42,4,6.22,79,,0.67
2018-07-01 09:15:00,0.32,51.37,0.51,,1010.72,70.57,4,6.22,51,,0.6
2018-07-01 09:20:00,0.31,51.22,0.5,,1010.72,70.72,4,6.22,23,,0.69
2018-07-01 09:25:00,0.29,51.08,0.5,,1010.72,70.87,4,6.22,5,,0.88
2018-07-01 09:30:00,0.28,50.93,0.49,,1010.72,71.02,5,6.22,354,,1.14
2018-07-01 09:35:00,0.26,50.78,0.49,,1010.72,71.17,5,6.22,347,,1.42
2018-07-01 09:40:00,0.25,50.62,0.48,,1010.72,71.32,5,6.22,343,,1.71
2018-07-01 09:45:00,0.23,50.47,0.48,,1010.72,71.47,5,6.22,339,,2.01
2018-07-01 09:50:00,0.22,50.3,0.47,,1010.72,71.62,5,6.22,337,,2.32
2018-07-01 09:55:00,0.2,50.14,0.46,,1010.71,71.77,6,6.22,335,,2.63
2018-07-01 10:00:00,0.19,49.97,0.46,,1010.71,71.92,6,6.22,334,,2.94
2018-07-01 10:05:00,0.19,50.01,0.45,,1010.7,72.37,6,6.22,330,,2.35
2018-07-01 10:10:00,0.19,50.04,0.45,,1010.68,72.82,6,6.22,323,,1.78
2018-07-01 10:15:00,0.19,50.06,0.44,,1010.66,73.26,6,6.22,310,,1.26
2018-07-01 10:20:00,0.19,50.08,0.43,,1010.64,73.71,7,6.22,283,,0.88
2018-07-01 10:25:00,0.19,50.09,0.43,,1010.62,74.16,7,6.22,241,,0.86
2018-07-01 10:30:00,0.19,50.09,0.42,,1010.61,74.61,7,6.22,212,,1.21
2018-07-01 10:35:00,0.19,50.09,0.42,,1010.59,75.06,7,6.22,198,,1.72
2018-07-01 10:40:00,0.19,50.08,0.41,,1010.57,75.51,7,6.22,191,,2.29
2018-07-01 10:45:00,0.19,50.06,0.4,,1010.55,75.95,8,6.22,186,,2.87
2018-07-01 10:50:00,0.19,50.04,0.4,,1010.54,76.4,8,6.22,184,,3.47
2018-07-01 10:55:00,0.19,50.0,0.39,,1010.52,76.85,8,6.22,182,,4.08
2018-07-01 11:00:00,0.19,49.96,0.38,,1010.5,77.3,8,6.22,180,,4.69
2018-07-01 11:05:00,0.21,49.83,0.38,,1010.47,77.45,8,6.22,188,,4.23
2018-07-01 11:10:00,0.23,49.69,0.38,,1010.44,77.6,8,6.22,197,,3.86
2018-07-01 11:15:00,0.25,49.55,0.37,,1010.4,77.76,8,6.22,208,,3.62
2018-07-01 11:20:00,0.27,49.41,0.37,,1010.37,77.91,8,6.22,220,,3.53
2018-07-01 11:25:00,0.29,49.27,0.36,,1010.34,78.06,8,6.22,232,,3.6
2018-07-01 11:30:00,0.31,49.12,0.36,,1010.31,78.21,8,6.22,243,,3.81
2018-07-01 11:35:00,0.33,48.97,0.36,,1010.27,78.36,8,6.22,253,,4.16
2018-07-01 11:40:00,0.35,48.82,0.35,,1010.24,78.51,8,6.22,261,,4.6
2018-07-01 11:45:00,0.38,48.66,0.35,,1010.21,78.67,8,6.22,267,,5.12
2018-07-01 11:50:00,0.4,48.5,0.35,,1010.18,78.82,8,6.22,273,,5.69
2018-07-01 11:55:00,0.42,48.34,0.34,,1010.14,78.97,8,6.22,277,,6.3
2018-07-01 12:00:00,0.44,48.17,0.34,,1010.11,79.12,8,6.22,281,,6.93
2018-07-01 12:05:00,0.44,48.32,0.34,,1010.07,79.27,8,6.22,278,,6.86
2018-07-01 12:10:00,0.44,48.47,0.34,,1010.03,79.42,8,6.22,276,,6.8
2018-07-01 12:15:00,0.44,48.62,0.34,,1009.99,79.56,8,6.22,273,,6.76
2018-07-01 12:20:00,0.44,48.77,0.34,,1009.95,79.71,8,6.22,271,,6.72
2018-07-01 12:25:00,0.44,48.92,0.34,,1009.9,79.86,8,6.22,268,,6.7
2018-07-01 12:30:00,0.44,49.06,0.34,,1009.86,80.0,8,6.22,266,,6.7
2018-07-01 12:35:00,0.44,49.21,0.34,,1009.82,80.15,8,6.22,263,,6.7
2018-07-01 12:40:00,0.44,49.36,0.34,,1009.78,80.3,8,6.22,260,,6.72
2018-07-01 12:45:00,0.44,49.51,0.34,,1009.74,80.45,8,6.22,258,,6.76
2018-07-01 12:50:00,0.44,49.66,0.34,,1009.69,80.59,8,6.22,255,,6.8
2018-07-01 12:55:00,0.44,49.81,0.34,,1009.65,80.74,8,6.22,253,,6.86
2018-07-01 13:00:00,0.44,49.96,0.34,,1009.61,80.89,8,6.22,251,,6.93
2018-07-01 13:05:00,0.44,49.81,0.34,,1009.57,80.89,8,6.22,250,,6.74
2018-07-01 13:10:00,0.44,49.66,0.34,,1009.52,80.89,8,6.22,249,,6.55
2018-07-01 13:15:00,0.44,49.52,0.34,,1009.48,80.89,8,6.22,249,,6.36
2018-07-01 13:20:00,0.44,49.37,0.33,,1009.44,80.89,8,6.22,248,,6.16
2018-07-01 13:25:00,0.44,49.22,0.33,,1009.39,80.89,8,6.22,247,,5.97
2018-07-01 13:30:00,0.44,49.08,0.33,,1009.35,80.89,8,6.22,246,,5.79
2018-07-01 13:35:00,0.44,48.93,0.33,,1009.31,80.89,8,6.22,245,,5.6
2018-07-01 13:40:00,0.44,48.78,0.33,,1009.26,80.89,8,6.22,244,,5.41
2018-07-01 13:45:00,0.44,48.63,0.32,,1009.22,80.89,8,6.22,243,,5.23
2018-07-01 13:50:00,0.44,48.47,0.32,,1009.18,80.89,8,6.22,242,,5.05
2018-07-01 13:55:00,0.44,48.32,0.32,,1009.13,80.89,8,6.22,241,,4.86
2018-07-01 14:00:00,0.44,48.17,0.32,,1009.09,80.89,8,6.22,240,,4.69
2018-07-01 14:05:00,0.44,48.02,0.32,,1009.05,80.89,8,6.22,240,,4.87
2018-07-01 14:10:00,0.44,47.88,0.32,,1009.01,80.89,8,6.22,240,,5.06
2018-07-01 14:15:00,0.44,47.73,0.31,,1008.98,80.89,7,6.22,240,,5.25
2018-07-01 14:20:00,0.44,47.58,0.31,,1008.94,80.89,7,6.22,240,,5.43
2018-07-01 14:25:00,0.44,47.43,0.31,,1008.9,80.89,7,6.22,240,,5.62
2018-07-01 14:30:00,0.44,47.29,0.31,,1008.87,80.89,7,6.22,240,,5.81
2018-07-01 14:35:00,0.44,47.14,0.31,,1008.83,80.89,7,6.22,240,,6.0
2018-07-01 14:40:00,0.44,46.98,0.31,,1008.79,80.89,7,6.22,240,,6.18
2018-07-01 14:45:00,0.44,46.83,0.3,,1008.75,80.89,7,6.22,240,,6.37
2018-07-01 14:50:00,0.44,46.68,0.3,,1008.72,80.89,7,6.22,240,,6.56
2018-07-01 14:55:00,0.44,46.53,0.3,,1008.68,80.89,7,6.22,240,,6.75
2018-07-01 15:00:00,0.44,46.37,0.3,,1008.64,80.89,7,6.22,240,,6.93
2018-07-01 15:05:00,0.44,46.38,0.3,,1008.62,81.04,6,6.22,240,,7.3
2018-07-01 15:10:00,0.44,46.38,0.3,,1008.59,81.2,6,6.22,240,,7.68
2018-07-01 15:15:00,0.44,46.38,0.29,,1008.57,81.35,6,6.22,240,,8.05
2018-07-01 15:20:00,0.44,46.38,0.29,,1008.55,81.5,6,6.22,240,,8.42
2018-07-01 15:25:00,0.44,46.38,0.29,,1008.52,81.65,6,6.22,240,,8.79
2018-07-01 15:30:00,0.44,46.38,0.29,,1008.5,81.81,6,6.22,240,,9.16
2018-07-01 15:35:00,0.44,46.38,0.29,,1008.48,81.96,6,6.22,240,,9.54
2018-07-01 15:40:00,0.44,46.38,0.29,,1008.45,82.11,5,6.22,240,,9.91
2018-07-01 15:45:00,0.44,46.38,0.29,,1008.43,82.27,5,6.22,240,,10.28
2018-07-01 15:50:00,0.44,46.38,0.28,,1008.4,82.42,5,6.22,240,,10.65
2018-07-01 15:55:00,0.44,46.37,0.28,,1008.38,82.57,5,6.22,240,,11.02
2018-07-01 16:00:00,0.44,46.37,0.28,,1008.36,82.72,5,6.22,240,,11.39
2018-07-01 16:05:00,0.44,46.1,0.28,,1008.35,82.87,5,6.22,241,,11.08
2018-07-01 16:10:00,0.44,45.83,0.27,,1008.34,83.02,5,6.22,242,,10.77
2018-07-01 16:15:00,0.44,45.55,0.27,,1008.33,83.17,4,6.22,244,,10.46
2018-07-01 16:20:00,0.44,45.27,0.26,,1008.33,83.32,4,6.22,245,,10.16
2018-07-01 16:25:00,0.44,44.98,0.26,,1008.32,83.47,4,6.22,247,,9.87
2018-07-01 16:30:00,0.44,44.68,0.26,,1008.31,83.62,4,6.22,248,,9.58
2018-07-01 16:35:00,0.44,44.38,0.25,,1008.31,83.77,4,6.22,250,,9.3
2018-07-01 16:40:00,0.44,44.07,0.25,,1008.3,83.92,4,6.22,251,,9.03
2018-07-01 16:45:00,0.44,43.75,0.24,,1008.29,84.07,3,6.22,253,,8.77
2018-07-01 16:50:00,0.44,43.43,0.24,,1008.29,84.22,3,6.22,255,,8.52
2018-07-01 16:55:00,0.44,43.1,0.24,,1008.28,84.37,3,6.22,257,,8.28
2018-07-01 17:00:00,0.44,42.76,0.23,,1008.27,84.52,3,6.22,260,,8.05
2018-07-01 17:05:00,0.44,42.76,0.23,,1008.28,84.37,3,6.22,260,,8.05
2018-07-01 17:10:00,0.44,42.77,0.23,,1008.29,84.22,3,6.22,260,,8.05
2018-07-01 17:15:00,0.44,42.77,0.23,,1008.3,84.07,3,6.22,260,,8.05
2018-07-01 17:20:00,0.44,42.77,0.24,,1008.31,83.92,2,6.22,260,,8.05
2018-07-01 17:25:00,0.44,42.77,0.24,,1008.32,83.77,2,6.22,260,,8.05
2018-07-01 17:30:00,0.44,42.77,0.24,,1008.33,83.62,2,6.22,260,,8.05
2018-07-01 17:35:00,0.44,42.77,0.24,,1008.34,83.47,2,6.22,260,,8.05
2018-07-01 17:40:00,0.44,42.77,0.24,,1008.35,83.32,2,6.22,260,,8.05
2018-07-01 17:45:00,0.44,42.77,0.24,,1008.36,83.17,2,6.22,260,,8.05
2018-07-01 17:50:00,0.44,42.77,0.24,,1008.37,83.02,2,6.22,260,,8.05
2018-07-01 17:55:00,0.44,42.77,0.24,,1008.38,82.87,1,6.22,260,,8.05
2018-07-01 18:00:00,0.44,42.76,0.24,,1008.39,82.72,1,6.22,260,,8.05
2018-07-01 18:05:00,0.44,42.48,0.24,,1008.41,82.72,1,6.22,260,,7.95
2018-07-01 18:10:00,0.44,42.2,0.24,,1008.44,82.72,1,6.22,260,,7.86
2018-07-01 18:15:00,0.44,41.91,0.24,,1008.46,82.72,1,6.22,260,,7.77
2018-07-01 18:20:00,0.44,41.62,0.23,,1008.48,82.72,1,6.22,260,,7.67
2018-07-01 18:25:00,0.44,41.33,0.23,,1008.51,82.72,1,6.22,260,,7.58
2018-07-01 18:30:00,0.44,41.03,0.23,,1008.53,82.72,1,6.22,260,,7.49
2018-07-01 18:35:00,0.44,40.73,0.23,,1008.55,82.72,1,6.22,260,,7.4
2018-07-01 18:40:00,0.44,40.43,0.22,,1008.58,82.72,1,6.22,260,,7.3
2018-07-01 18:45:00,0.44,40.12,0.22,,1008.6,82.72,1,6.22,260,,7.21
2018-07-01 18:50:00,0.44,39.81,0.22,,1008.62,82.72,0,6.22,260,,7.12
2018-07-01 18:55:00,0.44,39.5,0.22,,1008.64,82.72,0,6.22,260,,7.03
2018-07-01 19:00:00,0.44,39.19,0.21,,1008.67,82.72,0,6.22,260,,6.93
2018-07-01 19:05:00,0.44,40.16,0.22,,1008.7,82.42,0,6.22,263,,6.73
2018-07-01 19:10:00,0.44,41.08,0.23,,1008.73,82.12,0,6.22,267,,6.57
2018-07-01 19:15:00,0.44,41.96,0.24,,1008.76,81.82,0,6.22,272,,6.43
2018-07-01 19:20:00,0.44,42.79,0.25,,1008.79,81.52,0,6.22,276,,6.34
2018-07-01 19:25:00,0.44,43.58,0.27,,1008.82,81.22,0,6.22,280,,6.28
2018-07-01 19:30:00,0.44,44.33,0.28,,1008.85,80.92,0,6.22,285,,6.26
2018-07-01 19:35:00,0.44,45.05,0.29,,1008.88,80.62,0,6.22,290,,6.28
2018-07-01 19:40:00,0.44,45.73,0.3,,1008.9,80.32,0,6.22,294,,6.34
2018-07-01 19:45:00,0.44,46.38,0.31,,1008.93,80.02,0,6.22,298,,6.43
2018-07-01 19:50:00,0.44,47.01,0.32,,1008.96,79.72,0,6.22,303,,6.57
2018-07-01 19:55:00,0.44,47.6,0.33,,1008.99,79.42,0,6.22,307,,6.73
2018-07-01 20:00:00,0.44,48.17,0.34,,1009.02,79.12,0,6.22,311,,6.93
2018-07-01 20:05:00,0.42,48.79,0.35,,1009.05,78.67,0,6.22,314,,6.74
2018-07-01 20:10:00,0.4,49.36,0.36,,1009.08,78.22,0,6.22,318,,6.59
2018-07-01 20:15:00,0.38,49.91,0.38,,1009.11,77.76,0,6.22,322,,6.46
2018-07-01 20:20:00,0.35,50.42,0.39,,1009.14,77.31,0,6.22,327,,6.37
2018-07-01 20:25:00,0.33,50.9,0.4,,1009.17,76.86,0,6.22,331,,6.31
2018-07-01 20:30:00,0.31,51.36,0.42,,1009.2,76.41,0,6.22,335,,6.3
2018-07-01 20:35:00,0.29,51.78,0.43,,1009.23,75.95,0,6.22,340,,6.31
2018-07-01 20:40:00,0.27,52.19,0.44,,1009.26,75.5,0,6.22,344,,6.37
2018-07-01 20:45:00,0.25,52.57,0.46,,1009.29,75.05,0,6.22,348,,6.46
2018-07-01 20:50:00,0.23,52.92,0.47,,1009.31,74.6,0,6.22,352,,6.59
2018-07-01 20:55:00,0.21,53.26,0.48,,1009.34,74.15,0,6.22,356,,6.74
2018-07-01 21:00:00,0.19,53.57,0.49,,1009.37,73.69,0,6.22,0,,6.93
2018-07-01 21:05:00,0.19,53.59,0.5,,1009.39,73.39,0,6.22,0,,6.75
2018-07-01 21:10:00,0.19,53.61,0.5,,1009.42,73.1,0,6.22,0,,6.56
2018-07-01 21:15:00,0.19,53.62,0.51,,1009.44,72.8,0,6.22,0,,6.37
2018-07-01 21:20:00,0.19,53.63,0.52,,1009.46,72.5,0,6.22,0,,6.18
2018-07-01 21:25:00,0.19,53.63,0.52,,1009.48,72.2,0,6.22,0,,6.0
2018-07-01 21:30:00,0.19,53.63,0.53,,1009.51,71.9,0,6.22,0,,5.81
2018-07-01 21:35:00,0.19,53.63,0.53,,1009.53,71.61,0,6.22,0,,5.62
2018-07-01 21:40:00,0.19,53.63,0.54,,1009.55,71.31,0,6.22,0,,5.43
2018-07-01 21:45:00,0.19,53.62,0.54,,1009.57,71.01,0,6.22,0,,5.25
2018-07-01 21:50:00,0.19,53.61,0.55,,1009.59,70.71,0,6.22,0,,5.06
2018-07-01 21:55:00,0.19,53.6,0.55,,1009.62,70.41,0,6.22,0,,4.87
2018-07-01 22:00:00,0.19,53.58,0.56,,1009.64,70.11,0,6.22,0,,4.69
2018-07-01 22:05:00,0.2,53.77,0.57,,1009.65,69.81,0,6.22,358,,4.84
2018-07-01 22:10:00,0.22,53.96,0.58,,1009.66,69.51,0,6.22,356,,5.01
2018-07-01 22:15:00,0.23,54.13,0.59,,1009.67,69.21,0,6.22,354,,5.18
2018-07-01 22:20:00,0.25,54.3,0.6,,1009.69,68.91,0,6.22,352,,5.36
2018-07-01 22:25:00,0.26,54.46,0.61,,1009.7,68.61,0,6.22,350,,5.54
2018-07-01 22:30:00,0.28,54.62,0.62,,1009.71,68.31,0,6.22,348,,5.73
2018-07-01 22:35:00,0.29,54.76,0.63,,1009.72,68.01,0,6.22,347,,5.92
2018-07-01 22:40:00,0.31,54.9,0.64,,1009.73,67.71,0,6.22,345,,6.12
2018-07-01 22:45:00,0.32,55.04,0.65,,1009.74,67.41,0,6.22,344,,6.32
2018-07-01 22:50:00,0.34,55.16,0.66,,1009.76,67.11,0,6.22,343,,6.52
2018-07-01 22:55:00,0.36,55.28,0.66,,1009.77,66.81,0,6.22,342,,6.72
2018-07-01 23:00:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:05:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:10:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:15:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:20:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:25:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:30:00,0.37,55.4,0.67,,1009.78,66.51,0,6.22,341,,6.93
2018-07-01 23:35:00,0.36,55.4,0.67,,1009.79,66.51,0,6.22,341,,6.93
2018-07-01 23:40:00,0.36,55.4,0.67,,1009.79,66.51,0,6.22,341,,6.93
2018-07-01 23:45:00,0.36,55.4,0.67,,1009.79,66.51,0,6.22,341,,6.93
2018-07-01 23:50:00,0.36,55.4,0.67,,1009.79,66.51,0,6.22,341,,6.93
2018-07-01 23:55:00,0.36,55.4,0.67,,1009.79,66.51,0,6.22,341,,6.93
