,cloudCover,dewPoint,humidity,ozone,pressure,temp,uvIndex,visibility,windBearing,windGust,windSpeed
2018-03-15 02:40:00,0.44,36.36,0.81,,1015.57,40.03,,6.22,193,6.67,3.47
2018-03-15 02:45:00,0.44,36.34,0.81,,1015.57,40.04,,6.22,192,6.5,3.39
2018-03-15 02:50:00,0.44,36.32,0.81,,1015.56,40.05,,6.22,191,6.34,3.32
2018-03-15 02:55:00,0.44,36.3,0.81,,1015.55,40.06,,6.22,189,6.17,3.24
2018-03-15 03:00:00,0.44,36.27,0.81,,1015.55,40.07,,6.22,188,6.0,3.17
2018-03-15 03:05:00,0.44,36.27,0.81,,1015.55,40.08,,6.22,190,6.09,3.11
2018-03-15 03:10:00,0.44,36.27,0.81,,1015.55,40.08,,6.22,193,6.17,3.05
2018-03-15 03:15:00,0.44,36.27,0.81,,1015.55,41.51,,6.22,197,6.26,3.0
2018-03-15 03:20:00,0.44,36.27,0.82,,1015.55,41.45,,6.22,200,6.34,2.96
2018-03-15 03:25:00,0.44,36.26,0.82,,1015.55,41.4,,6.22,203,6.42,2.93
2018-03-15 03:30:00,0.44,36.26,0.82,,1015.55,41.34,,6.22,206,6.51,2.91
2018-03-15 03:35:00,0.44,36.26,0.82,,1015.56,41.28,,6.22,210,6.59,2.89
2018-03-15 03:40:00,0.44,36.26,0.82,,1015.56,41.22,,6.22,213,6.68,2.89
2018-03-15 03:45:00,0.44,36.25,0.83,,1015.56,41.17,,6.22,217,6.76,2.9
2018-03-15 03:50:00,0.44,36.25,0.83,,1015.56,41.11,,6.22,220,6.85,2.92
2018-03-15 03:55:00,0.44,36.25,0.83,,1015.56,41.05,,6.22,223,6.93,2.95
2018-03-15 04:00:00,0.44,36.24,0.83,,1015.56,41.0,,6.22,227,7.01,2.99
2018-03-15 04:05:00,0.44,36.28,0.83,,1015.57,41.0,,6.22,224,6.84,2.82
2018-03-15 04:10:00,0.44,36.31,0.83,,1015.59,41.0,,6.22,222,6.68,2.65
2018-03-15 04:15:00,0.44,36.34,0.83,,1015.6,41.0,,6.22,219,6.51,2.48
2018-03-15 04:20:00,0.44,36.38,0.83,,1015.61,41.0,,6.22,215,6.34,2.33
2018-03-15 04:25:00,0.44,36.41,0.84,,1015.62,41.0,,6.22,211,6.17,2.18
2018-03-15 04:30:00,0.44,36.45,0.84,,1015.63,41.0,,6.22,207,6.0,2.05
2018-03-15 04:35:00,0.44,36.48,0.84,,1015.64,41.0,,6.22,202,5.83,1.92
2018-03-15 04:40:00,0.44,36.51,0.84,,1015.66,41.0,,6.22,196,5.67,1.82
2018-03-15 04:45:00,0.44,36.55,0.84,,1015.67,41.0,,6.22,190,5.5,1.73
2018-03-15 04:50:00,0.44,36.58,0.84,,1015.68,41.0,,6.22,183,5.33,1.67
2018-03-15 04:55:00,0.44,36.62,0.84,,1015.69,41.0,,6.22,176,5.16,1.63
2018-03-15 05:00:00,0.44,36.65,0.84,,1015.7,41.0,,6.22,169,4.99,1.62
2018-03-15 05:05:00,0.44,36.71,0.84,,1015.72,41.05,,6.22,168,5.08,1.72
2018-03-15 05:10:00,0.44,36.76,0.84,,1015.74,41.11,,6.22,168,5.16,1.82
2018-03-15 05:15:00,0.44,36.82,0.84,,1015.76,41.17,,6.22,167,5.25,1.92
2018-03-15 05:20:00,0.44,36.87,0.84,,1015.78,41.22,,6.22,167,5.33,2.03
2018-03-15 05:25:00,0.44,36.93,0.84,,1015.8,41.28,,6.22,167,5.41,2.13
2018-03-15 05:30:00,0.44,36.98,0.84,,1015.82,41.34,,6.22,166,5.5,2.23
2018-03-15 05:35:00,0.44,37.04,0.84,,1015.85,41.4,,6.22,166,5.58,2.33
2018-03-15 05:40:00,0.44,37.1,0.84,,1015.87,41.45,,6.22,166,5.67,2.43
2018-03-15 05:45:00,0.44,37.15,0.84,,1015.89,41.51,,6.22,166,5.75,2.53
2018-03-15 05:50:00,0.44,37.21,0.84,,1015.91,41.57,,6.22,166,5.84,2.64
2018-03-15 05:55:00,0.44,37.26,0.84,,1015.93,41.62,,6.22,165,5.92,2.74
2018-03-15 06:00:00,0.44,37.32,0.84,,1015.95,41.68,,6.22,165,6.0,2.84
2018-03-15 06:05:00,0.46,37.28,0.84,,1015.97,41.62,,6.22,166,5.67,2.62
2018-03-15 06:10:00,0.49,37.24,0.84,,1016.0,41.57,,6.22,168,5.34,2.39
2018-03-15 06:15:00,0.52,37.21,0.85,,1016.02,41.51,,6.22,169,5.0,2.17
2018-03-15 06:20:00,0.54,37.17,0.85,,1016.05,41.45,,6.22,171,4.67,1.95
2018-03-15 06:25:00,0.57,37.13,0.85,,1016.07,41.4,,6.22,174,4.34,1.74
2018-03-15 06:30:00,0.59,37.09,0.85,,1016.1,41.34,,6.22,177,4.0,1.53
2018-03-15 06:35:00,0.62,37.05,0.85,,1016.12,41.28,,6.22,181,3.67,1.32
2018-03-15 06:40:00,0.65,37.02,0.85,,1016.15,41.22,,6.22,187,3.34,1.13
2018-03-15 06:45:00,0.67,36.98,0.85,,1016.17,41.17,,6.22,195,3.0,0.95
2018-03-15 06:50:00,0.7,36.94,0.85,,1016.2,41.11,,6.22,206,2.67,0.79
2018-03-15 06:55:00,0.72,36.9,0.85,,1016.22,41.05,,6.22,222,2.34,0.68
2018-03-15 07:00:00,0.75,36.86,0.85,,1016.25,41.0,,6.22,242,2.01,0.64
2018-03-15 07:05:00,0.72,36.93,0.85,,1016.27,41.11,,6.22,239,2.25,0.64
2018-03-15 07:10:00,0.7,36.99,0.85,,1016.29,41.23,,6.22,237,2.5,0.64
2018-03-15 07:15:00,0.67,37.05,0.85,,1016.32,41.34,,6.22,234,2.75,0.64
2018-03-15 07:20:00,0.65,37.11,0.84,,1016.34,41.46,,6.22,232,3.0,0.64
2018-03-15 07:25:00,0.62,37.17,0.84,,1016.36,41.57,,6.22,229,3.25,0.64
2018-03-15 07:30:00,0.59,37.23,0.84,,1016.39,41.69,,6.22,227,3.5,0.64
2018-03-15 07:35:00,0.57,37.29,0.84,,1016.41,41.8,,6.22,225,3.75,0.65
2018-03-15 07:40:00,0.54,37.35,0.84,,1016.43,41.92,,6.22,222,4.0,0.65
2018-03-15 07:45:00,0.52,37.41,0.84,,1016.46,42.03,,6.22,220,4.25,0.66
2018-03-15 07:50:00,0.49,37.47,0.83,,1016.48,42.15,,6.22,217,4.49,0.67
2018-03-15 07:55:00,0.46,37.53,0.83,,1016.5,42.26,,6.22,215,4.74,0.68
2018-03-15 08:00:00,0.44,37.59,0.83,,1016.52,42.38,,6.22,213,4.99,0.68
2018-03-15 08:05:00,0.44,37.64,0.82,,1016.54,42.6,,6.22,208,5.08,0.73
2018-03-15 08:10:00,0.44,37.68,0.82,,1016.55,42.81,,6.22,203,5.16,0.77
2018-03-15 08:15:00,0.44,37.73,0.81,,1016.57,43.03,,6.22,199,5.25,0.82
2018-03-15 08:20:00,0.44,37.77,0.81,,1016.58,43.25,,6.22,196,5.33,0.87
2018-03-15 08:25:00,0.44,37.82,0.8,,1016.6,43.46,,6.22,193,5.41,0.93
2018-03-15 08:30:00,0.44,37.86,0.8,,1016.61,43.68,,6.22,190,5.5,0.99
2018-03-15 08:35:00,0.44,37.9,0.79,,1016.62,43.9,,6.22,187,5.58,1.05
2018-03-15 08:40:00,0.44,37.94,0.79,,1016.64,44.11,,6.22,185,5.67,1.11
2018-03-15 08:45:00,0.44,37.98,0.78,,1016.65,44.33,,6.22,183,5.75,1.18
2018-03-15 08:50:00,0.44,38.02,0.78,,1016.67,44.55,,6.22,181,5.84,1.24
2018-03-15 08:55:00,0.44,38.05,0.77,,1016.68,44.77,,6.22,180,5.92,1.31
2018-03-15 09:00:00,0.44,38.08,0.77,,1016.69,44.98,,6.22,179,6.0,1.37
2018-03-15 09:05:00,0.44,38.1,0.76,,1016.69,45.2,,6.22,186,6.17,1.73
2018-03-15 09:10:00,0.44,38.11,0.75,,1016.69,45.42,,6.22,190,6.34,2.1
2018-03-15 09:15:00,0.44,38.12,0.75,,1016.69,45.64,,6.22,193,6.5,2.48
2018-03-15 09:20:00,0.44,38.12,0.74,,1016.69,45.86,,6.22,196,6.67,2.86
2018-03-15 09:25:00,0.44,38.13,0.74,,1016.69,45.0,,6.22,198,6.83,3.25
2018-03-15 09:30:00,0.44,38.13,0.73,,1016.69,44.89,,6.22,199,7.0,3.64
2018-03-15 09:35:00,0.44,38.14,0.72,,1016.69,44.82,,6.22,200,7.16,4.04
2018-03-15 09:40:00,0.44,38.14,0.72,,1016.69,44.78,,6.22,201,7.33,4.43
2018-03-15 09:45:00,0.44,38.13,0.71,,1016.69,44.76,,6.22,202,7.49,4.83
2018-03-15 09:50:00,0.44,38.13,0.71,,1016.69,44.76,,6.22,203,7.66,5.22
2018-03-15 09:55:00,0.44,38.12,0.7,,1016.69,44.78,,6.22,203,7.82,5.62
2018-03-15 10:00:00,0.44,38.11,0.69,,1016.69,44.82,,6.22,204,7.99,6.02
2018-03-15 10:05:00,0.44,38.07,0.69,,1016.68,44.95,,6.22,206,8.07,6.11
2018-03-15 10:10:00,0.44,38.02,0.68,,1016.66,45.07,,6.22,208,8.16,6.22
2018-03-15 10:15:00,0.44,37.97,0.68,,1016.64,45.19,,6.22,211,8.24,6.33
2018-03-15 10:20:00,0.44,37.91,0.67,,1016.63,45.31,,6.22,213,8.32,6.45
2018-03-15 10:25:00,0.44,37.86,0.67,,1016.61,45.43,,6.22,215,8.41,6.58
2018-03-15 10:30:00,0.44,37.8,0.66,,1016.59,45.54,,6.22,217,8.49,6.72
2018-03-15 10:35:00,0.44,37.74,0.66,,1016.58,45.65,,6.22,218,8.57,6.86
2018-03-15 10:40:00,0.44,37.69,0.65,,1016.56,45.76,,6.22,220,8.66,7.02
2018-03-15 10:45:00,0.44,37.62,0.65,,1016.55,45.87,,6.22,222,8.74,7.18
2018-03-15 10:50:00,0.44,37.56,0.64,,1016.53,45.98,,6.22,224,8.82,7.34
2018-03-15 10:55:00,0.44,37.5,0.64,,1016.51,46.09,,6.22,225,8.9,7.51
2018-03-15 11:00:00,0.44,37.43,0.63,,1016.5,46.2,,6.22,227,8.99,7.69
2018-03-15 11:05:00,0.44,37.51,0.63,,1016.46,46.36,,6.22,225,8.99,7.61
2018-03-15 11:10:00,0.44,37.59,0.63,,1016.43,46.52,,6.22,223,8.99,7.53
2018-03-15 11:15:00,0.44,37.67,0.63,,1016.4,46.67,,6.22,221,8.99,7.47
2018-03-15 11:20:00,0.44,37.74,0.63,,1016.37,46.82,,6.22,219,8.99,7.41
2018-03-15 11:25:00,0.44,37.82,0.63,,1016.34,46.96,,6.22,216,8.99,7.37
2018-03-15 11:30:00,0.44,37.9,0.63,,1016.31,50.05,,6.22,214,8.99,7.34
2018-03-15 11:35:00,0.44,37.98,0.63,,1016.27,50.16,,6.22,212,8.99,7.31
2018-03-15 11:40:00,0.44,38.06,0.63,,1016.24,50.26,,6.22,210,8.99,7.3
2018-03-15 11:45:00,0.44,38.14,0.63,,1016.21,50.36,,6.22,208,8.99,7.3
2018-03-15 11:50:00,0.44,38.21,0.63,,1016.18,50.47,,6.22,206,8.99,7.3
2018-03-15 11:55:00,0.44,38.29,0.63,,1016.15,50.57,,6.22,203,8.99,7.32
2018-03-15 12:00:00,0.44,38.37,0.63,,1016.12,50.68,,6.22,201,8.99,7.35
2018-03-15 12:05:00,0.44,38.14,0.62,,1016.07,50.79,,6.22,203,8.9,7.32
2018-03-15 12:10:00,0.44,37.91,0.61,,1016.03,50.91,,6.22,206,8.82,7.3
2018-03-15 12:15:00,0.44,37.67,0.6,,1015.99,51.02,,6.22,208,8.74,7.29
2018-03-15 12:20:00,0.44,37.43,0.59,,1015.95,51.14,,6.22,210,8.66,7.29
2018-03-15 12:25:00,0.44,37.18,0.58,,1015.91,51.25,,6.22,213,8.57,7.3
2018-03-15 12:30:00,0.44,36.93,0.58,,1015.87,51.36,,6.22,215,8.49,7.33
2018-03-15 12:35:00,0.44,36.68,0.57,,1015.83,51.48,,6.22,217,8.41,7.37
2018-03-15 12:40:00,0.44,36.41,0.56,,1015.78,51.59,,6.22,219,8.32,7.41
2018-03-15 12:45:00,0.44,36.15,0.55,,1015.74,51.71,,6.22,221,8.24,7.47
2018-03-15 12:50:00,0.44,35.88,0.54,,1015.7,51.82,,6.22,224,8.16,7.54
2018-03-15 12:55:00,0.44,35.6,0.54,,1015.66,51.94,,6.22,226,8.07,7.62
2018-03-15 13:00:00,0.44,35.31,0.53,,1015.62,52.05,,6.22,228,7.99,7.71
2018-03-15 13:05:00,0.44,35.46,0.52,,1015.57,52.39,,6.22,227,8.07,7.61
2018-03-15 13:10:00,0.44,35.6,0.52,,1015.53,52.72,,6.22,226,8.16,7.51
2018-03-15 13:15:00,0.44,35.75,0.52,,1015.49,53.05,,6.22,226,8.24,7.41
2018-03-15 13:20:00,0.44,35.89,0.51,,1015.44,53.39,,6.22,225,8.32,7.31
2018-03-15 13:25:00,0.44,36.03,0.51,,1015.4,53.72,,6.22,224,8.41,7.22
2018-03-15 13:30:00,0.44,36.17,0.51,,1015.35,54.05,,6.22,224,8.49,7.12
2018-03-15 13:35:00,0.44,36.3,0.5,,1015.31,54.38,,6.22,223,8.57,7.03
2018-03-15 13:40:00,0.44,36.44,0.5,,1015.27,54.72,,6.22,222,8.66,6.93
2018-03-15 13:45:00,0.44,36.57,0.5,,1015.22,55.05,,6.22,221,8.74,6.84
2018-03-15 13:50:00,0.44,36.7,0.49,,1015.18,55.38,,6.22,220,8.82,6.75
2018-03-15 13:55:00,0.44,36.83,0.49,,1015.13,55.72,,6.22,219,8.9,6.67
2018-03-15 14:00:00,0.44,36.96,0.49,,1015.09,56.05,,6.22,219,8.99,6.58
2018-03-15 14:05:00,0.44,36.86,0.49,,1015.05,55.84,,6.22,220,8.74,6.12
2018-03-15 14:10:00,0.44,36.76,0.49,,1015.02,55.63,,6.22,221,8.49,5.67
2018-03-15 14:15:00,0.44,36.65,0.49,,1014.98,55.42,,6.22,223,8.24,5.22
2018-03-15 14:20:00,0.44,36.55,0.49,,1014.94,55.22,,6.22,225,7.99,4.77
2018-03-15 14:25:00,0.44,36.45,0.49,,1014.9,55.01,,6.22,227,7.74,4.34
2018-03-15 14:30:00,0.44,36.34,0.5,,1014.86,54.8,,6.22,230,7.5,3.91
2018-03-15 14:35:00,0.44,36.24,0.5,,1014.83,54.59,,6.22,234,7.25,3.49
2018-03-15 14:40:00,0.44,36.13,0.5,,1014.79,54.38,,6.22,238,7.0,3.09
2018-03-15 14:45:00,0.44,36.03,0.5,,1014.75,54.17,,6.22,244,6.75,2.72
2018-03-15 14:50:00,0.44,35.92,0.5,,1014.71,53.97,,6.22,252,6.5,2.39
2018-03-15 14:55:00,0.44,35.82,0.51,,1014.67,53.76,,6.22,262,6.25,2.11
2018-03-15 15:00:00,0.44,35.71,0.51,,1014.64,53.55,,6.22,274,6.0,1.9
2018-03-15 15:05:00,0.44,35.72,0.51,,1014.61,53.54,,6.22,278,6.51,2.5
2018-03-15 15:10:00,0.44,35.73,0.51,,1014.59,53.53,,6.22,280,7.01,3.1
2018-03-15 15:15:00,0.44,35.73,0.51,,1014.56,53.52,,6.22,282,7.51,3.7
2018-03-15 15:20:00,0.44,35.74,0.51,,1014.54,53.51,,6.22,283,8.01,4.3
2018-03-15 15:25:00,0.44,35.75,0.51,,1014.51,53.5,,6.22,284,8.51,4.91
2018-03-15 15:30:00,0.44,35.76,0.51,,1014.49,53.49,,6.22,284,9.01,5.51
2018-03-15 15:35:00,0.44,35.76,0.51,,1014.46,53.48,,6.22,285,9.51,6.12
2018-03-15 15:40:00,0.44,35.77,0.51,,1014.43,53.47,,6.22,285,10.01,6.73
2018-03-15 15:45:00,0.44,35.78,0.51,,1014.41,53.45,,6.22,286,10.51,7.34
2018-03-15 15:50:00,0.44,35.79,0.51,,1014.38,53.44,,6.22,286,11.01,7.94
2018-03-15 15:55:00,0.44,35.8,0.51,,1014.36,53.43,,6.22,286,11.51,8.55
2018-03-15 16:00:00,0.44,35.8,0.51,,1014.33,53.42,,6.22,286,12.01,9.16
2018-03-15 16:05:00,0.44,35.85,0.51,,1014.33,53.31,,6.22,286,11.52,8.9
2018-03-15 16:10:00,0.44,35.89,0.52,,1014.32,53.19,,6.22,286,11.02,8.64
2018-03-15 16:15:00,0.44,35.93,0.52,,1014.31,53.08,,6.22,286,10.53,8.38
2018-03-15 16:20:00,0.44,35.97,0.52,,1014.3,52.97,,6.22,286,10.03,8.12
2018-03-15 16:25:00,0.44,36.01,0.53,,1014.29,52.85,,6.22,285,9.53,7.86
2018-03-15 16:30:00,0.44,36.05,0.53,,1014.29,52.74,,6.22,285,9.04,7.6
2018-03-15 16:35:00,0.44,36.09,0.53,,1014.28,52.62,,6.22,285,8.54,7.34
2018-03-15 16:40:00,0.44,36.12,0.54,,1014.27,52.51,,6.22,285,8.05,7.08
2018-03-15 16:45:00,0.44,36.16,0.54,,1014.26,52.4,,6.22,284,7.55,6.82
2018-03-15 16:50:00,0.44,36.19,0.54,,1014.25,52.28,,6.22,284,7.06,6.57
2018-03-15 16:55:00,0.44,36.23,0.54,,1014.24,52.17,,6.22,284,6.56,6.31
2018-03-15 17:00:00,0.44,36.26,0.55,,1014.24,52.05,,6.22,284,6.06,6.05
2018-03-15 17:05:00,0.44,36.2,0.55,,1014.24,51.84,,6.22,283,5.98,5.84
2018-03-15 17:10:00,0.44,36.15,0.55,,1014.25,51.62,,6.22,283,5.89,5.63
2018-03-15 17:15:00,0.44,36.09,0.56,,1014.26,51.4,,6.22,283,5.8,5.42
2018-03-15 17:20:00,0.44,36.02,0.56,,1014.27,51.18,,6.22,283,5.71,5.21
2018-03-15 17:25:00,0.44,35.96,0.56,,1014.28,50.96,,6.22,283,5.62,5.0
2018-03-15 17:30:00,0.44,35.9,0.57,,1014.29,50.74,,6.22,283,5.53,4.79
2018-03-15 17:35:00,0.44,35.84,0.57,,1014.3,50.52,,6.22,283,5.44,4.58
2018-03-15 17:40:00,0.44,35.77,0.57,,1014.31,50.3,,6.22,283,5.35,4.38
2018-03-15 17:45:00,0.44,35.7,0.58,,1014.31,50.08,,6.22,283,5.26,4.17
2018-03-15 17:50:00,0.44,35.64,0.58,,1014.32,48.75,,6.22,282,5.17,3.96
2018-03-15 17:55:00,0.44,35.57,0.58,,1014.33,48.65,,6.22,282,5.08,3.75
2018-03-15 18:00:00,0.44,35.5,0.59,,1014.34,48.56,,6.22,282,4.99,3.54
2018-03-15 18:05:00,0.44,35.68,0.6,,1014.36,48.22,,6.22,277,5.41,3.5
2018-03-15 18:10:00,0.44,35.85,0.61,,1014.39,47.85,,6.22,272,5.83,3.48
2018-03-15 18:15:00,0.44,36.01,0.62,,1014.41,47.46,,6.22,266,6.25,3.5
2018-03-15 18:20:00,0.44,36.16,0.63,,1014.43,47.05,,6.22,261,6.66,3.54
2018-03-15 18:25:00,0.44,36.31,0.64,,1014.45,46.61,,6.22,256,7.08,3.61
2018-03-15 18:30:00,0.44,36.44,0.65,,1014.47,46.14,,6.22,251,7.5,3.71
2018-03-15 18:35:00,0.44,36.56,0.67,,1014.5,45.66,,6.22,247,7.92,3.83
2018-03-15 18:40:00,0.44,36.68,0.68,,1014.52,45.17,,6.22,243,8.33,3.98
2018-03-15 18:45:00,0.44,36.79,0.69,,1014.54,44.66,,6.22,239,8.75,4.14
2018-03-15 18:50:00,0.44,36.9,0.7,,1014.56,44.13,,6.22,235,9.17,4.32
2018-03-15 18:55:00,0.44,36.99,0.71,,1014.58,43.6,,6.22,232,9.59,4.52
2018-03-15 19:00:00,0.44,37.08,0.72,,1014.61,43.06,,6.22,229,10.01,4.73
2018-03-15 19:05:00,0.44,37.0,0.72,,1014.64,43.17,,6.22,229,9.67,4.42
2018-03-15 19:10:00,0.44,36.93,0.72,,1014.67,43.29,,6.22,228,9.34,4.11
2018-03-15 19:15:00,0.44,36.85,0.73,,1014.69,43.42,,6.22,228,9.01,3.79
2018-03-15 19:20:00,0.44,36.78,0.73,,1014.72,43.58,,6.22,228,8.67,3.48
2018-03-15 19:25:00,0.44,36.7,0.73,,1014.75,43.76,,6.22,227,8.34,3.17
2018-03-15 19:30:00,0.44,36.63,0.73,,1014.78,44.81,,6.22,226,8.01,2.86
2018-03-15 19:35:00,0.44,36.55,0.73,,1014.81,44.71,,6.22,226,7.67,2.55
2018-03-15 19:40:00,0.44,36.48,0.73,,1014.84,44.6,,6.22,224,7.34,2.24
2018-03-15 19:45:00,0.44,36.4,0.73,,1014.87,44.5,,6.22,223,7.0,1.94
2018-03-15 19:50:00,0.44,36.33,0.73,,1014.9,44.39,,6.22,221,6.67,1.63
2018-03-15 19:55:00,0.44,36.25,0.73,,1014.93,44.28,,6.22,218,6.34,1.33
2018-03-15 20:00:00,0.44,36.18,0.73,,1014.96,44.18,,6.22,214,6.0,1.03
2018-03-15 20:05:00,0.44,36.34,0.74,,1014.99,44.24,,6.22,220,6.17,1.33
2018-03-15 20:10:00,0.44,36.5,0.74,,1015.02,44.29,,6.22,224,6.34,1.65
2018-03-15 20:15:00,0.44,36.66,0.74,,1015.04,44.35,,6.22,226,6.5,1.97
2018-03-15 20:20:00,0.44,36.82,0.74,,1015.07,44.41,,6.22,228,6.67,2.3
2018-03-15 20:25:00,0.44,36.98,0.75,,1015.1,44.47,,6.22,229,6.83,2.62
2018-03-15 20:30:00,0.44,37.14,0.75,,1015.13,44.53,,6.22,230,7.0,2.95
2018-03-15 20:35:00,0.44,37.29,0.75,,1015.16,43.27,,6.22,231,7.16,3.28
2018-03-15 20:40:00,0.44,37.45,0.76,,1015.19,43.03,,6.22,232,7.33,3.61
2018-03-15 20:45:00,0.44,37.61,0.76,,1015.22,42.81,,6.22,232,7.49,3.94
2018-03-15 20:50:00,0.44,37.77,0.76,,1015.25,42.61,,6.22,233,7.66,4.27
2018-03-15 20:55:00,0.44,37.93,0.77,,1015.28,42.42,,6.22,233,7.82,4.6
2018-03-15 21:00:00,0.44,38.08,0.77,,1015.31,42.26,,6.22,234,7.99,4.93
2018-03-15 21:05:00,0.44,38.04,0.77,,1015.33,42.29,,6.22,234,7.51,4.69
2018-03-15 21:10:00,0.44,37.99,0.77,,1015.35,42.33,,6.22,235,7.02,4.45
2018-03-15 21:15:00,0.44,37.95,0.77,,1015.37,42.38,,6.22,236,6.54,4.22
2018-03-15 21:20:00,0.44,37.9,0.78,,1015.39,42.44,,6.22,237,6.05,3.99
2018-03-15 21:25:00,0.44,37.85,0.78,,1015.42,42.51,,6.22,238,5.57,3.75
2018-03-15 21:30:00,0.44,37.81,0.78,,1015.44,42.59,,6.22,239,5.09,3.52
2018-03-15 21:35:00,0.44,37.76,0.78,,1015.46,42.68,,6.22,240,4.6,3.29
2018-03-15 21:40:00,0.44,37.71,0.78,,1015.48,42.79,,6.22,242,4.12,3.06
2018-03-15 21:45:00,0.44,37.67,0.79,,1015.51,43.85,,6.22,243,3.63,2.84
2018-03-15 21:50:00,0.44,37.62,0.79,,1015.53,43.74,,6.22,245,3.15,2.61
2018-03-15 21:55:00,0.44,37.57,0.79,,1015.55,43.62,,6.22,248,2.67,2.4
2018-03-15 22:00:00,0.44,37.53,0.79,,1015.57,43.51,,6.22,251,2.18,2.18
2018-03-15 22:05:00,0.44,37.57,0.79,,1015.59,43.52,,6.22,249,2.67,2.1
2018-03-15 22:10:00,0.44,37.61,0.8,,1015.6,43.53,,6.22,248,3.15,2.01
2018-03-15 22:15:00,0.44,37.66,0.8,,1015.61,43.54,,6.22,247,3.63,1.93
2018-03-15 22:20:00,0.44,37.7,0.8,,1015.62,43.54,,6.22,245,4.12,1.85
2018-03-15 22:25:00,0.44,37.75,0.8,,1015.63,43.55,,6.22,244,4.6,1.76
2018-03-15 22:30:00,0.44,37.79,0.8,,1015.65,43.56,,6.22,242,5.09,1.69
2018-03-15 22:35:00,0.44,37.83,0.8,,1015.66,43.57,,6.22,240,5.57,1.61
2018-03-15 22:40:00,0.44,37.88,0.8,,1015.67,43.58,,6.22,238,6.05,1.53
2018-03-15 22:45:00,0.44,37.92,0.8,,1015.68,43.59,,6.22,235,6.54,1.46
2018-03-15 22:50:00,0.44,37.97,0.8,,1015.69,43.6,,6.22,233,7.02,1.39
2018-03-15 22:55:00,0.44,38.01,0.81,,1015.71,43.61,,6.22,230,7.51,1.32
2018-03-15 23:00:00,0.44,38.05,0.81,,1015.72,43.61,,6.22,227,7.99,1.26
