1533156900;0
1533156600;0
1533156300;0
1533156000;0
1533155700;0
1533155400;0
1533155100;0
1533154800;0
1533154500;0
1533154200;0
1533153900;0
1533153600;0
1533153300;0
1533153000;0
1533152700;0
1533152400;0
1533152100;0
1533151800;0
1533151500;0
1533151200;0
1533150900;0
1533150600;0
1533150300;0
1533150000;0
1533149700;0
1533149400;0
1533149100;0
1533148800;0
1533148500;0
1533148200;0
1533147900;0
1533147600;0
1533147300;0
1533147000;0
1533146700;0
1533146400;0
1533146100;0
1533145800;0
1533145500;0
1533145200;0
1533144900;0
1533144600;0
1533144300;0
1533144000;0
1533143700;0
1533143400;0
1533143100;0
1533142800;0
1533142500;51
1533142200;197
1533141900;363
1533141600;531
1533141300;704
1533141000;875
1533140700;1076
1533140400;1273
1533140100;1525
1533139800;1830
1533139500;2152
1533139200;2480
1533138900;2847
1533138600;3246
1533138300;3846
1533138000;4420
1533137700;4927
1533137400;5470
1533137100;6130
1533136800;6870
1533136500;7533
1533136200;8186
1533135900;8910
1533135600;9599
1533135300;10388
1533135000;11132
1533134700;11979
1533134400;12833
1533134100;13427
1533133800;14120
1533133500;14811
1533133200;15587
1533132900;16145
1533132600;17136
1533132300;17715
1533132000;18495
1533131700;19158
1533131400;20198
1533131100;20877
1533130800;21642
1533130500;22586
1533130200;22983
1533129900;23599
1533129600;24664
1533129300;25139
1533129000;25814
1533128700;25839
1533128400;27897
1533128100;27375
1533127800;29026
1533127500;30867
1533127200;13377
1533126900;11110
1533126600;17082
1533126300;31045
1533126000;22520
1533125700;15890
1533125400;33864
1533125100;30943
1533124800;17873
1533124500;7117
1533124200;13821
1533123900;31136
1533123600;26195
1533123300;14091
1533123000;34675
1533122700;33689
1533122400;23759
1533122100;28280
1533121800;36956
1533121500;36614
1533121200;36895
1533120900;36151
1533120600;36628
1533120300;35410
1533120000;36611
1533119700;37068
1533119400;37606
1533119100;37894
1533118800;36531
1533118500;36600
1533118200;36473
1533117900;36485
1533117600;36974
1533117300;36714
1533117000;36885
1533116700;35047
1533116400;38714
1533116100;38714
1533115800;38714
1533115500;38601
1533115200;38958
1533114900;38771
1533114600;19991
1533114300;9596
1533114000;19319
1533113700;35853
1533113400;37078
1533113100;36177
1533112800;36167
1533112500;36733
1533112200;36471
1533111900;35904
1533111600;35639
1533111300;34898
1533111000;34036
1533110700;33174
1533110400;34502
1533110100;34026
1533109800;33793
1533109500;34107
1533109200;32933
1533108900;31899
1533108600;31007
1533108300;31877
1533108000;31548
1533107700;24378
1533107400;28057
1533107100;29203
1533106800;28760
1533106500;28491
1533106200;27691
1533105900;27087
1533105600;26423
1533105300;25812
1533105000;25233
1533104700;24558
1533104400;23971
1533104100;23440
1533103800;22702
1533103500;22078
1533103200;21332
1533102900;20734
1533102600;20087
1533102300;19361
1533102000;18527
1533101700;17606
1533101400;16959
1533101100;16406
1533100800;15512
1533100500;14751
1533100200;14077
1533099900;13358
1533099600;12419
1533099300;8313
1533099000;7394
1533098700;10345
1533098400;9114
1533098100;7290
1533097800;9056
1533097500;7875
1533097200;6718
1533096900;6316
1533096600;5416
1533096300;4605
1533096000;3978
1533095700;3365
1533095400;2911
1533095100;2519
1533094800;2115
1533094500;1684
1533094200;1307
1533093900;788
1533093600;383
1533093300;295
1533093000;140
1533092700;21
1533092400;4
1533092100;0
1533091800;0
1533091500;0
1533091200;0
1533090900;0
1533090600;0
1533090300;0
1533090000;0
1533089700;0
1533089400;0
1533089100;0
1533088800;0
1533088500;0
1533088200;0
1533087900;0
1533087600;0
1533087300;0
1533087000;0
1533086700;0
1533086400;0
1533086100;0
1533085800;0
1533085500;0
1533085200;0
1533084900;0
1533084600;0
1533084300;0
1533084000;0
1533083700;0
1533083400;0
1533083100;0
1533082800;0
1533082500;0
1533082200;0
1533081900;0
1533081600;0
1533081300;0
1533081000;0
1533080700;0
1533080400;0
1533080100;0
1533079800;0
1533079500;0
1533079200;0
1533078900;0
1533078600;0
1533078300;0
1533078000;0
1533077700;0
1533077400;0
1533077100;0
1533076800;0
1533076500;0
1533076200;0
1533075900;0
1533075600;0
1533075300;0
1533075000;0
1533074700;0
1533074400;0
1533074100;0
1533073800;0
1533073500;0
1533073200;0
1533072900;0
1533072600;0
1533072300;0
1533072000;0
1533071700;0
1533071400;0
1533071100;0
1533070800;0
1533243300;0
1533243000;0
1533242700;0
1533242400;0
1533242100;0
1533241800;0
1533241500;0
1533241200;0
1533240900;0
1533240600;0
1533240300;0
1533240000;0
1533239700;0
1533239400;0
1533239100;0
1533238800;0
1533238500;0
1533238200;0
1533237900;0
1533237600;0
1533237300;0
1533237000;0
1533236700;0
1533236400;0
1533236100;0
1533235800;0
1533235500;0
1533235200;0
1533234900;0
1533234600;0
1533234300;0
1533234000;0
1533233700;0
1533233400;0
1533233100;0
1533232800;0
1533232500;0
1533232200;0
1533231900;0
1533231600;0
1533231300;0
1533231000;0
1533230700;0
1533230400;0
1533230100;0
1533229800;0
1533229500;0
1533229200;0
1533228900;0
1533228600;0
1533228300;0
1533228000;1
1533227700;26
1533227400;67
1533227100;100
1533226800;105
1533226500;83
1533226200;66
1533225900;61
1533225600;68
1533225300;93
1533225000;134
1533224700;176
1533224400;217
1533224100;231
1533223800;200
1533223500;178
1533223200;149
1533222900;128
1533222600;146
1533222300;190
1533222000;269
1533221700;534
1533221400;738
1533221100;797
1533220800;809
1533220500;629
1533220200;608
1533219900;1555
1533219600;2499
1533219300;3371
1533219000;5381
1533218700;6204
1533218400;6362
1533218100;6029
1533217800;5622
1533217500;3761
1533217200;3743
1533216900;6485
1533216600;8635
1533216300;9429
1533216000;8040
1533215700;8023
1533215400;7310
1533215100;6906
1533214800;7379
1533214500;7164
1533214200;6435
1533213900;6664
1533213600;7300
1533213300;8581
1533213000;16334
1533212700;29230
1533212400;11363
1533212100;10391
1533211800;9082
1533211500;7988
1533211200;7785
1533210900;6406
1533210600;6765
1533210300;8365
1533210000;7962
1533209700;14517
1533209400;38438
1533209100;39267
1533208800;39211
1533208500;39379
1533208200;33397
1533207900;39576
1533207600;40643
1533207300;31184
1533207000;39823
1533206700;33875
1533206400;19416
1533206100;28845
1533205800;27471
1533205500;8984
1533205200;32121
1533204900;42085
1533204600;40948
1533204300;23544
1533204000;29889
1533203700;23356
1533203400;21719
1533203100;39462
1533202800;28273
1533202500;34078
1533202200;41126
1533201900;40772
1533201600;15905
1533201300;7806
1533201000;38410
1533200700;37493
1533200400;36990
1533200100;32517
1533199800;36248
1533199500;36336
1533199200;36146
1533198900;35689
1533198600;35493
1533198300;35190
1533198000;35504
1533197700;35300
1533197400;34861
1533197100;34764
1533196800;34221
1533196500;33799
1533196200;33792
1533195900;34168
1533195600;30433
1533195300;29018
1533195000;30335
1533194700;31700
1533194400;30806
1533194100;30410
1533193800;30085
1533193500;29533
1533193200;28819
1533192900;28287
1533192600;27905
1533192300;27512
1533192000;26975
1533191700;25973
1533191400;25375
1533191100;24848
1533190800;24253
1533190500;23621
1533190200;22979
1533189900;22364
1533189600;21534
1533189300;20880
1533189000;20145
1533188700;19456
1533188400;18604
1533188100;17964
1533187800;17089
1533187500;16212
1533187200;15434
1533186900;14608
1533186600;13911
1533186300;13111
1533186000;12160
1533185700;11211
1533185400;10496
1533185100;9773
1533184800;9028
1533184500;8331
1533184200;7644
1533183900;6950
1533183600;6305
1533183300;5707
1533183000;5007
1533182700;4354
1533182400;3794
1533182100;3262
1533181800;2714
1533181500;2252
1533181200;1872
1533180900;1530
1533180600;1217
1533180300;903
1533180000;619
1533179700;402
1533179400;297
1533179100;71
1533178800;17
1533178500;0
1533178200;0
1533177900;0
1533177600;0
1533177300;0
1533177000;0
1533176700;0
1533176400;0
1533176100;0
1533175800;0
1533175500;0
1533175200;0
1533174900;0
1533174600;0
1533174300;0
1533174000;0
1533173700;0
1533173400;0
1533173100;0
1533172800;0
1533172500;0
1533172200;0
1533171900;0
1533171600;0
1533171300;0
1533171000;0
1533170700;0
1533170400;0
1533170100;0
1533169800;0
1533169500;0
1533169200;0
1533168900;0
1533168600;0
1533168300;0
1533168000;0
1533167700;0
1533167400;0
1533167100;0
1533166800;0
1533166500;0
1533166200;0
1533165900;0
1533165600;0
1533165300;0
1533165000;0
1533164700;0
1533164400;0
1533164100;0
1533163800;0
1533163500;0
1533163200;0
1533162900;0
1533162600;0
1533162300;0
1533162000;0
1533161700;0
1533161400;0
1533161100;0
1533160800;0
1533160500;0
1533160200;0
1533159900;0
1533159600;0
1533159300;0
1533159000;0
1533158700;0
1533158400;0
1533158100;0
1533157800;0
1533157500;0
1533157200;0
1533329700;0
1533329400;0
1533329100;0
1533328800;0
1533328500;0
1533328200;0
1533327900;0
1533327600;0
1533327300;0
1533327000;0
1533326700;0
1533326400;0
1533326100;0
1533325800;0
1533325500;0
1533325200;0
1533324900;0
1533324600;0
1533324300;0
1533324000;0
1533323700;0
1533323400;0
1533323100;0
1533322800;0
1533322500;0
1533322200;0
1533321900;0
1533321600;0
1533321300;0
1533321000;0
1533320700;0
1533320400;0
1533320100;0
1533319800;0
1533319500;0
1533319200;0
1533318900;0
1533318600;0
1533318300;0
1533318000;0
1533317700;0
1533317400;0
1533317100;0
1533316800;0
1533316500;0
1533316200;0
1533315900;0
1533315600;0
1533315300;0
1533315000;0
1533314700;0
1533314400;0
1533314100;0
1533313800;5
1533313500;76
1533313200;183
1533312900;399
1533312600;703
1533312300;1051
1533312000;1798
1533311700;2737
1533311400;3303
1533311100;2568
1533310800;2902
1533310500;3291
1533310200;3215
1533309900;3575
1533309600;3900
1533309300;3896
1533309000;3891
1533308700;3598
1533308400;4463
1533308100;4278
1533307800;4474
1533307500;4919
1533307200;4951
1533306900;5797
1533306600;5404
1533306300;4574
1533306000;5188
1533305700;6987
1533305400;7237
1533305100;8810
1533304800;10870
1533304500;18492
1533304200;17886
1533303900;10524
1533303600;11508
1533303300;12566
1533303000;12825
1533302700;8445
1533302400;7179
1533302100;7514
1533301800;8629
1533301500;9163
1533301200;11292
1533300900;11299
1533300600;10790
1533300300;8372
1533300000;27120
1533299700;29882
1533299400;15529
1533299100;21729
1533298800;21876
1533298500;23727
1533298200;35234
1533297900;24451
1533297600;29864
1533297300;35313
1533297000;31348
1533296700;42620
1533296400;24030
1533296100;18725
1533295800;15831
1533295500;14144
1533295200;13071
1533294900;11990
1533294600;12982
1533294300;16034
1533294000;14548
1533293700;22885
1533293400;37909
1533293100;15374
1533292800;10559
1533292500;12964
1533292200;26364
1533291900;27562
1533291600;39671
1533291300;34910
1533291000;22790
1533290700;18596
1533290400;12665
1533290100;12661
1533289800;28262
1533289500;40824
1533289200;41228
1533288900;40352
1533288600;34493
1533288300;23018
1533288000;37139
1533287700;37219
1533287400;37669
1533287100;37318
1533286800;37497
1533286500;36549
1533286200;35925
1533285900;35765
1533285600;35602
1533285300;35629
1533285000;35466
1533284700;35067
1533284400;35347
1533284100;28050
1533283800;31683
1533283500;36215
1533283200;28505
1533282900;30465
1533282600;30966
1533282300;27157
1533282000;32736
1533281700;34210
1533281400;32294
1533281100;33430
1533280800;29683
1533280500;32600
1533280200;29717
1533279900;20411
1533279600;18635
1533279300;23335
1533279000;29808
1533278700;31128
1533278400;12697
1533278100;12018
1533277800;12226
1533277500;13198
1533277200;12209
1533276900;10737
1533276600;10596
1533276300;11229
1533276000;11821
1533275700;11923
1533275400;11932
1533275100;13537
1533274800;15008
1533274500;16098
1533274200;15050
1533273900;14060
1533273600;13017
1533273300;12095
1533273000;12726
1533272700;9993
1533272400;8969
1533272100;7883
1533271800;6907
1533271500;5940
1533271200;5361
1533270900;4928
1533270600;4597
1533270300;4103
1533270000;3616
1533269700;3217
1533269400;2879
1533269100;2571
1533268800;2298
1533268500;2077
1533268200;1856
1533267900;1614
1533267600;1293
1533267300;987
1533267000;749
1533266700;517
1533266400;365
1533266100;285
1533265800;169
1533265500;24
1533265200;3
1533264900;0
1533264600;0
1533264300;0
1533264000;0
1533263700;0
1533263400;0
1533263100;0
1533262800;0
1533262500;0
1533262200;0
1533261900;0
1533261600;0
1533261300;0
1533261000;0
1533260700;0
1533260400;0
1533260100;0
1533259800;0
1533259500;0
1533259200;0
1533258900;0
1533258600;0
1533258300;0
1533258000;0
1533257700;0
1533257400;0
1533257100;0
1533256800;0
1533256500;0
1533256200;0
1533255900;0
1533255600;0
1533255300;0
1533255000;0
1533254700;0
1533254400;0
1533254100;0
1533253800;0
1533253500;0
1533253200;0
1533252900;0
1533252600;0
1533252300;0
1533252000;0
1533251700;0
1533251400;0
1533251100;0
1533250800;0
1533250500;0
1533250200;0
1533249900;0
1533249600;0
1533249300;0
1533249000;0
1533248700;0
1533248400;0
1533248100;0
1533247800;0
1533247500;0
1533247200;0
1533246900;0
1533246600;0
1533246300;0
1533246000;0
