#Date;Time;SumPac;Panel_temp;Hour_map
150318;00:00:00;0;58;0
150318;00:05:00;0;58;35
150318;00:10:00;0;58;69
150318;00:15:00;0;58;104
150318;00:20:00;0;58;139
150318;00:25:00;0;58;174
150318;00:30:00;0;58;208
150318;00:35:00;0;58;243
150318;00:40:00;0;57;278
150318;00:45:00;0;58;313
150318;00:50:00;0;58;347
150318;00:55:00;0;58;382
150318;01:00:00;0;58;417
150318;01:05:00;0;58;451
150318;01:10:00;0;58;486
150318;01:15:00;0;58;521
150318;01:20:00;0;58;556
150318;01:25:00;0;58;590
150318;01:30:00;0;58;625
150318;01:35:00;0;58;660
150318;01:40:00;0;58;694
150318;01:45:00;0;58;729
150318;01:50:00;0;58;764
150318;01:55:00;0;58;799
150318;02:00:00;0;58;833
150318;02:05:00;0;57;868
150318;02:10:00;0;57;903
150318;02:15:00;0;57;938
150318;02:20:00;0;56;972
150318;02:25:00;0;52;1007
150318;02:30:00;0;54;1042
150318;02:35:00;0;57;1076
150318;02:40:00;0;56;1111
150318;02:45:00;0;56;1146
150318;02:50:00;0;57;1181
150318;02:55:00;0;57;1215
150318;03:00:00;0;57;1250
150318;03:05:00;0;58;1285
150318;03:10:00;0;58;1319
150318;03:15:00;0;58;1354
150318;03:20:00;0;58;1389
150318;03:25:00;0;57;1424
150318;03:30:00;0;57;1458
150318;03:35:00;0;57;1493
150318;03:40:00;0;57;1528
150318;03:45:00;0;56;1563
150318;03:50:00;0;56;1597
150318;03:55:00;0;56;1632
150318;04:00:00;0;55;1667
150318;04:05:00;0;55;1701
150318;04:10:00;0;55;1736
150318;04:15:00;0;54;1771
150318;04:20:00;0;54;1806
150318;04:25:00;0;54;1840
150318;04:30:00;0;53;1875
150318;04:35:00;0;53;1910
150318;04:40:00;0;52;1944
150318;04:45:00;0;52;1979
150318;04:50:00;0;51;2014
150318;04:55:00;0;50;2049
150318;05:00:00;0;49;2083
150318;05:05:00;0;48;2118
150318;05:10:00;0;47;2153
150318;05:15:00;0;45;2188
150318;05:20:00;0;44;2222
150318;05:25:00;0;43;2257
150318;05:30:00;0;42;2292
150318;05:35:00;0;40;2326
150318;05:40:00;0;39;2361
150318;05:45:00;0;38;2396
150318;05:50:00;0;37;2431
150318;05:55:00;0;36;2465
150318;06:00:00;0;35;2500
150318;06:05:00;0;34;2535
150318;06:10:00;0;33;2569
150318;06:15:00;0;32;2604
150318;06:20:00;0;31;2639
150318;06:25:00;0;30;2674
150318;06:30:00;0;29;2708
150318;06:35:00;0;28;2743
150318;06:40:00;0;27;2778
150318;06:45:00;0;27;2813
150318;06:50:00;0;26;2847
150318;06:55:00;0;26;2882
150318;07:00:00;0;25;2917
150318;07:05:00;0;25;2951
150318;07:10:00;0;24;2986
150318;07:15:00;0;24;3021
150318;07:20:00;12;23;3056
150318;07:25:00;252;23;3090
150318;07:30:00;332;23;3125
150318;07:35:00;431;23;3160
150318;07:40:00;428;23;3194
150318;07:45:00;445;22;3229
150318;07:50:00;634;22;3264
150318;07:55:00;912;22;3299
150318;08:00:00;1156;22;3333
150318;08:05:00;1556;22;3368
150318;08:10:00;1993;22;3403
150318;08:15:00;2527;21;3438
150318;08:20:00;3443;21;3472
150318;08:25:00;3536;20;3507
150318;08:30:00;3704;20;3542
150318;08:35:00;4044;20;3576
150318;08:40:00;4395;0;3611
150318;08:45:00;4886;20;3646
150318;08:50:00;4597;0;3681
150318;08:55:00;4533;0;3715
150318;09:00:00;5084;0;3750
150318;09:05:00;5488;0;3785
150318;09:10:00;7196;0;3819
150318;09:15:00;11688;0;3854
150318;09:20:00;11850;0;3889
150318;09:25:00;13519;0;3924
150318;09:30:00;11705;0;3958
150318;09:35:00;9334;0;3993
150318;09:40:00;10223;0;4028
150318;09:45:00;21174;0;4063
150318;09:50:00;21846;0;4097
150318;09:55:00;11444;0;4132
150318;10:00:00;9485;0;4167
150318;10:05:00;11566;0;4201
150318;10:10:00;11857;0;4236
150318;10:15:00;20049;0;4271
150318;10:20:00;15360;0;4306
150318;10:25:00;8317;0;4340
150318;10:30:00;9850;0;4375
150318;10:35:00;11109;0;4410
150318;10:40:00;13214;0;4444
150318;10:45:00;15468;0;4479
150318;10:50:00;15633;0;4514
150318;10:55:00;17198;0;4549
150318;11:00:00;14252;0;4583
150318;11:05:00;7986;0;4618
150318;11:10:00;7875;0;4653
150318;11:15:00;9357;0;4688
150318;11:20:00;9281;0;4722
150318;11:25:00;12119;0;4757
150318;11:30:00;8828;0;4792
150318;11:35:00;7630;0;4826
150318;11:40:00;6370;0;4861
150318;11:45:00;5167;0;4896
150318;11:50:00;6469;0;4931
150318;11:55:00;8313;0;4965
150318;12:00:00;7106;0;5000
150318;12:05:00;8997;0;5035
150318;12:10:00;10314;0;5069
150318;12:15:00;8990;0;5104
150318;12:20:00;8260;0;5139
150318;12:25:00;7193;0;5174
150318;12:30:00;9359;0;5208
150318;12:35:00;13800;0;5243
150318;12:40:00;17387;0;5278
150318;12:45:00;13536;0;5313
150318;12:50:00;12329;0;5347
150318;12:55:00;10717;0;5382
150318;13:00:00;14857;0;5417
150318;13:05:00;32018;0;5451
150318;13:10:00;34232;0;5486
150318;13:15:00;29758;0;5521
150318;13:20:00;34273;0;5556
150318;13:25:00;37302;0;5590
150318;13:30:00;35707;0;5625
150318;13:35:00;24880;0;5660
150318;13:40:00;23240;0;5694
150318;13:45:00;22630;0;5729
150318;13:50:00;32591;0;5764
150318;13:55:00;32400;0;5799
150318;14:00:00;31743;0;5833
150318;14:05:00;31176;0;5868
150318;14:10:00;30969;0;5903
150318;14:15:00;30909;0;5938
150318;14:20:00;30337;0;5972
150318;14:25:00;30176;0;6007
150318;14:30:00;22437;0;6042
150318;14:35:00;20896;0;6076
150318;14:40:00;13644;0;6111
150318;14:45:00;29769;0;6146
150318;14:50:00;19869;0;6181
150318;14:55:00;19968;0;6215
150318;15:00:00;30754;0;6250
150318;15:05:00;23617;0;6285
150318;15:10:00;22796;0;6319
150318;15:15:00;26061;0;6354
150318;15:20:00;27462;0;6389
150318;15:25:00;24157;0;6424
150318;15:30:00;22663;0;6458
150318;15:35:00;26455;0;6493
150318;15:40:00;19933;0;6528
150318;15:45:00;26215;0;6563
150318;15:50:00;22963;0;6597
150318;15:55:00;21641;0;6632
150318;16:00:00;21054;0;6667
150318;16:10:00;16210;0;6736
150318;16:15:00;6788;0;6771
150318;16:25:00;7878;0;6840
150318;16:30:00;15814;0;6875
150318;16:35:00;16105;0;6910
150318;16:40:00;8414;0;6944
150318;16:45:00;4865;0;6979
150318;16:50:00;4227;0;7014
150318;16:55:00;3861;0;7049
150318;17:00:00;5082;0;7083
150318;17:05:00;5185;0;7118
150318;17:10:00;4825;0;7153
150318;17:15:00;3868;0;7188
150318;17:20:00;3267;0;7222
150318;17:25:00;3159;0;7257
150318;17:30:00;2782;0;7292
150318;17:35:00;2331;0;7326
150318;17:40:00;2152;0;7361
150318;17:45:00;1770;26;7396
150318;17:50:00;1128;26;7431
150318;17:55:00;651;26;7465
150318;18:00:00;355;27;7500
150318;18:05:00;194;27;7535
150318;18:10:00;99;28;7569
150318;18:15:00;29;28;7604
150318;18:20:00;0;28;7639
150318;18:25:00;0;28;7674
150318;18:30:00;0;28;7708
150318;18:35:00;0;28;7743
150318;18:40:00;0;29;7778
150318;18:45:00;0;29;7813
150318;18:50:00;0;29;7847
150318;18:55:00;0;29;7882
150318;19:00:00;0;29;7917
150318;19:05:00;0;29;7951
150318;19:10:00;0;29;7986
150318;19:15:00;0;29;8021
150318;19:20:00;0;30;8056
150318;19:25:00;0;30;8090
150318;19:30:00;0;30;8125
150318;19:35:00;0;31;8160
150318;19:40:00;0;32;8194
150318;19:45:00;0;32;8229
150318;19:50:00;0;32;8264
150318;19:55:00;0;31;8299
150318;20:00:00;0;31;8333
150318;20:05:00;0;31;8368
150318;20:10:00;0;31;8403
150318;20:15:00;0;31;8438
150318;20:20:00;0;32;8472
150318;20:25:00;0;32;8507
150318;20:30:00;0;33;8542
150318;20:35:00;0;35;8576
150318;20:40:00;0;37;8611
150318;20:45:00;0;38;8646
150318;20:50:00;0;37;8681
150318;20:55:00;0;37;8715
150318;21:00:00;0;40;8750
150318;21:05:00;0;38;8785
150318;21:10:00;0;37;8819
150318;21:15:00;0;36;8854
150318;21:20:00;0;36;8889
150318;21:25:00;0;34;8924
150318;21:30:00;0;34;8958
150318;21:35:00;0;34;8993
150318;21:40:00;0;35;9028
150318;21:45:00;0;37;9063
150318;21:50:00;0;43;9097
150318;21:55:00;0;46;9132
150318;22:00:00;0;47;9167
150318;22:05:00;0;47;9201
150318;22:10:00;0;47;9236
150318;22:15:00;0;48;9271
150318;22:20:00;0;48;9306
150318;22:25:00;0;46;9340
150318;22:30:00;0;49;9375
150318;22:35:00;0;48;9410
150318;22:40:00;0;46;9444
150318;22:45:00;0;52;9479
150318;22:50:00;0;52;9514
150318;22:55:00;0;52;9549
150318;23:00:00;0;52;9583
150318;23:05:00;0;49;9618
150318;23:10:00;0;40;9653
150318;23:15:00;0;42;9688
150318;23:20:00;0;41;9722
150318;23:25:00;0;38;9757
150318;23:30:00;0;40;9792
150318;23:35:00;0;43;9826
150318;23:40:00;0;46;9861
150318;23:45:00;0;53;9896
150318;23:50:00;0;54;9931
150318;23:55:00;0;49;9965
160318;00:00:00;0;43;0
160318;00:05:00;0;48;35
160318;00:10:00;0;50;69
160318;00:15:00;0;55;104
160318;00:20:00;0;55;139
160318;00:25:00;0;56;174
160318;00:30:00;0;55;208
160318;00:35:00;0;52;243
160318;00:40:00;0;51;278
160318;00:45:00;0;52;313
160318;00:50:00;0;55;347
160318;00:55:00;0;53;382
160318;01:00:00;0;53;417
160318;01:05:00;0;53;451
160318;01:10:00;0;56;486
160318;01:15:00;0;57;521
160318;01:20:00;0;57;556
160318;01:25:00;0;57;590
160318;01:30:00;0;57;625
160318;01:35:00;0;57;660
160318;01:40:00;0;57;694
160318;01:45:00;0;57;729
160318;01:50:00;0;57;764
160318;01:55:00;0;57;799
160318;02:00:00;0;57;833
160318;02:05:00;0;57;868
160318;02:10:00;0;57;903
160318;02:15:00;0;57;938
160318;02:20:00;0;57;972
160318;02:25:00;0;57;1007
160318;02:30:00;0;57;1042
160318;02:35:00;0;57;1076
160318;02:40:00;0;57;1111
160318;02:45:00;0;57;1146
160318;02:50:00;0;57;1181
160318;02:55:00;0;57;1215
160318;03:00:00;0;57;1250
160318;03:05:00;0;57;1285
160318;03:10:00;0;57;1319
160318;03:15:00;0;57;1354
160318;03:20:00;0;58;1389
160318;03:25:00;0;58;1424
160318;03:30:00;0;57;1458
160318;03:35:00;0;57;1493
160318;03:40:00;0;57;1528
160318;03:45:00;0;57;1563
160318;03:50:00;0;56;1597
160318;03:55:00;0;56;1632
160318;04:00:00;0;56;1667
160318;04:05:00;0;55;1701
160318;04:10:00;0;55;1736
160318;04:15:00;0;55;1771
160318;04:20:00;0;54;1806
160318;04:25:00;0;54;1840
160318;04:30:00;0;54;1875
160318;04:35:00;0;53;1910
160318;04:40:00;0;53;1944
160318;04:45:00;0;53;1979
160318;04:50:00;0;52;2014
160318;04:55:00;0;52;2049
160318;05:00:00;0;51;2083
160318;05:05:00;0;50;2118
160318;05:10:00;0;49;2153
160318;05:15:00;0;48;2188
160318;05:20:00;0;48;2222
160318;05:25:00;0;47;2257
160318;05:30:00;0;45;2292
160318;05:35:00;0;44;2326
160318;05:40:00;0;43;2361
160318;05:45:00;0;42;2396
160318;05:50:00;0;41;2431
160318;05:55:00;0;40;2465
160318;06:00:00;0;38;2500
160318;06:05:00;0;37;2535
160318;06:10:00;0;36;2569
160318;06:15:00;0;35;2604
160318;06:20:00;0;34;2639
160318;06:25:00;0;33;2674
160318;06:30:00;0;32;2708
160318;06:35:00;0;31;2743
160318;06:40:00;0;30;2778
160318;06:45:00;0;29;2813
160318;06:50:00;0;29;2847
160318;06:55:00;0;28;2882
160318;07:00:00;0;27;2917
160318;07:05:00;0;26;2951
160318;07:10:00;7;26;2986
160318;07:15:00;105;25;3021
160318;07:20:00;302;25;3056
160318;07:25:00;498;24;3090
160318;07:30:00;847;24;3125
160318;07:35:00;1358;24;3160
160318;07:40:00;2041;23;3194
160318;07:45:00;2724;23;3229
160318;07:50:00;3257;23;3264
160318;07:55:00;3718;22;3299
160318;08:00:00;4172;22;3333
160318;08:05:00;4864;22;3368
160318;08:10:00;5592;22;3403
160318;08:15:00;6394;22;3438
160318;08:20:00;7209;21;3472
160318;08:25:00;8039;21;3507
160318;08:30:00;8886;20;3542
160318;08:35:00;9749;20;3576
160318;08:40:00;10615;20;3611
160318;08:45:00;11438;20;3646
160318;08:50:00;12150;0;3681
160318;08:55:00;12789;0;3715
160318;09:00:00;13748;0;3750
160318;09:05:00;14438;0;3785
160318;09:10:00;13655;0;3819
160318;09:15:00;16280;0;3854
160318;09:20:00;10556;0;3889
160318;09:25:00;17994;0;3924
160318;09:30:00;18837;0;3958
160318;09:35:00;20084;0;3993
160318;09:40:00;22570;0;4028
160318;09:45:00;13449;0;4063
160318;09:50:00;5998;0;4097
160318;09:55:00;11965;0;4132
160318;10:00:00;17166;0;4167
160318;10:05:00;22925;0;4201
160318;10:10:00;13840;0;4236
160318;10:15:00;27253;0;4271
160318;10:20:00;23178;0;4306
160318;10:25:00;12518;0;4340
160318;10:30:00;10449;0;4375
160318;10:35:00;18670;0;4410
160318;10:40:00;13325;0;4444
160318;10:45:00;6386;0;4479
160318;10:50:00;5995;0;4514
160318;10:55:00;5441;0;4549
160318;11:00:00;5305;0;4583
160318;11:05:00;5832;0;4618
160318;11:10:00;7979;0;4653
160318;11:15:00;7551;0;4688
160318;11:20:00;8457;0;4722
160318;11:25:00;10297;0;4757
160318;11:30:00;11874;0;4792
160318;11:35:00;14266;0;4826
160318;11:40:00;16679;0;4861
160318;11:45:00;6726;0;4896
160318;11:50:00;6397;0;4931
160318;11:55:00;7618;0;4965
160318;12:00:00;8815;0;5000
160318;12:05:00;10300;0;5035
160318;12:10:00;11281;0;5069
160318;12:15:00;10041;0;5104
160318;12:20:00;10050;0;5139
160318;12:25:00;9178;0;5174
160318;12:30:00;7467;0;5208
160318;12:35:00;7895;0;5243
160318;12:40:00;9980;0;5278
160318;12:45:00;11855;0;5313
160318;12:50:00;13505;0;5347
160318;12:55:00;12524;0;5382
160318;13:00:00;11765;0;5417
160318;13:05:00;10625;0;5451
160318;13:10:00;8748;0;5486
160318;13:15:00;8953;0;5521
160318;13:20:00;14202;0;5556
160318;13:25:00;18677;0;5590
160318;13:30:00;13274;0;5625
160318;13:35:00;12665;0;5660
160318;13:40:00;15363;0;5694
160318;13:45:00;16455;0;5729
160318;13:50:00;17159;0;5764
160318;13:55:00;16490;0;5799
160318;14:00:00;35780;0;5833
160318;14:05:00;23938;0;5868
160318;14:10:00;34642;0;5903
160318;14:15:00;33012;0;5938
160318;14:20:00;32792;0;5972
160318;14:25:00;22693;0;6007
160318;14:30:00;8486;0;6042
160318;14:35:00;10016;0;6076
160318;14:40:00;12448;0;6111
160318;14:45:00;9166;0;6146
160318;14:50:00;10348;0;6181
160318;14:55:00;10218;0;6215
160318;15:00:00;9069;0;6250
160318;15:05:00;8528;0;6285
160318;15:10:00;7915;0;6319
160318;15:15:00;9699;0;6354
160318;15:20:00;6617;0;6389
160318;15:25:00;5926;0;6424
160318;15:30:00;8390;0;6458
160318;15:35:00;10605;0;6493
160318;15:40:00;27706;0;6528
160318;15:45:00;20814;0;6563
160318;15:50:00;19040;0;6597
160318;15:55:00;8463;0;6632
160318;16:00:00;20040;0;6667
160318;16:05:00;18728;0;6701
160318;16:10:00;6450;0;6736
160318;16:15:00;5791;0;6771
160318;16:20:00;5240;0;6806
160318;16:25:00;5836;0;6840
160318;16:30:00;16072;0;6875
160318;16:35:00;7024;0;6910
160318;16:40:00;4525;0;6944
160318;16:45:00;4516;0;6979
160318;16:50:00;13490;0;7014
160318;16:55:00;9715;0;7049
160318;17:00:00;11823;0;7083
160318;17:05:00;12307;0;7118
160318;17:10:00;8076;0;7153
160318;17:15:00;3675;0;7188
160318;17:20:00;6576;0;7222
160318;17:25:00;7014;0;7257
160318;17:30:00;6356;0;7292
160318;17:35:00;4975;0;7326
160318;17:40:00;3243;0;7361
160318;17:45:00;4116;0;7396
160318;17:50:00;2654;26;7431
160318;17:55:00;3760;26;7465
160318;18:00:00;3491;27;7500
160318;18:05:00;2716;27;7535
160318;18:10:00;2148;27;7569
160318;18:15:00;2107;27;7604
160318;18:20:00;1396;27;7639
160318;18:25:00;647;27;7674
160318;18:30:00;450;27;7708
160318;18:35:00;189;26;7743
160318;18:40:00;49;26;7778
160318;18:45:00;5;26;7813
160318;18:50:00;0;26;7847
160318;18:55:00;0;26;7882
160318;19:00:00;0;27;7917
160318;19:05:00;0;27;7951
160318;19:10:00;0;27;7986
160318;19:15:00;0;28;8021
160318;19:20:00;0;28;8056
160318;19:25:00;0;28;8090
160318;19:30:00;0;29;8125
160318;19:35:00;0;29;8160
160318;19:40:00;0;30;8194
160318;19:45:00;0;30;8229
160318;19:50:00;0;31;8264
160318;19:55:00;0;31;8299
160318;20:00:00;0;31;8333
160318;20:05:00;0;29;8368
160318;20:10:00;0;28;8403
160318;20:15:00;0;28;8438
160318;20:20:00;0;29;8472
160318;20:25:00;0;29;8507
160318;20:30:00;0;30;8542
160318;20:35:00;0;31;8576
160318;20:40:00;0;32;8611
160318;20:45:00;0;32;8646
160318;20:50:00;0;33;8681
160318;20:55:00;0;34;8715
160318;21:00:00;0;35;8750
160318;21:05:00;0;35;8785
160318;21:10:00;0;36;8819
160318;21:15:00;0;37;8854
160318;21:20:00;0;41;8889
160318;21:25:00;0;45;8924
160318;21:30:00;0;45;8958
160318;21:35:00;0;45;8993
160318;21:40:00;0;45;9028
160318;21:45:00;0;48;9063
160318;21:50:00;0;48;9097
160318;21:55:00;0;49;9132
160318;22:00:00;0;50;9167
160318;22:05:00;0;51;9201
160318;22:10:00;0;51;9236
160318;22:15:00;0;51;9271
160318;22:20:00;0;49;9306
160318;22:25:00;0;43;9340
160318;22:30:00;0;44;9375
160318;22:35:00;0;41;9410
160318;22:40:00;0;45;9444
160318;22:45:00;0;48;9479
160318;22:50:00;0;53;9514
160318;22:55:00;0;56;9549
160318;23:00:00;0;56;9583
160318;23:05:00;0;56;9618
160318;23:10:00;0;56;9653
160318;23:15:00;0;57;9688
160318;23:20:00;0;57;9722
160318;23:25:00;0;57;9757
160318;23:30:00;0;57;9792
160318;23:35:00;0;57;9826
160318;23:40:00;0;58;9861
160318;23:45:00;0;58;9896
160318;23:50:00;0;57;9931
160318;23:55:00;0;58;9965
170318;00:00:00;0;57;0
170318;00:05:00;0;55;35
170318;00:10:00;0;53;69
170318;00:15:00;0;54;104
170318;00:20:00;0;57;139
170318;00:25:00;0;58;174
170318;00:30:00;0;58;208
170318;00:35:00;0;58;243
170318;00:40:00;0;58;278
170318;00:45:00;0;57;313
170318;00:50:00;0;56;347
170318;00:55:00;0;51;382
170318;01:00:00;0;46;417
170318;01:05:00;0;50;451
170318;01:10:00;0;56;486
170318;01:15:00;0;58;521
170318;01:20:00;0;58;556
170318;01:25:00;0;59;590
170318;01:30:00;0;59;625
170318;01:35:00;0;59;660
170318;01:40:00;0;59;694
170318;01:45:00;0;59;729
170318;01:50:00;0;58;764
170318;01:55:00;0;58;799
170318;02:00:00;0;58;833
170318;02:05:00;0;58;868
170318;02:10:00;0;58;903
170318;02:15:00;0;58;938
170318;02:20:00;0;58;972
170318;02:25:00;0;58;1007
170318;02:30:00;0;58;1042
170318;02:35:00;0;58;1076
170318;02:40:00;0;58;1111
170318;02:45:00;0;58;1146
170318;02:50:00;0;58;1181
170318;02:55:00;0;58;1215
170318;03:00:00;0;58;1250
170318;03:05:00;0;58;1285
170318;03:10:00;0;58;1319
170318;03:15:00;0;58;1354
170318;03:20:00;0;58;1389
170318;03:25:00;0;58;1424
170318;03:30:00;0;58;1458
170318;03:35:00;0;58;1493
170318;03:40:00;0;58;1528
170318;03:45:00;0;58;1563
170318;03:50:00;0;58;1597
170318;03:55:00;0;58;1632
170318;04:00:00;0;59;1667
170318;04:05:00;0;59;1701
170318;04:10:00;0;59;1736
170318;04:15:00;0;59;1771
170318;04:20:00;0;59;1806
170318;04:25:00;0;58;1840
170318;04:30:00;0;58;1875
170318;04:35:00;0;57;1910
170318;04:40:00;0;57;1944
170318;04:45:00;0;56;1979
170318;04:50:00;0;56;2014
170318;04:55:00;0;55;2049
170318;05:00:00;0;55;2083
170318;05:05:00;0;55;2118
170318;05:10:00;0;54;2153
170318;05:15:00;0;54;2188
170318;05:20:00;0;53;2222
170318;05:25:00;0;53;2257
170318;05:30:00;0;52;2292
170318;05:35:00;0;51;2326
170318;05:40:00;0;50;2361
170318;05:45:00;0;48;2396
170318;05:50:00;0;47;2431
170318;05:55:00;0;45;2465
170318;06:00:00;0;44;2500
170318;06:05:00;0;43;2535
170318;06:10:00;0;41;2569
170318;06:15:00;0;40;2604
170318;06:20:00;0;39;2639
170318;06:25:00;0;37;2674
170318;06:30:00;0;36;2708
170318;06:35:00;0;35;2743
170318;06:40:00;0;34;2778
170318;06:45:00;0;33;2813
170318;06:50:00;0;32;2847
170318;06:55:00;0;31;2882
170318;07:00:00;0;30;2917
170318;07:05:00;6;29;2951
170318;07:10:00;36;29;2986
170318;07:15:00;273;28;3021
170318;07:20:00;398;27;3056
170318;07:25:00;679;27;3090
170318;07:30:00;890;26;3125
170318;07:35:00;866;26;3160
170318;07:40:00;934;26;3194
170318;07:45:00;1101;25;3229
170318;07:50:00;1173;25;3264
170318;07:55:00;1096;25;3299
170318;08:00:00;732;24;3333
170318;08:05:00;538;24;3368
170318;08:10:00;781;24;3403
170318;08:15:00;1568;24;3438
170318;08:20:00;2455;24;3472
170318;08:25:00;3402;23;3507
170318;08:30:00;4062;23;3542
170318;08:35:00;4873;22;3576
170318;08:40:00;5051;22;3611
170318;08:45:00;8150;22;3646
170318;08:50:00;11804;0;3681
170318;08:55:00;14622;0;3715
170318;09:00:00;14625;0;3750
170318;09:05:00;11261;0;3785
170318;09:10:00;8824;0;3819
170318;09:15:00;7529;0;3854
170318;09:20:00;8053;0;3889
170318;09:25:00;10785;0;3924
170318;09:30:00;12980;0;3958
170318;09:35:00;9019;0;3993
170318;09:40:00;10853;0;4028
170318;09:45:00;6604;0;4063
170318;09:50:00;15928;0;4097
170318;09:55:00;17732;0;4132
170318;10:00:00;24142;0;4167
170318;10:05:00;17664;0;4201
170318;10:10:00;14990;0;4236
170318;10:15:00;20470;0;4271
170318;10:20:00;24232;0;4306
170318;10:25:00;24770;0;4340
170318;10:30:00;25079;0;4375
170318;10:35:00;24797;0;4410
170318;10:40:00;25608;0;4444
170318;10:45:00;26309;0;4479
170318;10:50:00;27454;0;4514
170318;10:55:00;28031;0;4549
170318;11:00:00;26696;0;4583
170318;11:05:00;27483;0;4618
170318;11:10:00;27623;0;4653
170318;11:15:00;28674;0;4688
170318;11:20:00;28103;0;4722
170318;11:25:00;25053;0;4757
170318;11:30:00;30876;0;4792
170318;11:35:00;30180;0;4826
170318;11:40:00;32480;0;4861
170318;11:45:00;29251;0;4896
170318;11:50:00;30230;0;4931
170318;11:55:00;30640;0;4965
170318;12:00:00;28489;0;5000
170318;12:05:00;25379;0;5035
170318;12:10:00;26483;0;5069
170318;12:15:00;25888;0;5104
170318;12:20:00;25932;0;5139
170318;12:25:00;26412;0;5174
170318;12:30:00;23587;0;5208
170318;12:35:00;20832;0;5243
170318;12:40:00;26327;0;5278
170318;12:45:00;27380;0;5313
170318;12:50:00;30139;0;5347
170318;12:55:00;30963;0;5382
170318;13:00:00;31828;0;5417
170318;13:05:00;28342;0;5451
170318;13:10:00;22577;0;5486
170318;13:15:00;27331;0;5521
170318;13:20:00;21767;0;5556
170318;13:25:00;14527;0;5590
170318;13:30:00;15196;0;5625
170318;13:35:00;14040;0;5660
170318;13:40:00;18088;0;5694
170318;13:45:00;20113;0;5729
170318;13:50:00;17130;0;5764
170318;13:55:00;13052;0;5799
170318;14:00:00;12129;0;5833
170318;14:05:00;10915;0;5868
170318;14:10:00;11616;0;5903
170318;14:15:00;15057;0;5938
170318;14:20:00;27041;0;5972
170318;14:25:00;32208;0;6007
170318;14:30:00;26854;0;6042
170318;14:35:00;26793;0;6076
170318;14:40:00;23343;0;6111
170318;14:45:00;19598;0;6146
170318;14:50:00;24896;0;6181
170318;14:55:00;23126;0;6215
170318;15:00:00;24543;0;6250
170318;15:05:00;24728;0;6285
170318;15:10:00;23959;0;6319
170318;15:15:00;20253;0;6354
170318;15:20:00;19848;0;6389
170318;15:25:00;20457;0;6424
170318;15:30:00;18810;0;6458
170318;15:35:00;17520;0;6493
170318;15:40:00;18342;0;6528
170318;15:45:00;17628;0;6563
170318;15:50:00;17473;0;6597
170318;15:55:00;17280;0;6632
170318;16:00:00;18041;0;6667
170318;16:05:00;17324;0;6701
170318;16:10:00;16246;0;6736
170318;16:15:00;11867;0;6771
170318;16:20:00;12395;0;6806
170318;16:25:00;13344;0;6840
170318;16:30:00;12295;0;6875
170318;16:35:00;12678;0;6910
170318;16:40:00;11659;0;6944
170318;16:45:00;8036;0;6979
170318;16:50:00;6721;0;7014
170318;16:55:00;6932;0;7049
170318;17:00:00;7440;0;7083
170318;17:05:00;6180;0;7118
170318;17:10:00;5299;0;7153
170318;17:15:00;4546;0;7188
170318;17:20:00;4250;0;7222
170318;17:25:00;4058;0;7257
170318;17:30:00;3821;0;7292
170318;17:35:00;3218;0;7326
170318;17:40:00;2933;0;7361
170318;17:45:00;2394;0;7396
170318;17:50:00;1913;0;7431
170318;17:55:00;1544;0;7465
170318;18:00:00;1235;0;7500
170318;18:05:00;960;0;7535
170318;18:10:00;784;0;7569
170318;18:15:00;653;0;7604
170318;18:20:00;527;0;7639
170318;18:25:00;451;26;7674
170318;18:30:00;349;26;7708
170318;18:35:00;299;26;7743
170318;18:40:00;217;26;7778
170318;18:45:00;49;26;7813
170318;18:50:00;0;26;7847
170318;18:55:00;0;26;7882
170318;19:00:00;0;26;7917
170318;19:05:00;0;27;7951
170318;19:10:00;0;27;7986
170318;19:15:00;0;27;8021
170318;19:20:00;0;27;8056
170318;19:25:00;0;27;8090
170318;19:30:00;0;28;8125
170318;19:35:00;0;28;8160
170318;19:40:00;0;28;8194
170318;19:45:00;0;28;8229
170318;19:50:00;0;28;8264
170318;19:55:00;0;28;8299
170318;20:00:00;0;29;8333
170318;20:05:00;0;29;8368
170318;20:10:00;0;29;8403
170318;20:15:00;0;29;8438
170318;20:20:00;0;29;8472
170318;20:25:00;0;30;8507
170318;20:30:00;0;30;8542
170318;20:35:00;0;31;8576
170318;20:40:00;0;31;8611
170318;20:45:00;0;31;8646
170318;20:50:00;0;32;8681
170318;20:55:00;0;32;8715
170318;21:00:00;0;32;8750
170318;21:05:00;0;33;8785
170318;21:10:00;0;33;8819
170318;21:15:00;0;33;8854
170318;21:20:00;0;34;8889
170318;21:25:00;0;35;8924
170318;21:30:00;0;36;8958
170318;21:35:00;0;37;8993
170318;21:40:00;0;41;9028
170318;21:45:00;0;44;9063
170318;21:50:00;0;39;9097
170318;21:55:00;0;38;9132
170318;22:00:00;0;40;9167
170318;22:05:00;0;43;9201
170318;22:10:00;0;51;9236
170318;22:15:00;0;51;9271
170318;22:20:00;0;47;9306
170318;22:25:00;0;39;9340
170318;22:30:00;0;42;9375
170318;22:35:00;0;48;9410
170318;22:40:00;0;46;9444
170318;22:45:00;0;48;9479
170318;22:50:00;0;54;9514
170318;22:55:00;0;53;9549
170318;23:00:00;0;50;9583
170318;23:05:00;0;54;9618
170318;23:10:00;0;54;9653
170318;23:15:00;0;54;9688
170318;23:20:00;0;54;9722
