time,cloudCover,dewPoint,humidity,ozone,pressure,temp,uvIndex,visibility,windBearing,windGust,windSpeed,Pac
1.05.2018 00:00,0.57,26.65,0.37,,1013.11,51.79,,6.22,200,,2.24,0
1.05.2018 00:05,0.56,26.65,0.37,,1013.1,51.79,,6.22,199,,2.03,0
1.05.2018 00:10,0.56,26.65,0.37,,1013.09,51.79,,6.22,199,,1.82,0
1.05.2018 00:15,0.56,26.65,0.37,,1013.08,51.79,,6.22,199,,1.6,0
1.05.2018 00:20,0.56,26.65,0.37,,1013.08,51.79,,6.22,198,,1.39,0
1.05.2018 00:25,0.56,26.65,0.37,,1013.07,51.79,,6.22,198,,1.17,0
1.05.2018 00:30,0.56,26.65,0.37,,1013.06,51.79,,6.22,197,,0.96,0
1.05.2018 00:35,0.56,26.65,0.37,,1013.05,51.79,,6.22,195,,0.75,0
1.05.2018 00:40,0.56,26.65,0.37,,1013.04,51.79,,6.22,193,,0.54,0
1.05.2018 00:45,0.56,26.65,0.37,,1013.04,51.79,,6.22,187,,0.33,0
1.05.2018 00:50,0.56,26.65,0.37,,1013.03,51.79,,6.22,162,,0.13,0
1.05.2018 00:55,0.56,26.65,0.37,,1013.02,51.79,,6.22,58,,0.14,0
1.05.2018 01:00,0.56,26.65,0.37,,1013.01,51.79,,6.22,36,,0.34,0
1.05.2018 01:05,0.56,26.8,0.38,,1013.0,51.79,,6.22,89,,0.32,0
1.05.2018 01:10,0.56,26.96,0.38,,1013.0,51.79,,6.22,120,,0.51,0
1.05.2018 01:15,0.56,27.11,0.38,,1012.99,51.79,,6.22,133,,0.77,0
1.05.2018 01:20,0.56,27.26,0.38,,1012.98,51.79,,6.22,139,,1.05,0
1.05.2018 01:25,0.56,27.41,0.39,,1012.97,51.79,,6.22,142,,1.33,0
1.05.2018 01:30,0.56,27.56,0.39,,1012.96,51.79,,6.22,145,,1.62,0
1.05.2018 01:35,0.56,27.7,0.39,,1012.95,51.79,,6.22,146,,1.91,0
1.05.2018 01:40,0.56,27.85,0.39,,1012.94,51.79,,6.22,147,,2.2,0
1.05.2018 01:45,0.56,28.0,0.4,,1012.93,51.79,,6.22,148,,2.49,0
1.05.2018 01:50,0.56,28.14,0.4,,1012.92,51.79,,6.22,149,,2.78,0
1.05.2018 01:55,0.56,28.29,0.4,,1012.91,51.79,,6.22,150,,3.07,0
1.05.2018 02:00,0.56,28.43,0.4,,1012.9,51.79,,6.22,150,,3.36,0
1.05.2018 02:05,0.56,28.86,0.42,,1012.9,51.34,,6.22,149,,3.35,0
1.05.2018 02:10,0.56,29.26,0.43,,1012.89,50.89,,6.22,148,,3.35,0
1.05.2018 02:15,0.56,29.63,0.44,,1012.89,50.44,,6.22,147,,3.35,0
1.05.2018 02:20,0.56,29.98,0.46,,1012.88,49.37,,6.22,147,,3.35,0
1.05.2018 02:25,0.56,30.31,0.47,,1012.88,48.86,,6.22,146,,3.35,0
1.05.2018 02:30,0.56,30.61,0.49,,1012.87,48.35,,6.22,145,,3.34,0
1.05.2018 02:35,0.56,30.9,0.5,,1012.87,47.84,,6.22,144,,3.35,0
1.05.2018 02:40,0.56,31.16,0.51,,1012.86,47.32,,6.22,143,,3.35,0
1.05.2018 02:45,0.56,31.41,0.53,,1012.86,46.81,,6.22,142,,3.35,0
1.05.2018 02:50,0.56,31.63,0.54,,1012.85,46.3,,6.22,141,,3.35,0
1.05.2018 02:55,0.56,31.85,0.56,,1012.85,45.78,,6.22,140,,3.35,0
1.05.2018 03:00,0.56,32.04,0.57,,1012.84,45.27,,6.22,140,,3.36,0
1.05.2018 03:05,0.56,31.81,0.56,,1012.85,45.78,,6.22,140,,3.17,0
1.05.2018 03:10,0.56,31.57,0.55,,1012.85,47.0,,6.22,140,,2.98,0
1.05.2018 03:15,0.56,31.31,0.54,,1012.85,47.3,,6.22,141,,2.79,0
1.05.2018 03:20,0.56,31.05,0.52,,1012.86,47.6,,6.22,141,,2.61,0
1.05.2018 03:25,0.56,30.77,0.51,,1012.86,47.9,,6.22,142,,2.42,0
1.05.2018 03:30,0.56,30.48,0.5,,1012.86,48.2,,6.22,142,,2.23,0
1.05.2018 03:35,0.56,30.17,0.49,,1012.87,48.5,,6.22,143,,2.04,0
1.05.2018 03:40,0.56,29.86,0.48,,1012.87,48.8,,6.22,144,,1.86,0
1.05.2018 03:45,0.56,29.52,0.47,,1012.87,49.09,,6.22,145,,1.67,0
1.05.2018 03:50,0.56,29.18,0.45,,1012.88,49.39,,6.22,146,,1.48,0
1.05.2018 03:55,0.56,28.81,0.44,,1012.88,49.69,,6.22,148,,1.3,0
1.05.2018 04:00,0.56,28.43,0.43,,1012.88,49.99,,6.22,150,,1.11,0
1.05.2018 04:05,0.56,28.86,0.45,,1012.9,49.54,,6.22,150,,1.02,0
1.05.2018 04:10,0.56,29.26,0.46,,1012.91,49.09,,6.22,150,,0.93,0
1.05.2018 04:15,0.56,29.64,0.48,,1012.93,48.64,,6.22,150,,0.84,0
1.05.2018 04:20,0.56,29.99,0.49,,1012.94,48.19,,6.22,150,,0.74,0
1.05.2018 04:25,0.56,30.31,0.51,,1012.95,47.74,,6.22,150,,0.65,0
1.05.2018 04:30,0.56,30.62,0.52,,1012.97,47.29,,6.22,150,,0.56,0
1.05.2018 04:35,0.56,30.9,0.54,,1012.98,46.84,,6.22,150,,0.46,0
1.05.2018 04:40,0.56,31.16,0.55,,1012.99,46.39,,6.22,150,,0.37,0
1.05.2018 04:45,0.56,31.41,0.57,,1013.01,45.94,,6.22,150,,0.28,0
1.05.2018 04:50,0.56,31.64,0.58,,1013.02,45.49,,6.22,150,,0.19,0
1.05.2018 04:55,0.56,31.85,0.6,,1013.04,45.04,,6.22,150,,0.09,0
1.05.2018 05:00,0.56,32.04,0.61,,1013.05,44.59,,6.22,,,0.0,0
1.05.2018 05:05,0.56,32.04,0.61,,1013.07,44.59,,6.22,230,,0.19,0
1.05.2018 05:10,0.56,32.04,0.61,,1013.09,44.59,,6.22,230,,0.37,0
1.05.2018 05:15,0.56,32.04,0.61,,1013.12,44.59,,6.22,230,,0.56,0
1.05.2018 05:20,0.56,32.04,0.61,,1013.14,44.59,,6.22,230,,0.75,0
1.05.2018 05:25,0.56,32.04,0.61,,1013.16,44.59,,6.22,230,,0.93,0
1.05.2018 05:30,0.56,32.04,0.61,,1013.18,44.59,,6.22,230,,1.12,0
1.05.2018 05:35,0.56,32.04,0.61,,1013.2,44.59,,6.22,230,,1.31,0
1.05.2018 05:40,0.56,32.04,0.61,,1013.23,44.59,,6.22,230,,1.5,0
1.05.2018 05:45,0.56,32.04,0.61,,1013.25,44.59,,6.22,230,,1.68,0
1.05.2018 05:50,0.56,32.04,0.61,,1013.27,44.59,,6.22,230,,1.87,0
1.05.2018 05:55,0.56,32.04,0.61,,1013.29,44.59,,6.22,230,,2.06,0
1.05.2018 06:00,0.56,32.04,0.61,,1013.31,44.59,,6.22,230,,2.24,0
1.05.2018 06:05,0.56,32.19,0.62,,1013.34,44.59,,6.22,229,,2.15,0
1.05.2018 06:10,0.56,32.34,0.62,,1013.36,44.59,,6.22,229,,2.05,0
1.05.2018 06:15,0.56,32.49,0.62,,1013.39,44.59,,6.22,228,,1.96,0
1.05.2018 06:20,0.56,32.64,0.63,,1013.42,44.59,,6.22,228,,1.86,0
1.05.2018 06:25,0.56,32.78,0.63,,1013.44,44.59,,6.22,227,,1.77,0
1.05.2018 06:30,0.56,32.93,0.63,,1013.47,44.59,,6.22,227,,1.67,0
1.05.2018 06:35,0.56,33.08,0.64,,1013.49,44.59,,6.22,226,,1.58,0
1.05.2018 06:40,0.56,33.22,0.64,,1013.52,44.59,,6.22,225,,1.49,0
1.05.2018 06:45,0.56,33.36,0.64,,1013.54,44.59,,6.22,224,,1.39,0
1.05.2018 06:50,0.56,33.51,0.65,,1013.57,44.59,,6.22,223,,1.3,0
1.05.2018 06:55,0.56,33.65,0.65,,1013.59,44.59,,6.22,222,,1.21,0
1.05.2018 07:00,0.57,33.79,0.66,,1013.62,44.59,,6.22,221,,1.11,0
1.05.2018 07:05,0.57,33.87,0.64,,1013.64,45.19,,6.22,221,,1.11,0
1.05.2018 07:10,0.57,33.93,0.63,,1013.66,45.79,,6.22,222,,1.11,39
1.05.2018 07:15,0.57,33.98,0.62,,1013.68,46.39,,6.22,223,,1.11,154
1.05.2018 07:20,0.57,34.01,0.6,,1013.71,46.99,,6.22,223,,1.11,219
1.05.2018 07:25,0.57,34.04,0.59,,1013.73,47.59,,6.22,224,,1.11,395
1.05.2018 07:30,0.57,34.05,0.58,,1013.75,48.19,,6.22,225,,1.11,722
1.05.2018 07:35,0.57,34.04,0.57,,1013.77,48.79,,6.22,226,,1.11,981
1.05.2018 07:40,0.57,34.03,0.55,,1013.79,49.39,,6.22,227,,1.11,1133
1.05.2018 07:45,0.57,33.99,0.54,,1013.82,49.99,,6.22,227,,1.11,1741
1.05.2018 07:50,0.57,33.94,0.53,,1013.84,50.59,,6.22,228,,1.11,2130
1.05.2018 07:55,0.57,33.88,0.51,,1013.86,51.19,,6.22,229,,1.11,2534
1.05.2018 08:00,0.57,33.8,0.5,,1013.88,51.79,,6.22,230,,1.11,2941
1.05.2018 08:05,0.57,33.9,0.49,,1013.89,52.54,,6.22,230,,1.11,3396
1.05.2018 08:10,0.57,33.99,0.48,,1013.91,53.29,,6.22,230,,1.11,3838
1.05.2018 08:15,0.57,34.06,0.47,,1013.92,54.04,,6.22,230,,1.11,4289
1.05.2018 08:20,0.57,34.11,0.45,,1013.93,54.79,,6.22,230,,1.11,4820
1.05.2018 08:25,0.57,34.15,0.44,,1013.94,55.54,,6.22,230,,1.11,5310
1.05.2018 08:30,0.57,34.16,0.43,,1013.95,56.3,,6.22,230,,1.11,5819
1.05.2018 08:35,0.57,34.16,0.42,,1013.97,57.05,,6.22,230,,1.11,6433
1.05.2018 08:40,0.57,34.13,0.41,,1013.98,57.8,,6.22,230,,1.11,6986
1.05.2018 08:45,0.57,34.08,0.4,,1013.99,58.55,,6.22,230,,1.11,7626
1.05.2018 08:50,0.57,34.01,0.38,,1014.0,59.3,,6.22,230,,1.11,8252
1.05.2018 08:55,0.58,33.92,0.37,,1014.01,60.05,,6.22,230,,1.11,8783
1.05.2018 09:00,0.58,33.79,0.36,,1014.03,60.8,,6.22,230,,1.11,9460
1.05.2018 09:05,0.58,33.98,0.36,,1014.02,61.4,,6.22,226,,1.0,12039
1.05.2018 09:10,0.58,34.16,0.35,,1014.02,62.0,,6.22,223,,0.89,12755
1.05.2018 09:15,0.58,34.33,0.35,,1014.02,62.6,,6.22,218,,0.78,11238
1.05.2018 09:20,0.58,34.5,0.34,,1014.01,63.2,,6.22,212,,0.68,11855
1.05.2018 09:25,0.58,34.66,0.34,,1014.01,63.8,,6.22,203,,0.59,12444
1.05.2018 09:30,0.58,34.82,0.33,,1014.01,64.4,,6.22,192,,0.52,15355
1.05.2018 09:35,0.58,34.96,0.33,,1014.0,65.0,,6.22,178,,0.47,16086
1.05.2018 09:40,0.58,35.11,0.32,,1014.0,65.6,,6.22,163,,0.46,14201
1.05.2018 09:45,0.58,35.24,0.32,,1014.0,66.2,,6.22,147,,0.48,17427
1.05.2018 09:50,0.58,35.37,0.31,,1013.99,66.8,,6.22,134,,0.53,15351
1.05.2018 09:55,0.58,35.48,0.31,,1013.99,67.4,,6.22,123,,0.6,15908
1.05.2018 10:00,0.58,35.59,0.3,,1013.99,68.0,,6.22,115,,0.69,16257
1.05.2018 10:05,0.55,35.9,0.3,,1013.97,68.45,,6.22,115,,0.74,19691
1.05.2018 10:10,0.52,36.2,0.3,,1013.95,68.9,,6.22,115,,0.78,20296
1.05.2018 10:15,0.49,36.51,0.3,,1013.93,69.35,,6.22,115,,0.82,17648
1.05.2018 10:20,0.45,36.81,0.3,,1013.91,69.8,,6.22,115,,0.86,18050
1.05.2018 10:25,0.42,37.11,0.3,,1013.89,70.25,,6.22,115,,0.91,21770
1.05.2018 10:30,0.39,37.41,0.3,,1013.87,70.69,,6.22,115,,0.95,22317
1.05.2018 10:35,0.35,37.71,0.3,,1013.85,71.14,,6.22,115,,0.99,22889
1.05.2018 10:40,0.32,38.01,0.29,,1013.83,71.59,,6.22,115,,1.04,23291
1.05.2018 10:45,0.29,38.31,0.29,,1013.81,72.04,,6.22,115,,1.08,23789
1.05.2018 10:50,0.25,38.61,0.29,,1013.79,72.49,,6.22,115,,1.12,24245
1.05.2018 10:55,0.22,38.91,0.29,,1013.77,72.94,,6.22,115,,1.17,24664
1.05.2018 11:00,0.19,39.21,0.29,,1013.75,73.39,,6.22,115,,1.21,25127
1.05.2018 11:05,0.19,39.21,0.29,,1013.72,73.54,,6.22,133,,1.21,25540
1.05.2018 11:10,0.19,39.21,0.29,,1013.69,73.69,,6.22,150,,1.33,25848
1.05.2018 11:15,0.19,39.21,0.29,,1013.65,73.84,,6.22,164,,1.55,26228
1.05.2018 11:20,0.19,39.22,0.28,,1013.62,73.99,,6.22,173,,1.82,26537
1.05.2018 11:25,0.19,39.22,0.28,,1013.58,74.14,,6.22,180,,2.14,26865
1.05.2018 11:30,0.19,39.22,0.28,,1013.55,74.29,,6.22,185,,2.47,27304
1.05.2018 11:35,0.19,39.22,0.28,,1013.52,74.44,,6.22,189,,2.82,27505
1.05.2018 11:40,0.19,39.22,0.28,,1013.48,74.59,,6.22,192,,3.19,27750
1.05.2018 11:45,0.19,39.21,0.28,,1013.45,74.74,,6.22,195,,3.55,27952
1.05.2018 11:50,0.19,39.21,0.28,,1013.41,74.89,,6.22,197,,3.93,28219
1.05.2018 11:55,0.19,39.21,0.27,,1013.38,75.04,,6.22,198,,4.31,24232
1.05.2018 12:00,0.19,39.2,0.27,,1013.35,75.19,,6.22,200,,4.69,28748
1.05.2018 12:05,0.19,39.09,0.27,,1013.3,75.49,,6.22,198,,4.67,28913
1.05.2018 12:10,0.19,38.96,0.27,,1013.26,75.79,,6.22,196,,4.65,28993
1.05.2018 12:15,0.19,38.83,0.26,,1013.22,76.1,,6.22,195,,4.64,29235
1.05.2018 12:20,0.19,38.7,0.26,,1013.18,76.4,,6.22,193,,4.63,24993
1.05.2018 12:25,0.19,38.56,0.25,,1013.13,76.7,,6.22,191,,4.62,29732
1.05.2018 12:30,0.19,38.41,0.25,,1013.09,77.0,,6.22,190,,4.62,29898
1.05.2018 12:35,0.19,38.26,0.25,,1013.05,77.3,,6.22,188,,4.62,30022
1.05.2018 12:40,0.19,38.09,0.24,,1013.01,77.61,,6.22,186,,4.63,30286
1.05.2018 12:45,0.19,37.93,0.24,,1012.96,77.91,,6.22,185,,4.64,30647
1.05.2018 12:50,0.19,37.75,0.23,,1012.92,78.21,,6.22,183,,4.65,30630
1.05.2018 12:55,0.19,37.57,0.23,,1012.88,78.51,,6.22,182,,4.67,30340
1.05.2018 13:00,0.19,37.38,0.23,,1012.84,78.81,,6.22,180,,4.69,25671
1.05.2018 13:05,0.19,36.42,0.22,,1012.79,78.81,,6.22,188,,4.72,30237
1.05.2018 13:10,0.19,35.44,0.21,,1012.75,78.81,,6.22,196,,4.85,30478
1.05.2018 13:15,0.19,34.42,0.2,,1012.71,78.81,,6.22,203,,5.07,30207
1.05.2018 13:20,0.19,33.36,0.19,,1012.66,78.81,,6.22,210,,5.36,25580
1.05.2018 13:25,0.19,32.26,0.18,,1012.62,78.81,,6.22,215,,5.71,22530
1.05.2018 13:30,0.19,31.12,0.18,,1012.58,78.81,,6.22,221,,6.11,30920
1.05.2018 13:35,0.19,29.92,0.17,,1012.54,78.81,,6.22,225,,6.56,23179
1.05.2018 13:40,0.19,28.68,0.16,,1012.49,78.81,,6.22,229,,7.04,12432
1.05.2018 13:45,0.19,27.37,0.15,,1012.45,78.81,,6.22,232,,7.54,31792
1.05.2018 13:50,0.19,26.0,0.14,,1012.41,78.81,,6.22,235,,8.07,31494
1.05.2018 13:55,0.19,24.55,0.13,,1012.36,78.81,,6.22,238,,8.62,30707
1.05.2018 14:00,0.19,23.03,0.13,,1012.32,78.81,,6.22,240,,9.18,29918
1.05.2018 14:05,0.21,23.7,0.13,,1012.28,78.81,,6.22,237,,7.99,23969
1.05.2018 14:10,0.23,24.36,0.13,,1012.25,78.81,,6.22,234,,6.82,31429
1.05.2018 14:15,0.25,25.0,0.14,,1012.21,78.81,,6.22,229,,5.68,33394
1.05.2018 14:20,0.27,25.62,0.14,,1012.18,78.81,,6.22,221,,4.62,33429
1.05.2018 14:25,0.29,26.23,0.14,,1012.14,78.81,,6.22,209,,3.68,15759
1.05.2018 14:30,0.31,26.83,0.15,,1012.11,78.81,,6.22,191,,2.98,32189
1.05.2018 14:35,0.33,27.42,0.15,,1012.07,78.81,,6.22,166,,2.73,31849
1.05.2018 14:40,0.35,27.99,0.15,,1012.03,78.81,,6.22,141,,3.04,26956
1.05.2018 14:45,0.38,28.55,0.16,,1012.0,78.81,,6.22,124,,3.76,31761
1.05.2018 14:50,0.4,29.1,0.16,,1011.96,78.81,,6.22,113,,4.72,32284
1.05.2018 14:55,0.42,29.64,0.17,,1011.93,78.81,,6.22,105,,5.79,32468
1.05.2018 15:00,0.44,30.17,0.17,,1011.89,78.81,,6.22,101,,6.93,29114
1.05.2018 15:05,0.44,30.03,0.17,,1011.87,78.81,,6.22,99,,7.11,30608
1.05.2018 15:10,0.44,29.88,0.17,,1011.85,78.81,,6.22,98,,7.29,32577
1.05.2018 15:15,0.44,29.74,0.17,,1011.83,78.81,,6.22,97,,7.47,33043
1.05.2018 15:20,0.44,29.59,0.17,,1011.8,78.81,,6.22,96,,7.65,29267
1.05.2018 15:25,0.44,29.45,0.16,,1011.78,78.81,,6.22,95,,7.84,9757
1.05.2018 15:30,0.44,29.3,0.16,,1011.76,78.81,,6.22,95,,8.03,10140
1.05.2018 15:35,0.44,29.15,0.16,,1011.74,78.81,,6.22,94,,8.21,15409
1.05.2018 15:40,0.44,29.01,0.16,,1011.72,78.81,,6.22,93,,8.41,20512
1.05.2018 15:45,0.44,28.86,0.16,,1011.7,78.81,,6.22,92,,8.6,15398
1.05.2018 15:50,0.44,28.71,0.16,,1011.67,78.81,,6.22,91,,8.79,10762
1.05.2018 15:55,0.44,28.56,0.16,,1011.65,78.81,,6.22,91,,8.99,5413
1.05.2018 16:00,0.44,28.4,0.16,,1011.63,78.81,,6.22,90,,9.18,10644
1.05.2018 16:05,0.44,28.4,0.16,,1011.63,78.81,,6.22,89,,8.99,10440
1.05.2018 16:10,0.44,28.4,0.16,,1011.62,78.81,,6.22,89,,8.79,8399
1.05.2018 16:15,0.44,28.4,0.16,,1011.62,78.81,,6.22,88,,8.6,8283
1.05.2018 16:20,0.44,28.4,0.16,,1011.61,78.81,,6.22,87,,8.41,6943
1.05.2018 16:25,0.44,28.4,0.16,,1011.61,78.81,,6.22,86,,8.21,6375
1.05.2018 16:30,0.44,28.4,0.16,,1011.6,78.81,,6.22,85,,8.03,6068
1.05.2018 16:35,0.44,28.4,0.16,,1011.6,78.81,,6.22,85,,7.84,6546
1.05.2018 16:40,0.44,28.4,0.16,,1011.59,78.81,,6.22,84,,7.65,6918
1.05.2018 16:45,0.44,28.4,0.16,,1011.59,78.81,,6.22,83,,7.47,6069
1.05.2018 16:50,0.44,28.4,0.16,,1011.58,78.81,,6.22,82,,7.29,6154
1.05.2018 16:55,0.44,28.4,0.16,,1011.58,78.81,,6.22,81,,7.11,5282
1.05.2018 17:00,0.44,28.4,0.16,,1011.58,78.81,,6.22,80,,6.93,5750
1.05.2018 17:05,0.44,28.26,0.16,,1011.59,78.81,,6.22,80,,6.62,4547
1.05.2018 17:10,0.44,28.12,0.16,,1011.6,78.81,,6.22,81,,6.3,6407
1.05.2018 17:15,0.44,27.97,0.15,,1011.61,78.81,,6.22,82,,5.99,9480
1.05.2018 17:20,0.44,27.82,0.15,,1011.62,78.81,,6.22,84,,5.68,8778
1.05.2018 17:25,0.44,27.68,0.15,,1011.64,78.81,,6.22,85,,5.37,10517
1.05.2018 17:30,0.44,27.53,0.15,,1011.65,78.81,,6.22,86,,5.07,12389
1.05.2018 17:35,0.44,27.38,0.15,,1011.66,78.81,,6.22,88,,4.77,16423
1.05.2018 17:40,0.44,27.23,0.15,,1011.67,78.81,,6.22,90,,4.47,16198
1.05.2018 17:45,0.44,27.08,0.15,,1011.68,78.81,,6.22,92,,4.18,11124
1.05.2018 17:50,0.44,26.93,0.15,,1011.7,78.81,,6.22,94,,3.9,5163
1.05.2018 17:55,0.44,26.78,0.15,,1011.71,78.81,,6.22,97,,3.62,5908
1.05.2018 18:00,0.44,26.62,0.15,,1011.72,78.81,,6.22,101,,3.36,11401
1.05.2018 18:05,0.44,27.92,0.16,,1011.74,78.36,,6.22,92,,3.4,14358
1.05.2018 18:10,0.44,29.12,0.17,,1011.77,77.91,,6.22,84,,3.52,7612
1.05.2018 18:15,0.44,30.22,0.18,,1011.79,77.46,,6.22,77,,3.7,7271
1.05.2018 18:20,0.44,31.25,0.19,,1011.82,77.0,,6.22,70,,3.94,6163
1.05.2018 18:25,0.44,32.21,0.2,,1011.84,76.55,,6.22,64,,4.22,7625
1.05.2018 18:30,0.44,33.1,0.21,,1011.86,76.1,,6.22,59,,4.55,4425
1.05.2018 18:35,0.44,33.94,0.22,,1011.89,75.65,,6.22,55,,4.9,7925
1.05.2018 18:40,0.44,34.72,0.23,,1011.91,75.2,,6.22,51,,5.27,7162
1.05.2018 18:45,0.44,35.45,0.24,,1011.94,74.74,,6.22,48,,5.67,6056
1.05.2018 18:50,0.44,36.14,0.25,,1011.96,74.29,,6.22,45,,6.08,6814
1.05.2018 18:55,0.44,36.78,0.26,,1011.99,73.84,,6.22,43,,6.5,6154
1.05.2018 19:00,0.44,37.39,0.27,,1012.01,73.39,,6.22,41,,6.93,4202
1.05.2018 19:05,0.44,37.24,0.27,,1012.04,73.24,,6.22,43,,7.17,2742
1.05.2018 19:10,0.44,37.09,0.27,,1012.07,73.09,,6.22,45,,7.42,2362
1.05.2018 19:15,0.44,36.94,0.27,,1012.1,72.94,,6.22,47,,7.67,1644
1.05.2018 19:20,0.44,36.79,0.27,,1012.13,72.79,,6.22,49,,7.94,1670
1.05.2018 19:25,0.44,36.64,0.27,,1012.16,72.65,,6.22,51,,8.21,1202
1.05.2018 19:30,0.44,36.49,0.27,,1012.19,72.5,,6.22,52,,8.49,1241
1.05.2018 19:35,0.44,36.34,0.27,,1012.22,72.35,,6.22,54,,8.78,1553
1.05.2018 19:40,0.44,36.19,0.27,,1012.25,72.2,,6.22,55,,9.07,1492
1.05.2018 19:45,0.44,36.04,0.27,,1012.28,72.06,,6.22,56,,9.37,1386
1.05.2018 19:50,0.44,35.89,0.27,,1012.31,71.91,,6.22,58,,9.67,1012
1.05.2018 19:55,0.44,35.74,0.27,,1012.34,71.76,,6.22,59,,9.98,876
1.05.2018 20:00,0.44,35.59,0.27,,1012.37,71.61,,6.22,60,,10.29,836
1.05.2018 20:05,0.44,35.29,0.27,,1012.4,71.31,,6.22,62,,9.94,753
1.05.2018 20:10,0.44,35.0,0.27,,1012.43,71.01,,6.22,63,,9.59,563
1.05.2018 20:15,0.44,34.7,0.27,,1012.45,70.71,,6.22,65,,9.26,431
1.05.2018 20:20,0.44,34.4,0.27,,1012.48,70.41,,6.22,67,,8.94,336
1.05.2018 20:25,0.44,34.11,0.27,,1012.51,70.11,,6.22,70,,8.63,141
1.05.2018 20:30,0.44,33.81,0.26,,1012.54,69.81,,6.22,72,,8.33,12
1.05.2018 20:35,0.44,33.51,0.26,,1012.57,69.51,,6.22,75,,8.05,0
1.05.2018 20:40,0.44,33.22,0.26,,1012.6,69.21,,6.22,77,,7.78,0
1.05.2018 20:45,0.44,32.92,0.26,,1012.62,68.9,,6.22,80,,7.54,0
1.05.2018 20:50,0.44,32.62,0.26,,1012.65,68.6,,6.22,83,,7.31,0
1.05.2018 20:55,0.44,32.33,0.26,,1012.68,68.3,,6.22,87,,7.11,0
1.05.2018 21:00,0.44,32.03,0.26,,1012.71,68.0,,6.22,90,,6.93,0
1.05.2018 21:05,0.44,32.4,0.27,,1012.73,67.7,,6.22,86,,6.81,0
1.05.2018 21:10,0.44,32.76,0.28,,1012.75,67.4,,6.22,81,,6.73,0
1.05.2018 21:15,0.44,33.1,0.28,,1012.77,67.1,,6.22,77,,6.68,0
1.05.2018 21:20,0.44,33.42,0.29,,1012.79,66.8,,6.22,72,,6.68,0
1.05.2018 21:25,0.44,33.74,0.3,,1012.81,66.5,,6.22,68,,6.72,0
1.05.2018 21:30,0.44,34.04,0.3,,1012.83,66.2,,6.22,63,,6.81,0
1.05.2018 21:35,0.44,34.32,0.31,,1012.85,65.9,,6.22,59,,6.93,0
1.05.2018 21:40,0.44,34.6,0.32,,1012.88,65.6,,6.22,55,,7.09,0
1.05.2018 21:45,0.44,34.87,0.32,,1012.9,65.3,,6.22,51,,7.28,0
1.05.2018 21:50,0.44,35.12,0.33,,1012.92,65.0,,6.22,47,,7.51,0
1.05.2018 21:55,0.44,35.37,0.34,,1012.94,64.7,,6.22,44,,7.76,0
1.05.2018 22:00,0.44,35.6,0.34,,1012.96,64.4,,6.22,41,,8.05,0
1.05.2018 22:05,0.44,36.12,0.35,,1012.97,64.25,,6.22,41,,8.44,0
1.05.2018 22:10,0.44,36.63,0.36,,1012.98,64.1,,6.22,41,,8.83,0
1.05.2018 22:15,0.44,37.13,0.37,,1012.99,63.95,,6.22,41,,9.22,0
1.05.2018 22:20,0.44,37.6,0.38,,1013.0,63.8,,6.22,41,,9.62,0
1.05.2018 22:25,0.44,38.07,0.39,,1013.01,63.65,,6.22,41,,10.01,0
1.05.2018 22:30,0.44,38.52,0.4,,1013.02,63.5,,6.22,41,,10.4,0
1.05.2018 22:35,0.44,38.96,0.41,,1013.03,63.35,,6.22,41,,10.8,0
1.05.2018 22:40,0.44,39.39,0.41,,1013.04,63.2,,6.22,41,,11.19,0
1.05.2018 22:45,0.44,39.81,0.42,,1013.05,63.05,,6.22,41,,11.58,0
1.05.2018 22:50,0.44,40.22,0.43,,1013.06,62.89,,6.22,41,,11.97,0
1.05.2018 22:55,0.44,40.61,0.44,,1013.07,62.74,,6.22,41,,12.37,0
1.05.2018 23:00,0.44,41.0,0.45,,1013.08,62.59,,6.22,41,,12.76,0
1.05.2018 23:05,0.44,41.17,0.46,,1013.08,62.44,,6.22,41,,12.36,0
1.05.2018 23:10,0.44,41.33,0.46,,1013.08,62.3,,6.22,42,,11.96,0
1.05.2018 23:15,0.44,41.49,0.47,,1013.08,62.15,,6.22,42,,11.56,0
1.05.2018 23:20,0.44,41.65,0.47,,1013.08,62.0,,6.22,43,,11.16,0
1.05.2018 23:25,0.44,41.8,0.48,,1013.07,61.85,,6.22,43,,10.77,0
1.05.2018 23:30,0.44,41.96,0.48,,1013.07,61.7,,6.22,44,,10.37,0
1.05.2018 23:35,0.44,42.1,0.49,,1013.07,61.55,,6.22,45,,9.98,0
1.05.2018 23:40,0.44,42.25,0.49,,1013.07,61.4,,6.22,46,,9.59,0
1.05.2018 23:45,0.44,42.39,0.5,,1013.07,61.25,,6.22,46,,9.2,0
1.05.2018 23:50,0.44,42.53,0.5,,1013.07,61.1,,6.22,47,,8.81,0
1.05.2018 23:55,0.44,42.67,0.51,,1013.07,60.95,,6.22,48,,8.43,0
2.05.2018 00:00,0.44,42.8,0.51,,1013.07,60.8,,6.22,50,,8.05,0
2.05.2018 00:05,0.44,42.8,0.52,,1013.06,60.65,,6.22,51,,7.72,0
2.05.2018 00:10,0.44,42.81,0.52,,1013.05,60.5,,6.22,53,,7.39,0
2.05.2018 00:15,0.44,42.81,0.52,,1013.05,60.35,,6.22,54,,7.07,0
2.05.2018 00:20,0.44,42.81,0.53,,1013.04,60.2,,6.22,56,,6.76,0
